session,zone,state,lga,ward,school,gender,disability,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,pupil_teacher_ratio
2023/2024,South South,Edo,Esan Central,Ewu II,"Government Secondary School, Ewu II",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,866,36,24.05555555555556
2023/2024,South South,Edo,Esan Central,Ewu II,"Government Secondary School, Ewu II",Female,Disabled,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,953,40,23.825
2023/2024,South South,Edo,Esan Central,Ewu II,"Government Secondary School, Ewu II",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,912,38,24.0
2023/2024,South South,Edo,Esan Central,Ewu II,"Unity College, Esan Central",Female,Non-Disabled,Public,JSS,,PGDE,Qualified,538,20,26.9
2023/2024,South South,Edo,Esan Central,Ewu II,"Unity College, Esan Central",Male,Non-Disabled,Public,JSS,,PGDE,Qualified,476,17,28.0
2023/2024,South South,Edo,Esan Central,Ewu II,"Unity College, Esan Central",Female,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,519,19,27.31578947368421
2023/2024,South South,Edo,Esan Central,Ewu II,"Unity College, Esan Central",Male,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,147,5,29.4
2023/2024,South South,Edo,Esan Central,Ewu II,"Unity College, Esan Central",Male,Non-Disabled,Public,JSS,,PGDE,Qualified,293,11,26.63636363636364
2023/2024,South South,Edo,Esan Central,Ewu II,"Unity College, Esan Central",Female,Non-Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,464,17,27.294117647058822
2023/2024,South South,Edo,Esan Central,Ewu II,"Unity College, Esan Central",Male,Non-Disabled,Public,JSS,,PGDE,Qualified,403,15,26.866666666666667
2023/2024,South South,Edo,Esan Central,Ewu II,"Unity College, Esan Central",Female,Non-Disabled,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,414,17,24.352941176470587
2023/2024,South South,Edo,Esan Central,Ewu II,"Unity College, Esan Central",Female,Disabled,Public,Pre-Primary/Primary,,NCE,Qualified,414,17,24.352941176470587
2023/2024,South South,Edo,Esan Central,Ewu II,"Unity College, Esan Central",Male,Non-Disabled,Public,Pre-Primary/Primary,,PGDE,Qualified,821,34,24.147058823529413
2023/2024,South South,Edo,Esan Central,Ewu II,"Unity College, Esan Central",Female,Non-Disabled,Public,Pre-Primary/Primary,,NCE,Qualified,829,35,23.685714285714287
2023/2024,South South,Edo,Esan Central,Ewu II,"Unity College, Esan Central",Male,Non-Disabled,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,866,36,24.05555555555556
2023/2024,South South,Edo,Esan Central,Ewu II,"Unity College, Esan Central",Female,Disabled,Public,Pre-Primary/Primary,,NCE,Qualified,1118,47,23.78723404255319
2023/2024,South South,Edo,Esan Central,Ewu II,"Unity College, Esan Central",Male,Non-Disabled,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,1049,44,23.84090909090909
2023/2024,South South,Edo,Esan Central,Ewu II,"Unity College, Esan Central",Female,Non-Disabled,Public,Pre-Primary/Primary,,NCE,Qualified,787,33,23.848484848484848
2023/2024,South South,Edo,Esan Central,Ewu II,"Unity College, Esan Central",Male,Non-Disabled,Public,Pre-Primary/Primary,,PGDE,Qualified,866,36,24.05555555555556
2023/2024,South South,Edo,Esan Central,Ewu II,"Unity College, Esan Central",Female,Disabled,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1574,66,23.848484848484848
2023/2024,South South,Edo,Esan Central,Ewu II,"Unity College, Esan Central",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1322,55,24.036363636363635
2023/2024,South South,Edo,Esan Central,Ewu II,"Unity College, Esan Central",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1243,52,23.903846153846157
2023/2024,South South,Edo,Esan Central,Ewu II,"Unity College, Esan Central",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,1322,55,24.036363636363635
2023/2024,South South,Edo,Esan Central,Ewu II,"Unity College, Esan Central",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,1491,62,24.048387096774192
2023/2024,South South,Edo,Esan Central,Ewu II,"Unity College, Esan Central",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1505,63,23.88888888888889
2023/2024,South South,Edo,Esan Central,Ewu II,"Unity College, Esan Central",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1201,50,24.02
2023/2024,South South,Edo,Esan Central,Ewu II,"Unity College, Esan Central",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,1185,49,24.18367346938776
2023/2024,South South,Edo,Esan Central,Ewu II,"Unity College, Esan Central",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,1243,52,23.903846153846157
2023/2024,South South,Edo,Esan Central,Ewu II,"Unity College, Esan Central",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,,Unqualified,1185,49,24.18367346938776
2023/2024,South South,Edo,Esan Central,Ewu II,"Unity College, Esan Central",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,1243,52,23.903846153846157
2023/2024,South South,Edo,Esan Central,Ewu II,"Unity College, Esan Central",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,1322,55,24.036363636363635
2023/2024,South South,Edo,Esan Central,Ewu II,"Unity College, Esan Central",Female,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,365,14,26.071428571428573
2023/2024,South South,Edo,Esan Central,Ewu II,"Unity College, Esan Central",Male,Non-Disabled,Public,SSS,,NCE,Qualified,339,13,26.07692307692308
2023/2024,South South,Edo,Esan Central,Ewu II,"Unity College, Esan Central",Female,Non-Disabled,Public,SSS,,PGDE,Qualified,301,12,25.08333333333333
2023/2024,South South,Edo,Esan Central,Ewu II,"Unity College, Esan Central",Male,Non-Disabled,Public,SSS,,PGDE,Qualified,321,12,26.75
2023/2024,South South,Edo,Esan Central,Ewu II,"Unity College, Esan Central",Female,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,127,5,25.4
2023/2024,South South,Edo,Esan Central,Ewu II,"Unity College, Esan Central",Female,Non-Disabled,Public,SSS,,Grade II or Equivalent,Unqualified,190,7,27.142857142857142
2023/2024,South South,Edo,Esan Central,Ewu II,"Unity College, Esan Central",Male,Non-Disabled,Public,SSS,,Grade II or Equivalent,Unqualified,303,12,25.25
2023/2024,South South,Edo,Esan Central,Ikekato,"Community Secondary School, Ikekato",Female,Non-Disabled,Public,JSS,,,Unqualified,427,15,28.466666666666665
2023/2024,South South,Edo,Esan Central,Ikekato,"Community Secondary School, Ikekato",Male,Non-Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,366,13,28.153846153846157
2023/2024,South South,Edo,Esan Central,Ikekato,"Community Secondary School, Ikekato",Female,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,390,14,27.857142857142858
2023/2024,South South,Edo,Esan Central,Ikekato,"Community Secondary School, Ikekato",Male,Non-Disabled,Public,JSS,,NCE,Qualified,348,13,26.76923076923077
2023/2024,South South,Edo,Esan Central,Ikekato,"Community Secondary School, Ikekato",Female,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,353,13,27.153846153846157
2023/2024,South South,Edo,Esan Central,Ikekato,"Community Secondary School, Ikekato",Male,Non-Disabled,Public,JSS,,PGDE,Qualified,293,11,26.63636363636364
2023/2024,South South,Edo,Esan Central,Ikekato,"Community Secondary School, Ikekato",Female,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,317,12,26.416666666666668
2023/2024,South South,Edo,Esan Central,Ikekato,"Community Secondary School, Ikekato",Male,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,339,13,26.07692307692308
2023/2024,South South,Edo,Esan Central,Ikekato,"Community Secondary School, Ikekato",Female,Non-Disabled,Public,SSS,,,Unqualified,301,12,25.08333333333333
2023/2024,South South,Edo,Esan Central,Ikekato,"Community Secondary School, Ikekato",Male,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,285,11,25.90909090909091
2023/2024,South South,Edo,Esan Central,Ikekato,"Community Secondary School, Ikekato",Female,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,111,4,27.75
2023/2024,South South,Edo,Esan Central,Ikekato,"Community Secondary School, Ikekato",Female,Non-Disabled,Public,SSS,,MEd or Equivalent,Qualified,111,4,27.75
2023/2024,South South,Edo,Esan Central,Ikekato,"Community Secondary School, Ikekato",Male,Non-Disabled,Public,SSS,,,Unqualified,267,10,26.7
2023/2024,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Female,Non-Disabled,Private,JSS,,NCE,Qualified,204,7,29.142857142857142
2023/2024,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Female,Non-Disabled,Private,JSS,,PGDE,Qualified,148,5,29.6
2023/2024,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Male,Non-Disabled,Private,JSS,,Grade II or Equivalent,Unqualified,348,13,26.76923076923077
2023/2024,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Female,Non-Disabled,Private,JSS,,PGDE,Qualified,315,11,28.63636363636364
2023/2024,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Male,Non-Disabled,Private,JSS,,Grade II or Equivalent,Unqualified,128,5,25.6
2023/2024,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Male,Non-Disabled,Private,JSS,,,Unqualified,147,5,29.4
2023/2024,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Female,Non-Disabled,Private,JSS,,,Unqualified,260,9,28.88888888888889
2023/2024,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Male,Non-Disabled,Private,JSS,,Grade II or Equivalent,Unqualified,220,8,27.5
2023/2024,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Female,Non-Disabled,Private,Pre-Primary/Primary,,MEd or Equivalent,Qualified,249,10,24.9
2023/2024,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Female,Non-Disabled,Private,Pre-Primary/Primary,,,Unqualified,249,10,24.9
2023/2024,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Male,Non-Disabled,Private,Pre-Primary/Primary,,PGDE,Qualified,547,23,23.782608695652176
2023/2024,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Female,Non-Disabled,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,414,17,24.352941176470587
2023/2024,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Female,Non-Disabled,Private,Pre-Primary/Primary,,,Unqualified,124,5,24.8
2023/2024,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Male,Non-Disabled,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,547,23,23.782608695652176
2023/2024,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Female,Disabled,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,621,26,23.884615384615383
2023/2024,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Male,Non-Disabled,Private,Pre-Primary/Primary,,PGDE,Qualified,638,27,23.62962962962963
2023/2024,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Female,Non-Disabled,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,580,24,24.166666666666668
2023/2024,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Male,Non-Disabled,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,547,23,23.782608695652176
2023/2024,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,787,33,23.848484848484848
2023/2024,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,912,38,24.0
2023/2024,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,829,35,23.685714285714287
2023/2024,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,,Unqualified,821,34,24.147058823529413
2023/2024,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,787,33,23.848484848484848
2023/2024,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,PGDE,Qualified,866,36,24.05555555555556
2023/2024,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,829,35,23.685714285714287
2023/2024,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,912,38,24.0
2023/2024,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,PGDE,Qualified,704,29,24.27586206896552
2023/2024,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,729,30,24.3
2023/2024,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,663,28,23.678571428571427
2023/2024,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,,Unqualified,684,29,23.58620689655172
2023/2024,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Female,Non-Disabled,Private,SSS,,BEd or Equivalent,Qualified,79,3,26.33333333333333
2023/2024,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Female,Non-Disabled,Private,SSS,,NCE,Qualified,111,4,27.75
2023/2024,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Male,Non-Disabled,Private,SSS,,NCE,Qualified,214,8,26.75
2023/2024,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Female,Non-Disabled,Private,SSS,,NCE,Qualified,174,7,24.857142857142858
2023/2024,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Male,Non-Disabled,Private,SSS,,PGDE,Qualified,196,8,24.5
2023/2024,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Female,Non-Disabled,Private,SSS,,MEd or Equivalent,Qualified,174,7,24.857142857142858
2023/2024,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Male,Non-Disabled,Private,SSS,,NCE,Qualified,214,8,26.75
2023/2024,South South,Edo,Esan Central,Ikekato,"Government Secondary School, Ikekato",Female,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,297,11,27.0
2023/2024,South South,Edo,Esan Central,Ikekato,"Government Secondary School, Ikekato",Female,Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,315,11,28.63636363636364
2023/2024,South South,Edo,Esan Central,Ikekato,"Government Secondary School, Ikekato",Male,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,495,18,27.5
2023/2024,South South,Edo,Esan Central,Ikekato,"Government Secondary School, Ikekato",Female,Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,260,9,28.88888888888889
2023/2024,South South,Edo,Esan Central,Ikekato,"Government Secondary School, Ikekato",Female,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,223,8,27.875
2023/2024,South South,Edo,Esan Central,Ikekato,"Government Secondary School, Ikekato",Male,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,403,15,26.866666666666667
2023/2024,South South,Edo,Esan Central,Ikekato,"Government Secondary School, Ikekato",Female,Disabled,Public,JSS,,BEd or Equivalent,Qualified,501,18,27.83333333333333
2023/2024,South South,Edo,Esan Central,Ikekato,"Government Secondary School, Ikekato",Male,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,403,15,26.866666666666667
2023/2024,South South,Edo,Esan Central,Ikekato,"Government Secondary School, Ikekato",Female,Non-Disabled,Public,SSS,,NCE,Qualified,381,15,25.4
2023/2024,South South,Edo,Esan Central,Ikekato,"Government Secondary School, Ikekato",Male,Non-Disabled,Public,SSS,,PGDE,Qualified,428,16,26.75
2023/2024,South South,Edo,Esan Central,Ikekato,"Government Secondary School, Ikekato",Female,Non-Disabled,Public,SSS,,PGDE,Qualified,333,13,25.615384615384617
2023/2024,South South,Edo,Esan Central,Ikekato,"Government Secondary School, Ikekato",Male,Non-Disabled,Public,SSS,,NCE,Qualified,357,14,25.5
2023/2024,South South,Edo,Esan Central,Ikekato,"Government Secondary School, Ikekato",Female,Non-Disabled,Public,SSS,,Grade II or Equivalent,Unqualified,159,6,26.5
2023/2024,South South,Edo,Esan Central,Ikekato,"Government Secondary School, Ikekato",Female,Non-Disabled,Public,SSS,,NCE,Qualified,174,7,24.857142857142858
2023/2024,South South,Edo,Esan Central,Ikekato,"Government Secondary School, Ikekato",Male,Disabled,Public,SSS,,MEd or Equivalent,Qualified,410,16,25.625
2023/2024,South South,Edo,Esan Central,Ikekato,"Unity College, Esan Central",Female,Non-Disabled,Public,JSS,,PGDE,Qualified,538,20,26.9
2023/2024,South South,Edo,Esan Central,Ikekato,"Unity College, Esan Central",Male,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,220,8,27.5
2023/2024,South South,Edo,Esan Central,Ikekato,"Unity College, Esan Central",Male,Non-Disabled,Public,JSS,,NCE,Qualified,256,9,28.444444444444443
2023/2024,South South,Edo,Esan Central,Ikekato,"Unity College, Esan Central",Female,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,334,12,27.83333333333333
2023/2024,South South,Edo,Esan Central,Ikekato,"Unity College, Esan Central",Female,Non-Disabled,Public,JSS,,NCE,Qualified,148,5,29.6
2023/2024,South South,Edo,Esan Central,Ikekato,"Unity College, Esan Central",Male,Non-Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,403,15,26.866666666666667
2023/2024,South South,Edo,Esan Central,Ikekato,"Unity College, Esan Central",Female,Non-Disabled,Public,JSS,,,Unqualified,445,16,27.8125
2023/2024,South South,Edo,Esan Central,Ikekato,"Unity College, Esan Central",Male,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,440,16,27.5
2023/2024,South South,Edo,Esan Central,Ikekato,"Unity College, Esan Central",Female,Non-Disabled,Public,SSS,,MEd or Equivalent,Qualified,222,8,27.75
2023/2024,South South,Edo,Esan Central,Ikekato,"Unity College, Esan Central",Female,Non-Disabled,Public,SSS,,PGDE,Qualified,159,6,26.5
2023/2024,South South,Edo,Esan Central,Ikekato,"Unity College, Esan Central",Male,Non-Disabled,Public,SSS,,MEd or Equivalent,Qualified,410,16,25.625
