session,zone,state,lga,ward,school,gender,disability,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,pupil_teacher_ratio
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Female,Non-Disabled,Private,Adult & Non-Formal Education,,,Unqualified,22,1,22.0
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Male,Non-Disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,33,2,16.5
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Female,Non-Disabled,Private,Adult & Non-Formal Education,,PGDE,Qualified,22,1,22.0
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Male,Non-Disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,33,2,16.5
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Female,Non-Disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,11,1,11.0
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Female,Non-Disabled,Private,Adult & Non-Formal Education,,,Unqualified,11,1,11.0
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Male,Non-Disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,33,2,16.5
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Female,Disabled,Private,Adult & Non-Formal Education,,,Unqualified,22,1,22.0
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Male,Non-Disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,16,1,16.0
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Male,Non-Disabled,Private,Adult & Non-Formal Education,,,Unqualified,16,1,16.0
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Female,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,32,2,16.0
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Male,Non-Disabled,Private,Adult & Non-Formal Education,,,Unqualified,50,3,16.666666666666668
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Female,Non-Disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,32,2,16.0
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Male,Non-Disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,50,3,16.666666666666668
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Female,Non-Disabled,Private,Adult & Non-Formal Education,,,Unqualified,22,1,22.0
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Male,Non-Disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,33,2,16.5
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Female,Non-Disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,32,2,16.0
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Male,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,33,2,16.5
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Female,Non-Disabled,Private,Adult & Non-Formal Education,,PGDE,Qualified,22,1,22.0
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Male,Non-Disabled,Private,Adult & Non-Formal Education,,PGDE,Qualified,33,2,16.5
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Female,Non-Disabled,Private,Adult & Non-Formal Education,,PGDE,Qualified,22,1,22.0
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Comprehensive High School, Ahiaukwu  II",Male,Non-Disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,33,2,16.5
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Government Secondary School, Ahiaukwu  II",Female,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,22,1,22.0
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Government Secondary School, Ahiaukwu  II",Male,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,33,2,16.5
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Government Secondary School, Ahiaukwu  II",Female,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,22,1,22.0
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Government Secondary School, Ahiaukwu  II",Male,Non-Disabled,Public,Adult & Non-Formal Education,,,Unqualified,33,2,16.5
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Government Secondary School, Ahiaukwu  II",Female,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,11,1,11.0
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Government Secondary School, Ahiaukwu  II",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,11,1,11.0
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Government Secondary School, Ahiaukwu  II",Male,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,33,2,16.5
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Government Secondary School, Ahiaukwu  II",Female,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,22,1,22.0
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Government Secondary School, Ahiaukwu  II",Male,Non-Disabled,Public,Adult & Non-Formal Education,,,Unqualified,33,2,16.5
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Government Secondary School, Ahiaukwu  II",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,43,2,21.5
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Government Secondary School, Ahiaukwu  II",Male,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,66,3,22.0
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Government Secondary School, Ahiaukwu  II",Female,Non-Disabled,Public,Adult & Non-Formal Education,,,Unqualified,43,2,21.5
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Government Secondary School, Ahiaukwu  II",Male,Non-Disabled,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,49,3,16.333333333333332
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Government Secondary School, Ahiaukwu  II",Female,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,43,2,21.5
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Government Secondary School, Ahiaukwu  II",Male,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,49,3,16.333333333333332
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Government Secondary School, Ahiaukwu  II",Female,Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,43,2,21.5
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Government Secondary School, Ahiaukwu  II",Male,Non-Disabled,Public,Adult & Non-Formal Education,,,Unqualified,49,3,16.333333333333332
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Government Secondary School, Ahiaukwu  II",Female,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,32,2,16.0
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Government Secondary School, Ahiaukwu  II",Male,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,49,3,16.333333333333332
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Government Secondary School, Ahiaukwu  II",Female,Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,32,2,16.0
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Government Secondary School, Ahiaukwu  II",Male,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,49,3,16.333333333333332
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Unity College, Umuahia South",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,43,2,21.5
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Unity College, Umuahia South",Male,Non-Disabled,Public,Adult & Non-Formal Education,,,Unqualified,66,3,22.0
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Unity College, Umuahia South",Female,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,43,2,21.5
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Unity College, Umuahia South",Male,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,49,3,16.333333333333332
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Unity College, Umuahia South",Female,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,43,2,21.5
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Unity College, Umuahia South",Male,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,49,3,16.333333333333332
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Unity College, Umuahia South",Female,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,32,2,16.0
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Unity College, Umuahia South",Male,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,49,3,16.333333333333332
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Unity College, Umuahia South",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,32,2,16.0
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Unity College, Umuahia South",Male,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,50,3,16.666666666666668
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Unity College, Umuahia South",Female,Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,32,2,16.0
2021/2022,South East,Abia,Umuahia South,Ahiaukwu  II,"Unity College, Umuahia South",Male,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,49,3,16.333333333333332
2021/2022,South East,Abia,Umuahia South,Amakama,"Comprehensive High School, Amakama",Female,Non-Disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,11,1,11.0
2021/2022,South East,Abia,Umuahia South,Amakama,"Comprehensive High School, Amakama",Female,Non-Disabled,Private,Adult & Non-Formal Education,,PGDE,Qualified,11,1,11.0
2021/2022,South East,Abia,Umuahia South,Amakama,"Comprehensive High School, Amakama",Male,Non-Disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,16,1,16.0
2021/2022,South East,Abia,Umuahia South,Amakama,"Comprehensive High School, Amakama",Female,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,11,1,11.0
2021/2022,South East,Abia,Umuahia South,Amakama,"Comprehensive High School, Amakama",Female,Non-Disabled,Private,Adult & Non-Formal Education,,PGDE,Qualified,11,1,11.0
2021/2022,South East,Abia,Umuahia South,Amakama,"Comprehensive High School, Amakama",Male,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,33,2,16.5
2021/2022,South East,Abia,Umuahia South,Amakama,"Comprehensive High School, Amakama",Female,Non-Disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,22,1,22.0
2021/2022,South East,Abia,Umuahia South,Amakama,"Comprehensive High School, Amakama",Male,Non-Disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,33,2,16.5
2021/2022,South East,Abia,Umuahia South,Amakama,"Comprehensive High School, Amakama",Female,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,11,1,11.0
2021/2022,South East,Abia,Umuahia South,Amakama,"Comprehensive High School, Amakama",Female,Non-Disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,11,1,11.0
2021/2022,South East,Abia,Umuahia South,Amakama,"Comprehensive High School, Amakama",Male,Non-Disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,33,2,16.5
2021/2022,South East,Abia,Umuahia South,Amakama,"Comprehensive High School, Amakama",Female,Disabled,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,43,2,21.5
2021/2022,South East,Abia,Umuahia South,Amakama,"Comprehensive High School, Amakama",Male,Non-Disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,49,3,16.333333333333332
2021/2022,South East,Abia,Umuahia South,Amakama,"Comprehensive High School, Amakama",Female,Non-Disabled,Private,Adult & Non-Formal Education,,,Unqualified,32,2,16.0
2021/2022,South East,Abia,Umuahia South,Amakama,"Comprehensive High School, Amakama",Male,Non-Disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,33,2,16.5
2021/2022,South East,Abia,Umuahia South,Amakama,"Comprehensive High School, Amakama",Female,Non-Disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,32,2,16.0
2021/2022,South East,Abia,Umuahia South,Amakama,"Comprehensive High School, Amakama",Male,Non-Disabled,Private,Adult & Non-Formal Education,,,Unqualified,33,2,16.5
2021/2022,South East,Abia,Umuahia South,Amakama,"Comprehensive High School, Amakama",Female,Non-Disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,32,2,16.0
2021/2022,South East,Abia,Umuahia South,Amakama,"Comprehensive High School, Amakama",Male,Non-Disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,33,2,16.5
2021/2022,South East,Abia,Umuahia South,Amakama,"Comprehensive High School, Amakama",Female,Non-Disabled,Private,Adult & Non-Formal Education,,,Unqualified,32,2,16.0
2021/2022,South East,Abia,Umuahia South,Amakama,"Comprehensive High School, Amakama",Male,Non-Disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,33,2,16.5
2021/2022,South East,Abia,Umuahia South,Amakama,"Comprehensive High School, Amakama",Female,Non-Disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,32,2,16.0
2021/2022,South East,Abia,Umuahia South,Amakama,"Comprehensive High School, Amakama",Male,Disabled,Private,Adult & Non-Formal Education,,PGDE,Qualified,33,2,16.5
2021/2022,South East,Abia,Umuahia South,Amakama,"Unity College, Umuahia South",Female,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,32,2,16.0
2021/2022,South East,Abia,Umuahia South,Amakama,"Unity College, Umuahia South",Male,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,50,3,16.666666666666668
2021/2022,South East,Abia,Umuahia South,Amakama,"Unity College, Umuahia South",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,32,2,16.0
2021/2022,South East,Abia,Umuahia South,Amakama,"Unity College, Umuahia South",Male,Disabled,Public,Adult & Non-Formal Education,,,Unqualified,49,3,16.333333333333332
2021/2022,South East,Abia,Umuahia South,Amakama,"Unity College, Umuahia South",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,43,2,21.5
2021/2022,South East,Abia,Umuahia South,Amakama,"Unity College, Umuahia South",Male,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,16,1,16.0
2021/2022,South East,Abia,Umuahia South,Amakama,"Unity College, Umuahia South",Male,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,33,2,16.5
2021/2022,South East,Abia,Umuahia South,Amakama,"Unity College, Umuahia South",Female,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,32,2,16.0
2021/2022,South East,Abia,Umuahia South,Amakama,"Unity College, Umuahia South",Male,Non-Disabled,Public,Adult & Non-Formal Education,,,Unqualified,50,3,16.666666666666668
2021/2022,South East,Abia,Umuahia South,Amakama,"Unity College, Umuahia South",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,54,3,18.0
2021/2022,South East,Abia,Umuahia South,Amakama,"Unity College, Umuahia South",Male,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,66,3,22.0
2021/2022,South East,Abia,Umuahia South,Amakama,"Unity College, Umuahia South",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,65,3,21.666666666666668
2021/2022,South East,Abia,Umuahia South,Amakama,"Unity College, Umuahia South",Male,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,83,4,20.75
2021/2022,South East,Abia,Umuahia South,Amakama,"Unity College, Umuahia South",Female,Non-Disabled,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,54,3,18.0
2021/2022,South East,Abia,Umuahia South,Amakama,"Unity College, Umuahia South",Male,Non-Disabled,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,66,3,22.0
2021/2022,South East,Abia,Umuahia South,Amakama,"Unity College, Umuahia South",Female,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,54,3,18.0
2021/2022,South East,Abia,Umuahia South,Amakama,"Unity College, Umuahia South",Male,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,66,3,22.0
2021/2022,South East,Abia,Umuahia South,Amakama,"Unity College, Umuahia South",Female,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,43,2,21.5
2021/2022,South East,Abia,Umuahia South,Amakama,"Unity College, Umuahia South",Male,Non-Disabled,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,66,3,22.0
2021/2022,South East,Abia,Umuahia South,Amakama,"Unity College, Umuahia South",Female,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,43,2,21.5
2021/2022,South East,Abia,Umuahia South,Amakama,"Unity College, Umuahia South",Male,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,66,3,22.0
2021/2022,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,28,1,28.0
2021/2022,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,Non-Disabled,Private,Adult & Non-Formal Education,,PGDE,Qualified,30,1,30.0
