session,zone,state,lga,ward,gender,disability,school_type,school_level,class_grade,student_count,school_count,classroom_count,computer_count,infrastructure_score,key_entry_level,is_o_level_student,school
2019/2020,South East,Abia,Aba North,Ariaria Market,Female,Disabled,Private,SSS,SSS2,4,3,1,1,53.8,,0,"Government Secondary School, Ariaria Market | Community Secondary School, Ariaria Market | Unity College, Aba North | Comprehensive High School, Ariaria Market"
2019/2020,South East,Abia,Aba North,Ariaria Market,Female,Non-Disabled,Private,SSS,SSS2,241,3,8,6,53.8,,1,"Government Secondary School, Ariaria Market | Community Secondary School, Ariaria Market | Unity College, Aba North | Comprehensive High School, Ariaria Market"
2019/2020,South East,Abia,Aba North,Ariaria Market,Male,Disabled,Private,SSS,SSS2,5,3,1,1,53.8,,0,"Government Secondary School, Ariaria Market | Community Secondary School, Ariaria Market | Unity College, Aba North | Comprehensive High School, Ariaria Market"
2019/2020,South East,Abia,Aba North,Ariaria Market,Male,Non-Disabled,Private,SSS,SSS2,244,3,8,6,53.8,,1,"Government Secondary School, Ariaria Market | Community Secondary School, Ariaria Market | Unity College, Aba North | Comprehensive High School, Ariaria Market"
2019/2020,South East,Abia,Aba North,Ariaria Market,Female,Disabled,Public,SSS,SSS2,6,5,1,1,53.8,,0,"Government Secondary School, Ariaria Market | Community Secondary School, Ariaria Market | Unity College, Aba North | Comprehensive High School, Ariaria Market"
2019/2020,South East,Abia,Aba North,Ariaria Market,Female,Non-Disabled,Public,SSS,SSS2,426,5,13,10,53.8,,1,"Government Secondary School, Ariaria Market | Community Secondary School, Ariaria Market | Unity College, Aba North | Comprehensive High School, Ariaria Market"
2019/2020,South East,Abia,Aba North,Ariaria Market,Male,Disabled,Public,SSS,SSS2,7,5,1,1,53.8,,0,"Government Secondary School, Ariaria Market | Community Secondary School, Ariaria Market | Unity College, Aba North | Comprehensive High School, Ariaria Market"
2019/2020,South East,Abia,Aba North,Ariaria Market,Male,Non-Disabled,Public,SSS,SSS2,454,5,14,10,53.8,,1,"Government Secondary School, Ariaria Market | Community Secondary School, Ariaria Market | Unity College, Aba North | Comprehensive High School, Ariaria Market"
2019/2020,South East,Abia,Aba North,Ariaria Market,Female,Disabled,Private,SSS,SSS3,2,3,1,1,53.8,,0,"Government Secondary School, Ariaria Market | Community Secondary School, Ariaria Market | Unity College, Aba North | Comprehensive High School, Ariaria Market"
2019/2020,South East,Abia,Aba North,Ariaria Market,Female,Non-Disabled,Private,SSS,SSS3,186,3,6,4,53.8,,1,"Government Secondary School, Ariaria Market | Community Secondary School, Ariaria Market | Unity College, Aba North | Comprehensive High School, Ariaria Market"
2019/2020,South East,Abia,Aba North,Ariaria Market,Male,Disabled,Private,SSS,SSS3,2,3,1,1,53.8,,0,"Government Secondary School, Ariaria Market | Community Secondary School, Ariaria Market | Unity College, Aba North | Comprehensive High School, Ariaria Market"
2019/2020,South East,Abia,Aba North,Ariaria Market,Male,Non-Disabled,Private,SSS,SSS3,190,3,6,4,53.8,,1,"Government Secondary School, Ariaria Market | Community Secondary School, Ariaria Market | Unity College, Aba North | Comprehensive High School, Ariaria Market"
2019/2020,South East,Abia,Aba North,Ariaria Market,Female,Disabled,Public,SSS,SSS3,4,5,1,1,53.8,,0,"Government Secondary School, Ariaria Market | Community Secondary School, Ariaria Market | Unity College, Aba North | Comprehensive High School, Ariaria Market"
2019/2020,South East,Abia,Aba North,Ariaria Market,Female,Non-Disabled,Public,SSS,SSS3,330,5,10,7,53.8,,1,"Government Secondary School, Ariaria Market | Community Secondary School, Ariaria Market | Unity College, Aba North | Comprehensive High School, Ariaria Market"
2019/2020,South East,Abia,Aba North,Ariaria Market,Male,Disabled,Public,SSS,SSS3,5,5,1,1,53.8,,0,"Government Secondary School, Ariaria Market | Community Secondary School, Ariaria Market | Unity College, Aba North | Comprehensive High School, Ariaria Market"
2019/2020,South East,Abia,Aba North,Ariaria Market,Male,Non-Disabled,Public,SSS,SSS3,351,5,11,8,53.8,,1,"Government Secondary School, Ariaria Market | Community Secondary School, Ariaria Market | Unity College, Aba North | Comprehensive High School, Ariaria Market"
2019/2020,South East,Abia,Aba North,Ariaria Market,Female,Disabled,Private,Vocational,Vocational Year 1,0,2,1,1,50.8,,0,"Government Secondary School, Ariaria Market | Community Secondary School, Ariaria Market | Unity College, Aba North | Comprehensive High School, Ariaria Market"
2019/2020,South East,Abia,Aba North,Ariaria Market,Female,Non-Disabled,Private,Vocational,Vocational Year 1,11,2,1,1,50.8,,0,"Government Secondary School, Ariaria Market | Community Secondary School, Ariaria Market | Unity College, Aba North | Comprehensive High School, Ariaria Market"
2019/2020,South East,Abia,Aba North,Ariaria Market,Male,Disabled,Private,Vocational,Vocational Year 1,1,2,1,1,50.8,,0,"Government Secondary School, Ariaria Market | Community Secondary School, Ariaria Market | Unity College, Aba North | Comprehensive High School, Ariaria Market"
2019/2020,South East,Abia,Aba North,Ariaria Market,Male,Non-Disabled,Private,Vocational,Vocational Year 1,33,2,2,1,50.8,,0,"Government Secondary School, Ariaria Market | Community Secondary School, Ariaria Market | Unity College, Aba North | Comprehensive High School, Ariaria Market"
2019/2020,South East,Abia,Aba North,Ariaria Market,Female,Disabled,Public,Vocational,Vocational Year 1,0,2,1,1,50.8,,0,"Government Secondary School, Ariaria Market | Community Secondary School, Ariaria Market | Unity College, Aba North | Comprehensive High School, Ariaria Market"
2019/2020,South East,Abia,Aba North,Ariaria Market,Female,Non-Disabled,Public,Vocational,Vocational Year 1,13,2,1,1,50.8,,0,"Government Secondary School, Ariaria Market | Community Secondary School, Ariaria Market | Unity College, Aba North | Comprehensive High School, Ariaria Market"
2019/2020,South East,Abia,Aba North,Ariaria Market,Male,Disabled,Public,Vocational,Vocational Year 1,1,2,1,1,50.8,,0,"Government Secondary School, Ariaria Market | Community Secondary School, Ariaria Market | Unity College, Aba North | Comprehensive High School, Ariaria Market"
2019/2020,South East,Abia,Aba North,Ariaria Market,Male,Non-Disabled,Public,Vocational,Vocational Year 1,35,2,2,1,50.8,,0,"Government Secondary School, Ariaria Market | Community Secondary School, Ariaria Market | Unity College, Aba North | Comprehensive High School, Ariaria Market"
2019/2020,South East,Abia,Aba North,Ariaria Market,Female,Disabled,Private,Vocational,Vocational Year 2,0,2,1,1,50.8,,0,"Government Secondary School, Ariaria Market | Community Secondary School, Ariaria Market | Unity College, Aba North | Comprehensive High School, Ariaria Market"
2019/2020,South East,Abia,Aba North,Ariaria Market,Female,Non-Disabled,Private,Vocational,Vocational Year 2,9,2,1,1,50.8,,0,"Government Secondary School, Ariaria Market | Community Secondary School, Ariaria Market | Unity College, Aba North | Comprehensive High School, Ariaria Market"
2019/2020,South East,Abia,Aba North,Ariaria Market,Male,Disabled,Private,Vocational,Vocational Year 2,0,2,1,1,50.8,,0,"Government Secondary School, Ariaria Market | Community Secondary School, Ariaria Market | Unity College, Aba North | Comprehensive High School, Ariaria Market"
2019/2020,South East,Abia,Aba North,Ariaria Market,Male,Non-Disabled,Private,Vocational,Vocational Year 2,28,2,2,1,50.8,,0,"Government Secondary School, Ariaria Market | Community Secondary School, Ariaria Market | Unity College, Aba North | Comprehensive High School, Ariaria Market"
2019/2020,South East,Abia,Aba North,Ariaria Market,Female,Disabled,Public,Vocational,Vocational Year 2,0,2,1,1,50.8,,0,"Government Secondary School, Ariaria Market | Community Secondary School, Ariaria Market | Unity College, Aba North | Comprehensive High School, Ariaria Market"
2019/2020,South East,Abia,Aba North,Ariaria Market,Female,Non-Disabled,Public,Vocational,Vocational Year 2,11,2,1,1,50.8,,0,"Government Secondary School, Ariaria Market | Community Secondary School, Ariaria Market | Unity College, Aba North | Comprehensive High School, Ariaria Market"
2019/2020,South East,Abia,Aba North,Ariaria Market,Male,Disabled,Public,Vocational,Vocational Year 2,1,2,1,1,50.8,,0,"Government Secondary School, Ariaria Market | Community Secondary School, Ariaria Market | Unity College, Aba North | Comprehensive High School, Ariaria Market"
2019/2020,South East,Abia,Aba North,Ariaria Market,Male,Non-Disabled,Public,Vocational,Vocational Year 2,29,2,2,1,50.8,,0,"Government Secondary School, Ariaria Market | Community Secondary School, Ariaria Market | Unity College, Aba North | Comprehensive High School, Ariaria Market"
2019/2020,South East,Abia,Aba North,Ariaria Market,Female,Disabled,Private,Vocational,Vocational Year 3,0,2,1,1,50.8,,0,"Government Secondary School, Ariaria Market | Community Secondary School, Ariaria Market | Unity College, Aba North | Comprehensive High School, Ariaria Market"
2019/2020,South East,Abia,Aba North,Ariaria Market,Female,Non-Disabled,Private,Vocational,Vocational Year 3,7,2,1,1,50.8,,0,"Government Secondary School, Ariaria Market | Community Secondary School, Ariaria Market | Unity College, Aba North | Comprehensive High School, Ariaria Market"
2019/2020,South East,Abia,Aba North,Ariaria Market,Male,Disabled,Private,Vocational,Vocational Year 3,0,2,1,1,50.8,,0,"Government Secondary School, Ariaria Market | Community Secondary School, Ariaria Market | Unity College, Aba North | Comprehensive High School, Ariaria Market"
2019/2020,South East,Abia,Aba North,Ariaria Market,Male,Non-Disabled,Private,Vocational,Vocational Year 3,20,2,1,1,50.8,,0,"Government Secondary School, Ariaria Market | Community Secondary School, Ariaria Market | Unity College, Aba North | Comprehensive High School, Ariaria Market"
2019/2020,South East,Abia,Aba North,Ariaria Market,Female,Disabled,Public,Vocational,Vocational Year 3,0,2,1,1,50.8,,0,"Government Secondary School, Ariaria Market | Community Secondary School, Ariaria Market | Unity College, Aba North | Comprehensive High School, Ariaria Market"
2019/2020,South East,Abia,Aba North,Ariaria Market,Female,Non-Disabled,Public,Vocational,Vocational Year 3,8,2,1,1,50.8,,0,"Government Secondary School, Ariaria Market | Community Secondary School, Ariaria Market | Unity College, Aba North | Comprehensive High School, Ariaria Market"
2019/2020,South East,Abia,Aba North,Ariaria Market,Male,Disabled,Public,Vocational,Vocational Year 3,0,2,1,1,50.8,,0,"Government Secondary School, Ariaria Market | Community Secondary School, Ariaria Market | Unity College, Aba North | Comprehensive High School, Ariaria Market"
2019/2020,South East,Abia,Aba North,Ariaria Market,Male,Non-Disabled,Public,Vocational,Vocational Year 3,22,2,1,1,50.8,,0,"Government Secondary School, Ariaria Market | Community Secondary School, Ariaria Market | Unity College, Aba North | Comprehensive High School, Ariaria Market"
2019/2020,South East,Abia,Aba North,Eziama,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,3,2,1,1,45.8,,0,"Government Secondary School, Eziama | Community Secondary School, Eziama | Unity College, Aba North | Comprehensive High School, Eziama"
2019/2020,South East,Abia,Aba North,Eziama,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,142,2,8,6,45.8,,0,"Government Secondary School, Eziama | Community Secondary School, Eziama | Unity College, Aba North | Comprehensive High School, Eziama"
2019/2020,South East,Abia,Aba North,Eziama,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,5,2,1,1,45.8,,0,"Government Secondary School, Eziama | Community Secondary School, Eziama | Unity College, Aba North | Comprehensive High School, Eziama"
2019/2020,South East,Abia,Aba North,Eziama,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,206,2,12,9,45.8,,0,"Government Secondary School, Eziama | Community Secondary School, Eziama | Unity College, Aba North | Comprehensive High School, Eziama"
2019/2020,South East,Abia,Aba North,Eziama,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,4,2,1,1,45.8,,0,"Government Secondary School, Eziama | Community Secondary School, Eziama | Unity College, Aba North | Comprehensive High School, Eziama"
2019/2020,South East,Abia,Aba North,Eziama,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,183,2,10,7,45.8,,0,"Government Secondary School, Eziama | Community Secondary School, Eziama | Unity College, Aba North | Comprehensive High School, Eziama"
2019/2020,South East,Abia,Aba North,Eziama,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,5,2,1,1,45.8,,0,"Government Secondary School, Eziama | Community Secondary School, Eziama | Unity College, Aba North | Comprehensive High School, Eziama"
2019/2020,South East,Abia,Aba North,Eziama,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,244,2,14,10,45.8,,0,"Government Secondary School, Eziama | Community Secondary School, Eziama | Unity College, Aba North | Comprehensive High School, Eziama"
2019/2020,South East,Abia,Aba North,Eziama,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,3,2,1,1,45.8,,0,"Government Secondary School, Eziama | Community Secondary School, Eziama | Unity College, Aba North | Comprehensive High School, Eziama"
2019/2020,South East,Abia,Aba North,Eziama,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,110,2,6,4,45.8,,0,"Government Secondary School, Eziama | Community Secondary School, Eziama | Unity College, Aba North | Comprehensive High School, Eziama"
2019/2020,South East,Abia,Aba North,Eziama,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,4,2,1,1,45.8,,0,"Government Secondary School, Eziama | Community Secondary School, Eziama | Unity College, Aba North | Comprehensive High School, Eziama"
2019/2020,South East,Abia,Aba North,Eziama,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,160,2,9,7,45.8,,0,"Government Secondary School, Eziama | Community Secondary School, Eziama | Unity College, Aba North | Comprehensive High School, Eziama"
2019/2020,South East,Abia,Aba North,Eziama,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,3,2,1,1,45.8,,0,"Government Secondary School, Eziama | Community Secondary School, Eziama | Unity College, Aba North | Comprehensive High School, Eziama"
2019/2020,South East,Abia,Aba North,Eziama,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,142,2,8,6,45.8,,0,"Government Secondary School, Eziama | Community Secondary School, Eziama | Unity College, Aba North | Comprehensive High School, Eziama"
2019/2020,South East,Abia,Aba North,Eziama,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,4,2,1,1,45.8,,0,"Government Secondary School, Eziama | Community Secondary School, Eziama | Unity College, Aba North | Comprehensive High School, Eziama"
2019/2020,South East,Abia,Aba North,Eziama,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,190,2,11,8,45.8,,0,"Government Secondary School, Eziama | Community Secondary School, Eziama | Unity College, Aba North | Comprehensive High School, Eziama"
2019/2020,South East,Abia,Aba North,Eziama,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,1,2,1,1,45.8,,0,"Government Secondary School, Eziama | Community Secondary School, Eziama | Unity College, Aba North | Comprehensive High School, Eziama"
2019/2020,South East,Abia,Aba North,Eziama,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,60,2,3,2,45.8,,0,"Government Secondary School, Eziama | Community Secondary School, Eziama | Unity College, Aba North | Comprehensive High School, Eziama"
2019/2020,South East,Abia,Aba North,Eziama,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,2,2,1,1,45.8,,0,"Government Secondary School, Eziama | Community Secondary School, Eziama | Unity College, Aba North | Comprehensive High School, Eziama"
