session,zone,state,lga,ward,gender,disability,school_type,school_level,class_grade,student_count,school_count,classroom_count,computer_count,infrastructure_score,key_entry_level,is_o_level_student,school
2020/2021,South South,Akwa Ibom,Eket,Central II,Female,Disabled,Private,SSS,SSS1,6,3,1,1,54.1,SSS1,0,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Female,Non-Disabled,Private,SSS,SSS1,292,3,7,5,54.1,SSS1,1,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Male,Disabled,Private,SSS,SSS1,6,3,1,1,54.1,SSS1,0,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Male,Non-Disabled,Private,SSS,SSS1,320,3,7,5,54.1,SSS1,1,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Female,Disabled,Public,SSS,SSS1,8,6,1,1,54.1,SSS1,0,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Female,Non-Disabled,Public,SSS,SSS1,734,6,17,13,54.1,SSS1,1,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Male,Disabled,Public,SSS,SSS1,8,6,1,1,54.1,SSS1,0,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Male,Non-Disabled,Public,SSS,SSS1,737,6,17,13,54.1,SSS1,1,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Female,Disabled,Private,SSS,SSS2,4,3,1,1,54.1,,0,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Female,Non-Disabled,Private,SSS,SSS2,235,3,5,4,54.1,,1,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Male,Disabled,Private,SSS,SSS2,6,3,1,1,54.1,,0,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Male,Non-Disabled,Private,SSS,SSS2,258,3,6,5,54.1,,1,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Female,Disabled,Public,SSS,SSS2,8,7,1,1,54.1,,0,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Female,Non-Disabled,Public,SSS,SSS2,592,7,13,10,54.1,,1,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Male,Disabled,Public,SSS,SSS2,6,7,1,1,54.1,,0,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Male,Non-Disabled,Public,SSS,SSS2,595,7,13,10,54.1,,1,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Female,Disabled,Private,SSS,SSS3,4,3,1,1,54.1,,0,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Female,Non-Disabled,Private,SSS,SSS3,184,3,4,3,54.1,,1,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Male,Disabled,Private,SSS,SSS3,4,3,1,1,54.1,,0,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Male,Non-Disabled,Private,SSS,SSS3,200,3,5,4,54.1,,1,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Female,Disabled,Public,SSS,SSS3,6,7,1,1,54.1,,0,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Female,Non-Disabled,Public,SSS,SSS3,459,7,10,8,54.1,,1,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Male,Disabled,Public,SSS,SSS3,6,7,1,1,54.1,,0,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Male,Non-Disabled,Public,SSS,SSS3,463,7,10,8,54.1,,1,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Female,Disabled,Private,Vocational,Vocational Year 1,0,2,1,1,51.1,,0,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Female,Non-Disabled,Private,Vocational,Vocational Year 1,13,2,1,1,51.1,,0,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Male,Disabled,Private,Vocational,Vocational Year 1,1,2,1,1,51.1,,0,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Male,Non-Disabled,Private,Vocational,Vocational Year 1,37,2,1,1,51.1,,0,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Female,Disabled,Public,Vocational,Vocational Year 1,0,2,1,1,51.1,,0,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Female,Non-Disabled,Public,Vocational,Vocational Year 1,15,2,1,1,51.1,,0,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Male,Disabled,Public,Vocational,Vocational Year 1,1,2,1,1,51.1,,0,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Male,Non-Disabled,Public,Vocational,Vocational Year 1,45,2,2,2,51.1,,0,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Female,Disabled,Private,Vocational,Vocational Year 2,0,2,1,1,51.1,,0,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Female,Non-Disabled,Private,Vocational,Vocational Year 2,11,2,1,1,51.1,,0,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Male,Disabled,Private,Vocational,Vocational Year 2,0,2,1,1,51.1,,0,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Male,Non-Disabled,Private,Vocational,Vocational Year 2,31,2,1,1,51.1,,0,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Female,Disabled,Public,Vocational,Vocational Year 2,0,2,1,1,51.1,,0,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Female,Non-Disabled,Public,Vocational,Vocational Year 2,13,2,1,1,51.1,,0,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Male,Disabled,Public,Vocational,Vocational Year 2,1,2,1,1,51.1,,0,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Male,Non-Disabled,Public,Vocational,Vocational Year 2,38,2,1,1,51.1,,0,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Female,Disabled,Private,Vocational,Vocational Year 3,0,2,1,1,51.1,,0,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Female,Non-Disabled,Private,Vocational,Vocational Year 3,8,2,1,1,51.1,,0,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Male,Disabled,Private,Vocational,Vocational Year 3,0,2,1,1,51.1,,0,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Male,Non-Disabled,Private,Vocational,Vocational Year 3,23,2,1,1,51.1,,0,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Female,Disabled,Public,Vocational,Vocational Year 3,0,2,1,1,51.1,,0,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Female,Non-Disabled,Public,Vocational,Vocational Year 3,9,2,1,1,51.1,,0,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Male,Disabled,Public,Vocational,Vocational Year 3,0,2,1,1,51.1,,0,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central II,Male,Non-Disabled,Public,Vocational,Vocational Year 3,28,2,1,1,51.1,,0,"Government Secondary School, Central II | Community Secondary School, Central II | Unity College, Eket | Comprehensive High School, Central II"
2020/2021,South South,Akwa Ibom,Eket,Central III,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,4,2,1,1,46.1,,0,"Government Secondary School, Central III | Community Secondary School, Central III | Unity College, Eket | Comprehensive High School, Central III"
2020/2021,South South,Akwa Ibom,Eket,Central III,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,152,2,6,5,46.1,,0,"Government Secondary School, Central III | Community Secondary School, Central III | Unity College, Eket | Comprehensive High School, Central III"
2020/2021,South South,Akwa Ibom,Eket,Central III,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,5,2,1,1,46.1,,0,"Government Secondary School, Central III | Community Secondary School, Central III | Unity College, Eket | Comprehensive High School, Central III"
2020/2021,South South,Akwa Ibom,Eket,Central III,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,203,2,8,6,46.1,,0,"Government Secondary School, Central III | Community Secondary School, Central III | Unity College, Eket | Comprehensive High School, Central III"
2020/2021,South South,Akwa Ibom,Eket,Central III,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,5,2,1,1,46.1,,0,"Government Secondary School, Central III | Community Secondary School, Central III | Unity College, Eket | Comprehensive High School, Central III"
2020/2021,South South,Akwa Ibom,Eket,Central III,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,182,2,7,5,46.1,,0,"Government Secondary School, Central III | Community Secondary School, Central III | Unity College, Eket | Comprehensive High School, Central III"
2020/2021,South South,Akwa Ibom,Eket,Central III,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,7,2,1,1,46.1,,0,"Government Secondary School, Central III | Community Secondary School, Central III | Unity College, Eket | Comprehensive High School, Central III"
2020/2021,South South,Akwa Ibom,Eket,Central III,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,258,2,10,8,46.1,,0,"Government Secondary School, Central III | Community Secondary School, Central III | Unity College, Eket | Comprehensive High School, Central III"
2020/2021,South South,Akwa Ibom,Eket,Central III,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,3,2,1,1,46.1,,0,"Government Secondary School, Central III | Community Secondary School, Central III | Unity College, Eket | Comprehensive High School, Central III"
