session,zone,state,lga,ward,school,gender,disability,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Comprehensive High School, Baboko",Female,Disabled,NECO,3-5-year,Polytechnic,3,3,0,0,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Comprehensive High School, Baboko",Female,Disabled,NECO,5+-year,Polytechnic,3,3,0,0,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Comprehensive High School, Baboko",Female,Disabled,WAEC,1-year,Polytechnic,14,11,7,6,0,1.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Comprehensive High School, Baboko",Female,Disabled,WAEC,2-year,Polytechnic,10,7,7,6,0,2.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Comprehensive High School, Baboko",Female,Disabled,WAEC,3-5-year,Polytechnic,4,4,0,0,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Comprehensive High School, Baboko",Female,Disabled,WAEC,5+-year,Polytechnic,4,4,0,0,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Comprehensive High School, Baboko",Male,ALL,NABTEB,1-year,Polytechnic,68,53,24,22,0,1.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Comprehensive High School, Baboko",Male,ALL,NABTEB,2-year,Polytechnic,45,36,16,16,0,2.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Comprehensive High School, Baboko",Male,ALL,NABTEB,3-5-year,Polytechnic,29,25,16,8,12,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Comprehensive High School, Baboko",Male,ALL,NABTEB,5+-year,Polytechnic,19,12,9,8,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Comprehensive High School, Baboko",Male,ALL,NECO,1-year,Polytechnic,146,146,56,46,9,1.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Comprehensive High School, Baboko",Male,ALL,NECO,2-year,Polytechnic,95,69,40,30,12,2.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Comprehensive High School, Baboko",Male,ALL,NECO,3-5-year,Polytechnic,54,40,24,22,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Comprehensive High School, Baboko",Male,ALL,NECO,5+-year,Polytechnic,31,22,7,7,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Comprehensive High School, Baboko",Male,ALL,WAEC,1-year,Polytechnic,172,172,64,53,9,1.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Comprehensive High School, Baboko",Male,ALL,WAEC,2-year,Polytechnic,110,86,44,33,12,2.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Comprehensive High School, Baboko",Male,ALL,WAEC,3-5-year,Polytechnic,65,48,30,20,12,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Comprehensive High School, Baboko",Male,ALL,WAEC,5+-year,Polytechnic,31,23,14,14,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Comprehensive High School, Baboko",Male,Disabled,NABTEB,1-year,Polytechnic,7,5,5,5,0,1.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Comprehensive High School, Baboko",Male,Disabled,NABTEB,2-year,Polytechnic,3,3,0,0,0,2.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Comprehensive High School, Baboko",Male,Disabled,NABTEB,3-5-year,Polytechnic,3,0,0,0,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Comprehensive High School, Baboko",Male,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Comprehensive High School, Baboko",Male,Disabled,NECO,1-year,Polytechnic,14,11,7,7,0,1.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Comprehensive High School, Baboko",Male,Disabled,NECO,2-year,Polytechnic,7,7,0,0,0,2.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Comprehensive High School, Baboko",Male,Disabled,NECO,3-5-year,Polytechnic,7,4,0,0,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Comprehensive High School, Baboko",Male,Disabled,NECO,5+-year,Polytechnic,3,0,0,0,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Comprehensive High School, Baboko",Male,Disabled,WAEC,1-year,Polytechnic,17,14,7,6,0,1.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Comprehensive High School, Baboko",Male,Disabled,WAEC,2-year,Polytechnic,10,7,7,6,0,2.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Comprehensive High School, Baboko",Male,Disabled,WAEC,3-5-year,Polytechnic,10,7,0,0,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Comprehensive High School, Baboko",Male,Disabled,WAEC,5+-year,Polytechnic,4,4,0,0,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Female,ALL,NABTEB,1-year,University,29,20,7,7,0,1.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Female,ALL,NABTEB,2-year,University,19,12,7,7,0,2.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Female,ALL,NABTEB,3-5-year,University,13,8,7,7,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Female,ALL,NABTEB,5+-year,University,6,5,0,0,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Female,ALL,NECO,1-year,University,54,36,16,16,0,1.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Female,ALL,NECO,2-year,University,31,22,9,8,0,2.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Female,ALL,NECO,3-5-year,University,20,14,9,8,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Female,ALL,NECO,5+-year,University,10,7,7,0,7,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Female,ALL,WAEC,1-year,University,65,52,30,27,0,1.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Female,ALL,WAEC,2-year,University,45,34,23,13,15,2.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Female,ALL,WAEC,3-5-year,University,28,20,7,6,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Female,ALL,WAEC,5+-year,University,17,11,7,6,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Female,Disabled,NABTEB,1-year,University,6,5,5,5,0,1.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Female,Disabled,NABTEB,2-year,University,3,3,0,0,0,2.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Female,Disabled,NABTEB,3-5-year,University,3,0,0,0,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Female,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Female,Disabled,NECO,1-year,University,7,4,4,4,0,1.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Female,Disabled,NECO,2-year,University,3,3,0,0,0,2.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Female,Disabled,NECO,3-5-year,University,3,0,0,0,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Female,Disabled,NECO,5+-year,University,0,0,0,0,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Female,Disabled,WAEC,1-year,University,7,4,4,4,0,1.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Female,Disabled,WAEC,2-year,University,7,4,0,0,0,2.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Female,Disabled,WAEC,3-5-year,University,3,3,0,0,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Female,Disabled,WAEC,5+-year,University,0,0,0,0,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Male,ALL,NABTEB,1-year,University,29,20,7,7,0,1.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Male,ALL,NABTEB,2-year,University,19,16,7,7,0,2.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Male,ALL,NABTEB,3-5-year,University,13,8,7,7,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Male,ALL,NABTEB,5+-year,University,10,5,0,0,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Male,ALL,NECO,1-year,University,54,40,16,16,0,1.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Male,ALL,NECO,2-year,University,37,29,16,8,12,2.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Male,ALL,NECO,3-5-year,University,20,14,9,8,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Male,ALL,NECO,5+-year,University,14,11,9,8,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Male,ALL,WAEC,1-year,University,76,54,23,20,0,1.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Male,ALL,WAEC,2-year,University,45,34,14,13,0,2.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Male,ALL,WAEC,3-5-year,University,31,20,7,6,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Male,ALL,WAEC,5+-year,University,14,11,7,0,7,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Male,Disabled,NABTEB,1-year,University,6,5,5,5,0,1.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Male,Disabled,NABTEB,2-year,University,3,3,0,0,0,2.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Male,Disabled,NABTEB,3-5-year,University,3,0,0,0,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Male,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Male,Disabled,NECO,1-year,University,7,4,4,4,0,1.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Male,Disabled,NECO,2-year,University,3,3,0,0,0,2.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Male,Disabled,NECO,3-5-year,University,3,3,0,0,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Male,Disabled,NECO,5+-year,University,3,0,0,0,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Male,Disabled,WAEC,1-year,University,10,7,7,6,0,1.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Male,Disabled,WAEC,2-year,University,7,4,0,0,0,2.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Male,Disabled,WAEC,3-5-year,University,3,3,0,0,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Government Secondary School, Baboko",Male,Disabled,WAEC,5+-year,University,3,3,0,0,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Female,ALL,NABTEB,1-year,Polytechnic,42,28,16,16,0,1.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Female,ALL,NABTEB,2-year,Polytechnic,29,20,7,7,0,2.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Female,ALL,NABTEB,3-5-year,Polytechnic,16,12,7,7,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Female,ALL,NABTEB,5+-year,Polytechnic,10,8,0,0,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Female,ALL,NECO,1-year,Polytechnic,75,54,31,22,12,1.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Female,ALL,NECO,2-year,Polytechnic,48,33,16,14,0,2.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Female,ALL,NECO,3-5-year,Polytechnic,27,22,9,8,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Female,ALL,NECO,5+-year,Polytechnic,17,11,9,8,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Female,ALL,WAEC,1-year,Polytechnic,100,71,44,33,12,1.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Female,ALL,WAEC,2-year,Polytechnic,65,48,30,20,12,2.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Female,ALL,WAEC,3-5-year,Polytechnic,41,30,14,13,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Female,ALL,WAEC,5+-year,Polytechnic,24,16,7,6,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Female,Disabled,NABTEB,1-year,Polytechnic,7,5,5,5,0,1.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Female,Disabled,NABTEB,2-year,Polytechnic,3,3,0,0,0,2.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Female,Disabled,NABTEB,3-5-year,Polytechnic,3,0,0,0,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Female,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Female,Disabled,NECO,1-year,Polytechnic,7,4,4,4,0,1.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Female,Disabled,NECO,2-year,Polytechnic,3,3,0,0,0,2.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Female,Disabled,NECO,3-5-year,Polytechnic,3,0,0,0,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Female,Disabled,NECO,5+-year,Polytechnic,0,0,0,0,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Female,Disabled,WAEC,1-year,Polytechnic,10,7,7,6,0,1.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Female,Disabled,WAEC,2-year,Polytechnic,7,4,0,0,0,2.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Female,Disabled,WAEC,3-5-year,Polytechnic,3,3,0,0,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Female,Disabled,WAEC,5+-year,Polytechnic,0,0,0,0,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Male,ALL,NABTEB,1-year,Polytechnic,42,28,9,8,0,1.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Male,ALL,NABTEB,2-year,Polytechnic,26,20,9,8,0,2.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Male,ALL,NABTEB,3-5-year,Polytechnic,16,12,9,0,9,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Male,ALL,NABTEB,5+-year,Polytechnic,13,8,0,0,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Male,ALL,NECO,1-year,Polytechnic,68,50,24,14,15,1.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Male,ALL,NECO,2-year,Polytechnic,48,33,16,14,0,2.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Male,ALL,NECO,3-5-year,Polytechnic,31,22,7,7,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Male,ALL,NECO,5+-year,Polytechnic,14,11,0,0,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Male,ALL,WAEC,1-year,Polytechnic,110,82,44,33,12,1.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Male,ALL,WAEC,2-year,Polytechnic,72,54,30,20,12,2.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Male,ALL,WAEC,3-5-year,Polytechnic,48,34,14,13,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Male,ALL,WAEC,5+-year,Polytechnic,24,16,7,6,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Male,Disabled,NABTEB,1-year,Polytechnic,7,5,0,0,0,1.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Male,Disabled,NABTEB,2-year,Polytechnic,3,3,0,0,0,2.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Male,Disabled,NABTEB,3-5-year,Polytechnic,3,0,0,0,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Male,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Male,Disabled,NECO,1-year,Polytechnic,7,4,4,4,0,1.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Male,Disabled,NECO,2-year,Polytechnic,3,3,0,0,0,2.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Male,Disabled,NECO,3-5-year,Polytechnic,3,3,0,0,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Male,Disabled,NECO,5+-year,Polytechnic,3,0,0,0,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Male,Disabled,WAEC,1-year,Polytechnic,10,7,7,6,0,1.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Male,Disabled,WAEC,2-year,Polytechnic,7,7,0,0,0,2.0
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Male,Disabled,WAEC,3-5-year,Polytechnic,3,3,0,0,0,1.5
2024/2025,North Central,Kwara,Ilorin West,Baboko,"Unity College, Ilorin West",Male,Disabled,WAEC,5+-year,Polytechnic,3,0,0,0,0,1.5
2024/2025,North Central,Kwara,Offa,Balogun,"Community Secondary School, Balogun",Female,ALL,NABTEB,1-year,College of Education,52,41,24,14,15,1.0
2024/2025,North Central,Kwara,Offa,Balogun,"Community Secondary School, Balogun",Female,ALL,NABTEB,2-year,College of Education,32,25,16,14,0,2.0
2024/2025,North Central,Kwara,Offa,Balogun,"Community Secondary School, Balogun",Female,ALL,NABTEB,3-5-year,College of Education,19,16,7,7,0,1.5
2024/2025,North Central,Kwara,Offa,Balogun,"Community Secondary School, Balogun",Female,ALL,NABTEB,5+-year,College of Education,13,12,7,7,0,1.5
2024/2025,North Central,Kwara,Offa,Balogun,"Community Secondary School, Balogun",Female,ALL,NECO,1-year,College of Education,92,69,40,30,12,1.0
2024/2025,North Central,Kwara,Offa,Balogun,"Community Secondary School, Balogun",Female,ALL,NECO,2-year,College of Education,58,43,31,22,12,2.0
2024/2025,North Central,Kwara,Offa,Balogun,"Community Secondary School, Balogun",Female,ALL,NECO,3-5-year,College of Education,31,26,16,16,0,1.5
2024/2025,North Central,Kwara,Offa,Balogun,"Community Secondary School, Balogun",Female,ALL,NECO,5+-year,College of Education,24,19,7,7,0,1.5
2024/2025,North Central,Kwara,Offa,Balogun,"Community Secondary School, Balogun",Female,ALL,WAEC,1-year,College of Education,107,82,50,39,12,1.0
2024/2025,North Central,Kwara,Offa,Balogun,"Community Secondary School, Balogun",Female,ALL,WAEC,2-year,College of Education,69,54,30,27,0,2.0
2024/2025,North Central,Kwara,Offa,Balogun,"Community Secondary School, Balogun",Female,ALL,WAEC,3-5-year,College of Education,38,30,14,13,0,1.5
2024/2025,North Central,Kwara,Offa,Balogun,"Community Secondary School, Balogun",Female,ALL,WAEC,5+-year,College of Education,31,23,14,6,12,1.5
2024/2025,North Central,Kwara,Offa,Balogun,"Community Secondary School, Balogun",Female,Disabled,NABTEB,1-year,College of Education,7,5,5,5,0,1.0
2024/2025,North Central,Kwara,Offa,Balogun,"Community Secondary School, Balogun",Female,Disabled,NABTEB,2-year,College of Education,3,3,0,0,0,2.0
2024/2025,North Central,Kwara,Offa,Balogun,"Community Secondary School, Balogun",Female,Disabled,NABTEB,3-5-year,College of Education,3,0,0,0,0,1.5
2024/2025,North Central,Kwara,Offa,Balogun,"Community Secondary School, Balogun",Female,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5
2024/2025,North Central,Kwara,Offa,Balogun,"Community Secondary School, Balogun",Female,Disabled,NECO,1-year,College of Education,10,7,7,7,0,1.0
2024/2025,North Central,Kwara,Offa,Balogun,"Community Secondary School, Balogun",Female,Disabled,NECO,2-year,College of Education,7,4,0,0,0,2.0
2024/2025,North Central,Kwara,Offa,Balogun,"Community Secondary School, Balogun",Female,Disabled,NECO,3-5-year,College of Education,3,3,0,0,0,1.5
2024/2025,North Central,Kwara,Offa,Balogun,"Community Secondary School, Balogun",Female,Disabled,NECO,5+-year,College of Education,3,3,0,0,0,1.5
2024/2025,North Central,Kwara,Offa,Balogun,"Community Secondary School, Balogun",Female,Disabled,WAEC,1-year,College of Education,10,10,7,6,0,1.0
2024/2025,North Central,Kwara,Offa,Balogun,"Community Secondary School, Balogun",Female,Disabled,WAEC,2-year,College of Education,7,7,0,0,0,2.0
