session,zone,state,lga,ward,school,gender,disability,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,pupil_teacher_ratio
2021/2022,North West,Kano,Dala,Adakawa,"Community Secondary School, Adakawa",Female,Non-Disabled,Public,SSS,,NCE,Qualified,195,7,27.857142857142858
2021/2022,North West,Kano,Dala,Adakawa,"Community Secondary School, Adakawa",Male,Non-Disabled,Public,SSS,,PGDE,Qualified,359,14,25.642857142857142
2021/2022,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,Non-Disabled,Private,JSS,,Grade II or Equivalent,Unqualified,425,15,28.33333333333333
2021/2022,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,Non-Disabled,Private,JSS,,Grade II or Equivalent,Unqualified,254,9,28.22222222222222
2021/2022,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,Non-Disabled,Private,JSS,,PGDE,Qualified,158,6,26.33333333333333
2021/2022,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,Non-Disabled,Private,JSS,,NCE,Qualified,376,14,26.857142857142858
2021/2022,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,Non-Disabled,Private,JSS,,PGDE,Qualified,315,11,28.63636363636364
2021/2022,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,Non-Disabled,Private,JSS,,BEd or Equivalent,Qualified,364,13,28.0
2021/2022,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,Non-Disabled,Private,JSS,,Grade II or Equivalent,Unqualified,315,11,28.63636363636364
2021/2022,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,Non-Disabled,Private,Pre-Primary/Primary,,NCE,Qualified,917,38,24.13157894736842
2021/2022,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,Non-Disabled,Private,Pre-Primary/Primary,,NCE,Qualified,314,13,24.153846153846157
2021/2022,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,Non-Disabled,Private,Pre-Primary/Primary,,PGDE,Qualified,510,21,24.285714285714285
2021/2022,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,Non-Disabled,Private,Pre-Primary/Primary,,NCE,Qualified,953,40,23.825
2021/2022,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,Non-Disabled,Private,Pre-Primary/Primary,,PGDE,Qualified,823,34,24.205882352941178
2021/2022,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,Non-Disabled,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,1027,43,23.88372093023256
2021/2022,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,Non-Disabled,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,1098,46,23.869565217391305
2021/2022,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,Non-Disabled,Private,Pre-Primary/Primary,,NCE,Qualified,1100,46,23.91304347826087
2021/2022,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,Non-Disabled,Private,Pre-Primary/Primary,,PGDE,Qualified,980,41,23.902439024390244
2021/2022,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,1687,71,23.76056338028169
2021/2022,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1803,76,23.723684210526315
2021/2022,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1467,61,24.049180327868854
2021/2022,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,1372,58,23.655172413793103
2021/2022,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,,Unqualified,1503,63,23.857142857142858
2021/2022,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,1490,62,24.032258064516128
2021/2022,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,1320,55,24.0
2021/2022,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,,Unqualified,1176,49,24.0
2021/2022,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,1467,61,24.049180327868854
2021/2022,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,,Unqualified,1568,66,23.75757575757576
2021/2022,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,1393,58,24.017241379310345
2021/2022,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,1411,59,23.91525423728813
2021/2022,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,Non-Disabled,Private,SSS,,BEd or Equivalent,Qualified,287,11,26.09090909090909
2021/2022,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,Non-Disabled,Private,SSS,,NCE,Qualified,289,11,26.272727272727277
2021/2022,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,Non-Disabled,Private,SSS,,NCE,Qualified,103,4,25.75
2021/2022,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,Non-Disabled,Private,SSS,,PGDE,Qualified,164,6,27.33333333333333
2021/2022,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,Non-Disabled,Private,SSS,,,Unqualified,266,10,26.6
2021/2022,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,Non-Disabled,Private,SSS,,BEd or Equivalent,Qualified,215,8,26.875
2021/2022,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,Disabled,Private,SSS,,BEd or Equivalent,Qualified,255,10,25.5
2021/2022,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Female,Non-Disabled,Public,JSS,,PGDE,Qualified,498,18,27.666666666666668
2021/2022,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Male,Non-Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,473,17,27.823529411764707
2021/2022,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Female,Non-Disabled,Public,JSS,,,Unqualified,498,18,27.666666666666668
2021/2022,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Male,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,473,17,27.823529411764707
2021/2022,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Female,Non-Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,437,16,27.3125
2021/2022,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Male,Non-Disabled,Public,JSS,,PGDE,Qualified,376,14,26.857142857142858
2021/2022,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Female,Non-Disabled,Public,SSS,,NCE,Qualified,338,13,26.0
2021/2022,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Male,Non-Disabled,Public,SSS,,Grade II or Equivalent,Unqualified,336,13,25.846153846153847
2021/2022,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Female,Non-Disabled,Public,SSS,,PGDE,Qualified,318,12,26.5
2021/2022,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Male,Non-Disabled,Public,SSS,,NCE,Qualified,336,13,25.846153846153847
2021/2022,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Female,Non-Disabled,Public,SSS,,Grade II or Equivalent,Unqualified,349,13,26.846153846153847
2021/2022,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Male,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,382,15,25.466666666666665
2021/2022,North West,Kano,Dala,Adakawa,"Unity College, Dala",Female,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,704,26,27.07692307692308
2021/2022,North West,Kano,Dala,Adakawa,"Unity College, Dala",Male,Non-Disabled,Public,JSS,,,Unqualified,618,22,28.09090909090909
2021/2022,North West,Kano,Dala,Adakawa,"Unity College, Dala",Female,Non-Disabled,Public,JSS,,NCE,Qualified,546,20,27.3
2021/2022,North West,Kano,Dala,Adakawa,"Unity College, Dala",Male,Non-Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,497,18,27.61111111111111
2021/2022,North West,Kano,Dala,Adakawa,"Unity College, Dala",Female,Non-Disabled,Public,JSS,,,Unqualified,522,19,27.473684210526315
2021/2022,North West,Kano,Dala,Adakawa,"Unity College, Dala",Male,Non-Disabled,Public,JSS,,,Unqualified,497,18,27.61111111111111
2021/2022,North West,Kano,Dala,Adakawa,"Unity College, Dala",Female,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,441,17,25.94117647058824
2021/2022,North West,Kano,Dala,Adakawa,"Unity College, Dala",Male,Non-Disabled,Public,SSS,,NCE,Qualified,475,18,26.38888888888889
2021/2022,North West,Kano,Dala,Adakawa,"Unity College, Dala",Female,Non-Disabled,Public,SSS,,Grade II or Equivalent,Unqualified,195,7,27.857142857142858
2021/2022,North West,Kano,Dala,Adakawa,"Unity College, Dala",Female,Non-Disabled,Public,SSS,,MEd or Equivalent,Qualified,174,7,24.857142857142858
2021/2022,North West,Kano,Dala,Adakawa,"Unity College, Dala",Male,Non-Disabled,Public,SSS,,,Unqualified,359,14,25.642857142857142
2021/2022,North West,Kano,Dala,Adakawa,"Unity College, Dala",Female,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,349,13,26.846153846153847
2021/2022,North West,Kano,Dala,Adakawa,"Unity College, Dala",Male,Non-Disabled,Public,SSS,,Grade II or Equivalent,Unqualified,417,16,26.0625
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Community Secondary School, Bakin Ruwa",Female,Disabled,Public,JSS,,NCE,Qualified,558,20,27.9
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Community Secondary School, Bakin Ruwa",Male,Non-Disabled,Public,JSS,,,Unqualified,254,9,28.22222222222222
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Community Secondary School, Bakin Ruwa",Male,Non-Disabled,Public,JSS,,PGDE,Qualified,254,9,28.22222222222222
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Community Secondary School, Bakin Ruwa",Female,Non-Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,498,18,27.666666666666668
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Community Secondary School, Bakin Ruwa",Male,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,473,17,27.823529411764707
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Community Secondary School, Bakin Ruwa",Female,Non-Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,522,19,27.473684210526315
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Community Secondary School, Bakin Ruwa",Male,Non-Disabled,Public,JSS,,NCE,Qualified,436,16,27.25
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Community Secondary School, Bakin Ruwa",Female,Non-Disabled,Public,SSS,,Grade II or Equivalent,Unqualified,369,14,26.357142857142858
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Community Secondary School, Bakin Ruwa",Male,Non-Disabled,Public,SSS,,PGDE,Qualified,359,14,25.642857142857142
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Community Secondary School, Bakin Ruwa",Female,Non-Disabled,Public,SSS,,PGDE,Qualified,390,15,26.0
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Community Secondary School, Bakin Ruwa",Male,Non-Disabled,Public,SSS,,MEd or Equivalent,Qualified,394,15,26.266666666666666
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Community Secondary School, Bakin Ruwa",Female,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,154,6,25.666666666666668
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Community Secondary School, Bakin Ruwa",Female,Disabled,Public,SSS,,MEd or Equivalent,Qualified,174,7,24.857142857142858
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Community Secondary School, Bakin Ruwa",Male,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,313,12,26.08333333333333
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Female,Non-Disabled,Private,JSS,,,Unqualified,376,14,26.857142857142858
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Male,Non-Disabled,Private,JSS,,,Unqualified,363,13,27.923076923076923
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Female,Non-Disabled,Private,JSS,,MEd or Equivalent,Qualified,85,3,28.33333333333333
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Female,Non-Disabled,Private,JSS,,,Unqualified,243,9,27.0
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Male,Non-Disabled,Private,JSS,,Grade II or Equivalent,Unqualified,315,11,28.63636363636364
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Female,Non-Disabled,Private,JSS,,Grade II or Equivalent,Unqualified,158,6,26.33333333333333
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Female,Non-Disabled,Private,JSS,,NCE,Qualified,182,7,26.0
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Male,Non-Disabled,Private,JSS,,BEd or Equivalent,Qualified,303,11,27.545454545454547
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Female,Disabled,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,477,20,23.85
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Female,Non-Disabled,Private,Pre-Primary/Primary,,,Unqualified,477,20,23.85
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Male,Non-Disabled,Private,Pre-Primary/Primary,,,Unqualified,980,41,23.902439024390244
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Female,Disabled,Private,Pre-Primary/Primary,,NCE,Qualified,1137,48,23.6875
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Male,Non-Disabled,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,902,38,23.73684210526316
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Female,Non-Disabled,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,953,40,23.825
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Male,Non-Disabled,Private,Pre-Primary/Primary,,MEd or Equivalent,Qualified,902,38,23.73684210526316
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Female,Non-Disabled,Private,Pre-Primary/Primary,,PGDE,Qualified,1100,46,23.91304347826087
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Male,Disabled,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,1176,49,24.0
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,,Unqualified,1320,55,24.0
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1411,59,23.91525423728813
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,1577,66,23.893939393939394
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,1685,71,23.732394366197184
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,1283,54,23.75925925925926
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,,Unqualified,1372,58,23.655172413793103
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,1283,54,23.75925925925926
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,1215,51,23.823529411764707
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,1210,51,23.725490196078432
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,1215,51,23.823529411764707
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,1210,51,23.725490196078432
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Male,Disabled,Private,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,1294,54,23.96296296296296
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Female,Non-Disabled,Private,SSS,,,Unqualified,256,10,25.6
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Male,Non-Disabled,Private,SSS,,MEd or Equivalent,Qualified,243,9,27.0
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Female,Non-Disabled,Private,SSS,,NCE,Qualified,287,11,26.09090909090909
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Male,Non-Disabled,Private,SSS,,,Unqualified,289,11,26.272727272727277
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Female,Non-Disabled,Private,SSS,,BEd or Equivalent,Qualified,215,8,26.875
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Male,Non-Disabled,Private,SSS,,,Unqualified,208,8,26.0
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Government Secondary School, Bakin Ruwa",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1687,71,23.76056338028169
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Government Secondary School, Bakin Ruwa",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1685,71,23.732394366197184
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Government Secondary School, Bakin Ruwa",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1650,69,23.91304347826087
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Government Secondary School, Bakin Ruwa",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1685,71,23.732394366197184
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Government Secondary School, Bakin Ruwa",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1650,69,23.91304347826087
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Government Secondary School, Bakin Ruwa",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,1685,71,23.732394366197184
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Government Secondary School, Bakin Ruwa",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1577,66,23.893939393939394
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Government Secondary School, Bakin Ruwa",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1529,64,23.890625
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Government Secondary School, Bakin Ruwa",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,1577,66,23.893939393939394
2021/2022,North West,Kano,Dala,Bakin Ruwa,"Government Secondary School, Bakin Ruwa",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,1411,59,23.91525423728813
