session,zone,state,lga,ward,school,gender,disability,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Female,Disabled,WAEC,3-5-year,College of Education,3,3,0,0,0,1.5
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Female,Disabled,WAEC,5+-year,College of Education,3,0,0,0,0,1.5
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Male,ALL,NABTEB,1-year,College of Education,35,23,6,6,0,1.0
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Male,ALL,NABTEB,2-year,College of Education,22,13,6,6,0,2.0
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Male,ALL,NABTEB,3-5-year,College of Education,13,10,6,6,0,1.5
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Male,ALL,NABTEB,5+-year,College of Education,5,3,0,0,0,1.5
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Male,ALL,NECO,1-year,College of Education,68,45,16,16,0,1.0
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Male,ALL,NECO,2-year,College of Education,44,30,11,11,0,2.0
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Male,ALL,NECO,3-5-year,College of Education,29,21,5,6,0,1.5
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Male,ALL,NECO,5+-year,College of Education,15,9,5,0,5,1.5
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Male,ALL,WAEC,1-year,College of Education,78,54,19,20,0,1.0
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Male,ALL,WAEC,2-year,College of Education,52,35,14,10,4,2.0
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Male,ALL,WAEC,3-5-year,College of Education,34,24,9,10,0,1.5
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Male,ALL,WAEC,5+-year,College of Education,17,14,5,5,0,1.5
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Male,Disabled,NABTEB,1-year,College of Education,5,3,6,6,0,1.0
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Male,Disabled,NABTEB,2-year,College of Education,3,3,0,0,0,2.0
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Male,Disabled,NABTEB,3-5-year,College of Education,3,0,0,0,0,1.5
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Male,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Male,Disabled,NECO,1-year,College of Education,6,3,5,6,0,1.0
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Male,Disabled,NECO,2-year,College of Education,3,3,0,0,0,2.0
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Male,Disabled,NECO,3-5-year,College of Education,3,3,0,0,0,1.5
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Male,Disabled,NECO,5+-year,College of Education,3,0,0,0,0,1.5
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Male,Disabled,WAEC,1-year,College of Education,9,5,5,5,0,1.0
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Male,Disabled,WAEC,2-year,College of Education,3,3,0,0,0,2.0
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Male,Disabled,WAEC,3-5-year,College of Education,3,3,0,0,0,1.5
2019/2020,North Central,Benue,Gboko,Gbk/Central Market,"Unity College, Gboko",Male,Disabled,WAEC,5+-year,College of Education,3,0,0,0,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Female,ALL,NABTEB,1-year,College of Education,60,37,12,13,0,1.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Female,ALL,NABTEB,2-year,College of Education,41,27,6,6,0,2.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Female,ALL,NABTEB,3-5-year,College of Education,22,13,6,6,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Female,ALL,NABTEB,5+-year,College of Education,11,7,0,0,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Female,ALL,NECO,1-year,College of Education,115,77,21,22,0,1.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Female,ALL,NECO,2-year,College of Education,68,47,16,11,5,2.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Female,ALL,NECO,3-5-year,College of Education,44,30,11,11,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Female,ALL,NECO,5+-year,College of Education,21,15,5,5,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Female,ALL,WAEC,1-year,College of Education,129,87,33,31,2,1.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Female,ALL,WAEC,2-year,College of Education,86,57,23,20,3,2.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Female,ALL,WAEC,3-5-year,College of Education,49,33,9,10,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Female,ALL,WAEC,5+-year,College of Education,29,19,9,5,4,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Female,Disabled,NABTEB,1-year,College of Education,8,3,6,6,0,1.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Female,Disabled,NABTEB,2-year,College of Education,5,3,0,0,0,2.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Female,Disabled,NABTEB,3-5-year,College of Education,3,3,0,0,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Female,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Female,Disabled,NECO,1-year,College of Education,15,9,5,5,0,1.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Female,Disabled,NECO,2-year,College of Education,12,9,0,0,0,2.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Female,Disabled,NECO,3-5-year,College of Education,6,3,0,0,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Female,Disabled,NECO,5+-year,College of Education,3,3,0,0,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Female,Disabled,WAEC,1-year,College of Education,17,11,4,5,0,1.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Female,Disabled,WAEC,2-year,College of Education,11,5,4,5,0,2.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Female,Disabled,WAEC,3-5-year,College of Education,6,5,0,0,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Female,Disabled,WAEC,5+-year,College of Education,3,3,0,0,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Male,ALL,NABTEB,1-year,College of Education,68,43,12,13,0,1.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Male,ALL,NABTEB,2-year,College of Education,43,30,6,6,0,2.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Male,ALL,NABTEB,3-5-year,College of Education,30,17,6,6,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Male,ALL,NABTEB,5+-year,College of Education,14,10,6,0,6,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Male,ALL,NECO,1-year,College of Education,132,89,31,27,4,1.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Male,ALL,NECO,2-year,College of Education,88,62,21,16,5,2.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Male,ALL,NECO,3-5-year,College of Education,53,36,11,11,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Male,ALL,NECO,5+-year,College of Education,38,27,11,11,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Male,ALL,WAEC,1-year,College of Education,155,106,37,31,6,1.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Male,ALL,WAEC,2-year,College of Education,89,63,19,20,0,2.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Male,ALL,WAEC,3-5-year,College of Education,52,35,9,10,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Male,ALL,WAEC,5+-year,College of Education,34,22,9,5,4,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Male,Disabled,NABTEB,1-year,College of Education,8,3,6,6,0,1.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Male,Disabled,NABTEB,2-year,College of Education,5,3,0,0,0,2.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Male,Disabled,NABTEB,3-5-year,College of Education,3,3,0,0,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Male,Disabled,NABTEB,5+-year,College of Education,3,0,0,0,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Male,Disabled,NECO,1-year,College of Education,18,9,5,6,0,1.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Male,Disabled,NECO,2-year,College of Education,9,6,0,0,0,2.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Male,Disabled,NECO,3-5-year,College of Education,6,3,0,0,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Male,Disabled,NECO,5+-year,College of Education,3,3,0,0,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Male,Disabled,WAEC,1-year,College of Education,17,11,4,5,0,1.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Male,Disabled,WAEC,2-year,College of Education,14,8,0,0,0,2.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Male,Disabled,WAEC,3-5-year,College of Education,9,3,0,0,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Community Secondary School, Gboko East",Male,Disabled,WAEC,5+-year,College of Education,3,3,0,0,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Female,ALL,NABTEB,1-year,University,32,23,6,6,0,1.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Female,ALL,NABTEB,2-year,University,19,13,6,6,0,2.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Female,ALL,NABTEB,3-5-year,University,11,7,6,6,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Female,ALL,NABTEB,5+-year,University,8,7,0,0,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Female,ALL,NECO,1-year,University,47,36,16,11,5,1.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Female,ALL,NECO,2-year,University,29,21,5,5,0,2.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Female,ALL,NECO,3-5-year,University,21,15,5,5,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Female,ALL,NECO,5+-year,University,15,9,5,5,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Female,ALL,WAEC,1-year,University,72,46,19,15,4,1.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Female,ALL,WAEC,2-year,University,46,33,14,10,4,2.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Female,ALL,WAEC,3-5-year,University,29,19,5,5,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Female,ALL,WAEC,5+-year,University,17,11,5,5,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Female,Disabled,NABTEB,1-year,University,5,3,6,6,0,1.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Female,Disabled,NABTEB,2-year,University,3,3,0,0,0,2.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Female,Disabled,NABTEB,3-5-year,University,3,0,0,0,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Female,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Female,Disabled,NECO,1-year,University,6,3,5,6,0,1.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Female,Disabled,NECO,2-year,University,3,3,0,0,0,2.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Female,Disabled,NECO,3-5-year,University,3,3,0,0,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Female,Disabled,NECO,5+-year,University,0,0,0,0,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Female,Disabled,WAEC,1-year,University,6,3,5,5,0,1.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Female,Disabled,WAEC,2-year,University,3,3,0,0,0,2.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Female,Disabled,WAEC,3-5-year,University,3,3,0,0,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Female,Disabled,WAEC,5+-year,University,3,0,0,0,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Male,ALL,NABTEB,1-year,University,32,23,6,6,0,1.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Male,ALL,NABTEB,2-year,University,22,13,6,6,0,2.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Male,ALL,NABTEB,3-5-year,University,13,10,6,0,6,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Male,ALL,NABTEB,5+-year,University,11,7,0,0,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Male,ALL,NECO,1-year,University,65,45,16,16,0,1.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Male,ALL,NECO,2-year,University,38,27,11,11,0,2.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Male,ALL,NECO,3-5-year,University,26,18,5,5,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Male,ALL,NECO,5+-year,University,12,9,5,0,5,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Male,ALL,WAEC,1-year,University,78,52,23,20,3,1.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Male,ALL,WAEC,2-year,University,52,35,14,10,4,2.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Male,ALL,WAEC,3-5-year,University,32,22,9,10,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Male,ALL,WAEC,5+-year,University,23,16,5,5,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Male,Disabled,NABTEB,1-year,University,5,3,0,0,0,1.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Male,Disabled,NABTEB,2-year,University,3,3,0,0,0,2.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Male,Disabled,NABTEB,3-5-year,University,3,0,0,0,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Male,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Male,Disabled,NECO,1-year,University,6,3,5,5,0,1.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Male,Disabled,NECO,2-year,University,3,3,0,0,0,2.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Male,Disabled,NECO,3-5-year,University,3,3,0,0,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Male,Disabled,NECO,5+-year,University,3,0,0,0,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Male,Disabled,WAEC,1-year,University,6,5,4,5,0,1.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Male,Disabled,WAEC,2-year,University,6,3,0,0,0,2.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Male,Disabled,WAEC,3-5-year,University,3,3,0,0,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Comprehensive High School, Gboko East",Male,Disabled,WAEC,5+-year,University,3,0,0,0,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Government Secondary School, Gboko East",Female,ALL,NABTEB,1-year,Polytechnic,22,13,6,6,0,1.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Government Secondary School, Gboko East",Female,ALL,NABTEB,2-year,Polytechnic,11,7,0,0,0,2.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Government Secondary School, Gboko East",Female,ALL,NABTEB,3-5-year,Polytechnic,11,7,0,0,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Government Secondary School, Gboko East",Female,ALL,NABTEB,5+-year,Polytechnic,5,3,0,0,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Government Secondary School, Gboko East",Female,ALL,NECO,1-year,Polytechnic,41,27,11,6,5,1.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Government Secondary School, Gboko East",Female,ALL,NECO,2-year,Polytechnic,26,15,5,6,0,2.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Government Secondary School, Gboko East",Female,ALL,NECO,3-5-year,Polytechnic,18,12,5,6,0,1.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Government Secondary School, Gboko East",Female,ALL,NECO,5+-year,Polytechnic,9,6,0,0,0,1.5
