session,zone,state,lga,ward,school,gender,disability,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Community Secondary School, Arochukwu I",Male,Disabled,NECO,1-year,College of Education,10,7,6,6,0,1.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Community Secondary School, Arochukwu I",Male,Disabled,NECO,2-year,College of Education,7,4,0,0,0,2.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Community Secondary School, Arochukwu I",Male,Disabled,NECO,3-5-year,College of Education,3,4,0,0,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Community Secondary School, Arochukwu I",Male,Disabled,NECO,5+-year,College of Education,3,0,0,0,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Community Secondary School, Arochukwu I",Male,Disabled,WAEC,1-year,College of Education,14,10,5,5,0,1.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Community Secondary School, Arochukwu I",Male,Disabled,WAEC,2-year,College of Education,7,3,0,0,0,2.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Community Secondary School, Arochukwu I",Male,Disabled,WAEC,3-5-year,College of Education,7,3,0,0,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Community Secondary School, Arochukwu I",Male,Disabled,WAEC,5+-year,College of Education,3,3,0,0,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Female,ALL,NABTEB,1-year,Polytechnic,48,33,11,11,0,1.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Female,ALL,NABTEB,2-year,Polytechnic,29,20,5,6,0,2.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Female,ALL,NABTEB,3-5-year,Polytechnic,22,16,5,6,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Female,ALL,NABTEB,5+-year,Polytechnic,10,8,5,0,5,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Female,ALL,NECO,1-year,Polytechnic,91,71,28,23,5,1.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Female,ALL,NECO,2-year,Polytechnic,54,39,17,17,0,2.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Female,ALL,NECO,3-5-year,Polytechnic,37,28,11,11,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Female,ALL,NECO,5+-year,Polytechnic,20,14,6,6,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Female,ALL,WAEC,1-year,Polytechnic,124,88,35,31,4,1.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Female,ALL,WAEC,2-year,Polytechnic,76,54,20,21,0,2.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Female,ALL,WAEC,3-5-year,Polytechnic,45,30,15,10,5,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Female,ALL,WAEC,5+-year,Polytechnic,31,24,10,5,5,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Female,Disabled,NABTEB,1-year,Polytechnic,7,4,5,6,0,1.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Female,Disabled,NABTEB,2-year,Polytechnic,3,4,0,0,0,2.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Female,Disabled,NABTEB,3-5-year,Polytechnic,3,4,0,0,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Female,Disabled,NABTEB,5+-year,Polytechnic,3,0,0,0,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Female,Disabled,NECO,1-year,Polytechnic,14,7,6,6,0,1.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Female,Disabled,NECO,2-year,Polytechnic,7,4,0,0,0,2.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Female,Disabled,NECO,3-5-year,Polytechnic,3,4,0,0,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Female,Disabled,NECO,5+-year,Polytechnic,3,4,0,0,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Female,Disabled,WAEC,1-year,Polytechnic,17,10,5,5,0,1.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Female,Disabled,WAEC,2-year,Polytechnic,10,7,5,5,0,2.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Female,Disabled,WAEC,3-5-year,Polytechnic,7,7,0,0,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Female,Disabled,WAEC,5+-year,Polytechnic,7,3,0,0,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Male,ALL,NABTEB,1-year,Polytechnic,54,41,11,11,0,1.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Male,ALL,NABTEB,2-year,Polytechnic,32,25,5,6,0,2.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Male,ALL,NABTEB,3-5-year,Polytechnic,26,16,5,6,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Male,ALL,NABTEB,5+-year,Polytechnic,13,8,5,0,5,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Male,ALL,NECO,1-year,Polytechnic,98,74,28,23,5,1.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Male,ALL,NECO,2-year,Polytechnic,54,39,17,17,0,2.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Male,ALL,NECO,3-5-year,Polytechnic,44,32,11,11,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Male,ALL,NECO,5+-year,Polytechnic,27,21,5,6,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Male,ALL,WAEC,1-year,Polytechnic,151,108,35,36,0,1.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Male,ALL,WAEC,2-year,Polytechnic,103,71,25,21,4,2.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Male,ALL,WAEC,3-5-year,Polytechnic,58,40,15,10,5,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Male,ALL,WAEC,5+-year,Polytechnic,38,27,10,10,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Male,Disabled,NABTEB,1-year,Polytechnic,10,4,5,5,0,1.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Male,Disabled,NABTEB,2-year,Polytechnic,3,4,0,0,0,2.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Male,Disabled,NABTEB,3-5-year,Polytechnic,3,4,0,0,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Male,Disabled,NABTEB,5+-year,Polytechnic,3,0,0,0,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Male,Disabled,NECO,1-year,Polytechnic,14,11,5,6,0,1.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Male,Disabled,NECO,2-year,Polytechnic,10,4,0,0,0,2.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Male,Disabled,NECO,3-5-year,Polytechnic,7,4,0,0,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Male,Disabled,NECO,5+-year,Polytechnic,3,4,0,0,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Male,Disabled,WAEC,1-year,Polytechnic,21,14,5,5,0,1.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Male,Disabled,WAEC,2-year,Polytechnic,14,10,5,5,0,2.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Male,Disabled,WAEC,3-5-year,Polytechnic,7,7,0,0,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Comprehensive High School, Arochukwu I",Male,Disabled,WAEC,5+-year,Polytechnic,7,3,0,0,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Female,ALL,NABTEB,1-year,College of Education,26,20,5,5,0,1.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Female,ALL,NABTEB,2-year,College of Education,19,12,5,5,0,2.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Female,ALL,NABTEB,3-5-year,College of Education,10,8,5,5,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Female,ALL,NABTEB,5+-year,College of Education,6,4,0,0,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Female,ALL,NECO,1-year,College of Education,47,35,11,11,0,1.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Female,ALL,NECO,2-year,College of Education,30,21,11,6,5,2.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Female,ALL,NECO,3-5-year,College of Education,20,14,5,6,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Female,ALL,NECO,5+-year,College of Education,14,11,5,6,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Female,ALL,WAEC,1-year,College of Education,72,51,20,20,0,1.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Female,ALL,WAEC,2-year,College of Education,41,27,10,10,0,2.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Female,ALL,WAEC,3-5-year,College of Education,24,17,10,5,5,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Female,ALL,WAEC,5+-year,College of Education,14,10,5,5,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Female,Disabled,NABTEB,1-year,College of Education,6,4,5,5,0,1.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Female,Disabled,NABTEB,2-year,College of Education,3,4,0,0,0,2.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Female,Disabled,NABTEB,3-5-year,College of Education,3,0,0,0,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Female,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Female,Disabled,NECO,1-year,College of Education,7,4,5,6,0,1.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Female,Disabled,NECO,2-year,College of Education,3,4,0,0,0,2.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Female,Disabled,NECO,3-5-year,College of Education,3,4,0,0,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Female,Disabled,NECO,5+-year,College of Education,0,0,0,0,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Female,Disabled,WAEC,1-year,College of Education,7,3,5,5,0,1.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Female,Disabled,WAEC,2-year,College of Education,3,3,0,0,0,2.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Female,Disabled,WAEC,3-5-year,College of Education,3,3,0,0,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Female,Disabled,WAEC,5+-year,College of Education,0,0,0,0,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Male,ALL,NABTEB,1-year,College of Education,29,20,5,5,0,1.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Male,ALL,NABTEB,2-year,College of Education,16,12,5,5,0,2.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Male,ALL,NABTEB,3-5-year,College of Education,13,8,5,5,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Male,ALL,NABTEB,5+-year,College of Education,7,4,0,0,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Male,ALL,NECO,1-year,College of Education,44,35,11,11,0,1.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Male,ALL,NECO,2-year,College of Education,30,21,5,6,0,2.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Male,ALL,NECO,3-5-year,College of Education,20,14,5,6,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Male,ALL,NECO,5+-year,College of Education,10,7,5,0,5,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Male,ALL,WAEC,1-year,College of Education,72,51,20,15,5,1.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Male,ALL,WAEC,2-year,College of Education,41,30,10,10,0,2.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Male,ALL,WAEC,3-5-year,College of Education,28,17,5,5,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Male,ALL,WAEC,5+-year,College of Education,14,10,5,5,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Male,Disabled,NABTEB,1-year,College of Education,6,4,5,5,0,1.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Male,Disabled,NABTEB,2-year,College of Education,3,4,0,0,0,2.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Male,Disabled,NABTEB,3-5-year,College of Education,3,0,0,0,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Male,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Male,Disabled,NECO,1-year,College of Education,7,4,5,6,0,1.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Male,Disabled,NECO,2-year,College of Education,3,4,0,0,0,2.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Male,Disabled,NECO,3-5-year,College of Education,3,4,0,0,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Male,Disabled,NECO,5+-year,College of Education,0,0,0,0,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Male,Disabled,WAEC,1-year,College of Education,7,3,5,5,0,1.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Male,Disabled,WAEC,2-year,College of Education,3,3,0,0,0,2.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Male,Disabled,WAEC,3-5-year,College of Education,3,3,0,0,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Government Secondary School, Arochukwu I",Male,Disabled,WAEC,5+-year,College of Education,3,0,0,0,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Unity College, Arochukwu",Female,ALL,NABTEB,1-year,University,42,29,11,5,6,1.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Unity College, Arochukwu",Female,ALL,NABTEB,2-year,University,29,20,5,5,0,2.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Unity College, Arochukwu",Female,ALL,NABTEB,3-5-year,University,19,16,5,5,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Unity College, Arochukwu",Female,ALL,NABTEB,5+-year,University,10,8,0,0,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Unity College, Arochukwu",Female,ALL,NECO,1-year,University,94,64,22,23,0,1.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Unity College, Arochukwu",Female,ALL,NECO,2-year,University,57,39,17,11,6,2.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Unity College, Arochukwu",Female,ALL,NECO,3-5-year,University,40,28,11,11,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Unity College, Arochukwu",Female,ALL,NECO,5+-year,University,24,18,5,6,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Unity College, Arochukwu",Female,ALL,WAEC,1-year,University,113,78,30,26,4,1.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Unity College, Arochukwu",Female,ALL,WAEC,2-year,University,79,54,20,15,5,2.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Unity College, Arochukwu",Female,ALL,WAEC,3-5-year,University,48,34,10,10,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Unity College, Arochukwu",Female,ALL,WAEC,5+-year,University,24,17,5,5,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Unity College, Arochukwu",Female,Disabled,NABTEB,1-year,University,7,4,5,5,0,1.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Unity College, Arochukwu",Female,Disabled,NABTEB,2-year,University,3,4,0,0,0,2.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Unity College, Arochukwu",Female,Disabled,NABTEB,3-5-year,University,3,0,0,0,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Unity College, Arochukwu",Female,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Unity College, Arochukwu",Female,Disabled,NECO,1-year,University,10,7,5,6,0,1.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Unity College, Arochukwu",Female,Disabled,NECO,2-year,University,7,4,0,0,0,2.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Unity College, Arochukwu",Female,Disabled,NECO,3-5-year,University,3,4,0,0,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Unity College, Arochukwu",Female,Disabled,NECO,5+-year,University,3,4,0,0,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Unity College, Arochukwu",Female,Disabled,WAEC,1-year,University,10,7,5,5,0,1.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Unity College, Arochukwu",Female,Disabled,WAEC,2-year,University,7,3,0,0,0,2.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Unity College, Arochukwu",Female,Disabled,WAEC,3-5-year,University,7,3,0,0,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Unity College, Arochukwu",Female,Disabled,WAEC,5+-year,University,3,3,0,0,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Unity College, Arochukwu",Male,ALL,NABTEB,1-year,University,51,37,11,11,0,1.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Unity College, Arochukwu",Male,ALL,NABTEB,2-year,University,32,24,5,5,0,2.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Unity College, Arochukwu",Male,ALL,NABTEB,3-5-year,University,22,16,5,5,0,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Unity College, Arochukwu",Male,ALL,NABTEB,5+-year,University,13,8,5,0,5,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Unity College, Arochukwu",Male,ALL,NECO,1-year,University,111,78,22,23,0,1.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Unity College, Arochukwu",Male,ALL,NECO,2-year,University,67,46,17,11,6,2.0
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Unity College, Arochukwu",Male,ALL,NECO,3-5-year,University,44,32,11,6,5,1.5
2021/2022,South East,Abia,Arochukwu,Arochukwu I,"Unity College, Arochukwu",Male,ALL,NECO,5+-year,University,30,21,5,6,0,1.5
