session,zone,state,lga,ward,school,gender,disability,exam_body,institution_type,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev I,"Government Secondary School, Ikurav Tiev I",Male,Disabled,NECO,University,39,38,21,0,0,0,1.8
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev I,"Government Secondary School, Ikurav Tiev I",Male,Disabled,WAEC,University,41,40,24,5,5,0,1.8
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev I,"Unity College, Katsina-Ala",Female,ALL,NABTEB,College of Education,108,106,70,18,12,6,2.1
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev I,"Unity College, Katsina-Ala",Female,ALL,NECO,College of Education,227,224,149,57,49,8,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev I,"Unity College, Katsina-Ala",Female,ALL,WAEC,College of Education,289,285,204,75,66,9,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev I,"Unity College, Katsina-Ala",Female,Disabled,NABTEB,College of Education,11,11,7,0,0,0,2.1
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev I,"Unity College, Katsina-Ala",Female,Disabled,NECO,College of Education,23,23,15,5,6,0,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev I,"Unity College, Katsina-Ala",Female,Disabled,WAEC,College of Education,29,29,19,5,5,0,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev I,"Unity College, Katsina-Ala",Male,ALL,NABTEB,College of Education,110,108,73,24,19,5,2.1
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev I,"Unity College, Katsina-Ala",Male,ALL,NECO,College of Education,245,241,170,63,55,8,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev I,"Unity College, Katsina-Ala",Male,ALL,WAEC,College of Education,286,282,185,61,56,5,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev I,"Unity College, Katsina-Ala",Male,Disabled,NABTEB,College of Education,11,11,7,0,0,0,2.1
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev I,"Unity College, Katsina-Ala",Male,Disabled,NECO,College of Education,21,21,12,5,6,0,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev I,"Unity College, Katsina-Ala",Male,Disabled,WAEC,College of Education,32,32,19,5,5,0,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Community Secondary School, Ikurav Tiev II",Female,ALL,NABTEB,Polytechnic,82,81,56,31,25,6,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Community Secondary School, Ikurav Tiev II",Female,ALL,NECO,Polytechnic,158,156,107,42,38,4,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Community Secondary School, Ikurav Tiev II",Female,ALL,WAEC,Polytechnic,181,178,131,47,40,7,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Community Secondary School, Ikurav Tiev II",Female,Disabled,NABTEB,Polytechnic,11,11,7,6,6,0,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Community Secondary School, Ikurav Tiev II",Female,Disabled,NECO,Polytechnic,18,18,12,5,6,0,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Community Secondary School, Ikurav Tiev II",Female,Disabled,WAEC,Polytechnic,23,23,16,5,5,0,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Community Secondary School, Ikurav Tiev II",Male,ALL,NABTEB,Polytechnic,98,97,70,24,19,5,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Community Secondary School, Ikurav Tiev II",Male,ALL,NECO,Polytechnic,191,188,134,52,49,3,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Community Secondary School, Ikurav Tiev II",Male,ALL,WAEC,Polytechnic,243,239,171,70,66,4,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Community Secondary School, Ikurav Tiev II",Male,Disabled,NABTEB,Polytechnic,13,13,10,6,6,0,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Community Secondary School, Ikurav Tiev II",Male,Disabled,NECO,Polytechnic,23,23,15,5,6,0,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Community Secondary School, Ikurav Tiev II",Male,Disabled,WAEC,Polytechnic,26,26,16,5,5,0,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Comprehensive High School, Ikurav Tiev II",Female,ALL,NABTEB,Polytechnic,88,87,56,18,19,0,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Comprehensive High School, Ikurav Tiev II",Female,ALL,NECO,Polytechnic,189,186,122,42,38,4,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Comprehensive High School, Ikurav Tiev II",Female,ALL,WAEC,Polytechnic,225,222,155,61,56,5,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Comprehensive High School, Ikurav Tiev II",Female,Disabled,NABTEB,Polytechnic,11,11,7,0,0,0,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Comprehensive High School, Ikurav Tiev II",Female,Disabled,NECO,Polytechnic,18,18,9,0,0,0,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Comprehensive High School, Ikurav Tiev II",Female,Disabled,WAEC,Polytechnic,23,23,16,5,5,0,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Comprehensive High School, Ikurav Tiev II",Male,ALL,NABTEB,Polytechnic,108,106,66,18,12,6,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Comprehensive High School, Ikurav Tiev II",Male,ALL,NECO,Polytechnic,240,236,152,47,44,3,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Comprehensive High School, Ikurav Tiev II",Male,ALL,WAEC,Polytechnic,286,282,196,70,66,4,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Comprehensive High School, Ikurav Tiev II",Male,Disabled,NABTEB,Polytechnic,11,11,7,0,0,0,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Comprehensive High School, Ikurav Tiev II",Male,Disabled,NECO,Polytechnic,23,23,15,5,6,0,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Comprehensive High School, Ikurav Tiev II",Male,Disabled,WAEC,Polytechnic,26,26,16,5,5,0,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Government Secondary School, Ikurav Tiev II",Female,ALL,NABTEB,College of Education,80,79,53,24,19,5,2.1
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Government Secondary School, Ikurav Tiev II",Female,ALL,NECO,College of Education,137,135,93,37,33,4,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Government Secondary School, Ikurav Tiev II",Female,ALL,WAEC,College of Education,193,190,128,51,45,6,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Government Secondary School, Ikurav Tiev II",Female,Disabled,NABTEB,College of Education,11,11,7,6,6,0,2.1
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Government Secondary School, Ikurav Tiev II",Female,Disabled,NECO,College of Education,18,18,12,5,6,0,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Government Secondary School, Ikurav Tiev II",Female,Disabled,WAEC,College of Education,23,23,16,5,5,0,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Government Secondary School, Ikurav Tiev II",Male,ALL,NABTEB,College of Education,82,81,56,24,19,5,2.1
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Government Secondary School, Ikurav Tiev II",Male,ALL,NECO,College of Education,149,147,98,31,27,4,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Government Secondary School, Ikurav Tiev II",Male,ALL,WAEC,College of Education,193,190,128,47,40,7,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Government Secondary School, Ikurav Tiev II",Male,Disabled,NABTEB,College of Education,11,11,7,6,6,0,2.1
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Government Secondary School, Ikurav Tiev II",Male,Disabled,NECO,College of Education,18,18,12,5,6,0,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Government Secondary School, Ikurav Tiev II",Male,Disabled,WAEC,College of Education,23,23,16,5,5,0,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Unity College, Katsina-Ala",Female,ALL,NABTEB,College of Education,82,81,56,18,12,6,2.1
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Unity College, Katsina-Ala",Female,ALL,NECO,College of Education,152,150,98,37,33,4,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Unity College, Katsina-Ala",Female,ALL,WAEC,College of Education,204,201,144,61,56,5,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Unity College, Katsina-Ala",Female,Disabled,NABTEB,College of Education,11,11,7,0,0,0,2.1
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Unity College, Katsina-Ala",Female,Disabled,NECO,College of Education,15,15,9,5,6,0,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Unity College, Katsina-Ala",Female,Disabled,WAEC,College of Education,20,20,14,5,5,0,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Unity College, Katsina-Ala",Male,ALL,NABTEB,College of Education,88,87,56,12,12,0,2.1
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Unity College, Katsina-Ala",Male,ALL,NECO,College of Education,180,177,116,42,38,4,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Unity College, Katsina-Ala",Male,ALL,WAEC,College of Education,243,239,166,61,56,5,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Unity College, Katsina-Ala",Male,Disabled,NABTEB,College of Education,11,11,7,0,0,0,2.1
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Unity College, Katsina-Ala",Male,Disabled,NECO,College of Education,18,18,12,5,6,0,2.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev II,"Unity College, Katsina-Ala",Male,Disabled,WAEC,College of Education,26,26,16,5,5,0,2.0
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Community Secondary School, Iwar(Tongov I)",Female,ALL,NABTEB,University,85,84,53,24,19,5,1.8
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Community Secondary School, Iwar(Tongov I)",Female,ALL,NECO,University,143,141,95,31,27,4,1.8
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Community Secondary School, Iwar(Tongov I)",Female,ALL,WAEC,University,193,190,122,47,40,7,1.8
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Community Secondary School, Iwar(Tongov I)",Female,Disabled,NABTEB,University,11,11,7,6,6,0,1.8
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Community Secondary School, Iwar(Tongov I)",Female,Disabled,NECO,University,15,15,9,5,6,0,1.8
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Community Secondary School, Iwar(Tongov I)",Female,Disabled,WAEC,University,20,20,14,5,5,0,1.8
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Community Secondary School, Iwar(Tongov I)",Male,ALL,NABTEB,University,80,79,50,12,12,0,1.8
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Community Secondary School, Iwar(Tongov I)",Male,ALL,NECO,University,134,132,84,26,22,4,1.8
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Community Secondary School, Iwar(Tongov I)",Male,ALL,WAEC,University,176,173,117,37,35,2,1.8
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Community Secondary School, Iwar(Tongov I)",Male,Disabled,NABTEB,University,11,11,7,0,0,0,1.8
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Community Secondary School, Iwar(Tongov I)",Male,Disabled,NECO,University,15,15,9,5,6,0,1.8
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Community Secondary School, Iwar(Tongov I)",Male,Disabled,WAEC,University,20,20,14,5,5,0,1.8
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Comprehensive High School, Iwar(Tongov I)",Female,ALL,NABTEB,University,71,70,46,18,19,0,1.8
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Comprehensive High School, Iwar(Tongov I)",Female,ALL,NECO,University,146,144,104,42,38,4,1.8
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Comprehensive High School, Iwar(Tongov I)",Female,ALL,WAEC,University,166,164,109,51,46,5,1.8
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Comprehensive High School, Iwar(Tongov I)",Female,Disabled,NABTEB,University,11,11,7,6,6,0,1.8
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Comprehensive High School, Iwar(Tongov I)",Female,Disabled,NECO,University,12,12,9,5,6,0,1.8
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Comprehensive High School, Iwar(Tongov I)",Female,Disabled,WAEC,University,14,14,8,5,5,0,1.8
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Comprehensive High School, Iwar(Tongov I)",Male,ALL,NABTEB,University,63,62,43,18,19,0,1.8
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Comprehensive High School, Iwar(Tongov I)",Male,ALL,NECO,University,129,127,87,31,27,4,1.8
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Comprehensive High School, Iwar(Tongov I)",Male,ALL,WAEC,University,149,147,98,37,35,2,1.8
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Comprehensive High School, Iwar(Tongov I)",Male,Disabled,NABTEB,University,11,11,7,6,6,0,1.8
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Comprehensive High School, Iwar(Tongov I)",Male,Disabled,NECO,University,12,12,9,5,6,0,1.8
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Comprehensive High School, Iwar(Tongov I)",Male,Disabled,WAEC,University,14,14,8,5,5,0,1.8
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Government Secondary School, Iwar(Tongov I)",Female,ALL,NABTEB,College of Education,77,76,53,24,19,5,2.1
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Government Secondary School, Iwar(Tongov I)",Female,ALL,NECO,College of Education,143,141,104,47,44,3,2.0
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Government Secondary School, Iwar(Tongov I)",Female,ALL,WAEC,College of Education,170,167,117,51,45,6,2.0
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Government Secondary School, Iwar(Tongov I)",Female,Disabled,NABTEB,College of Education,11,11,7,6,6,0,2.1
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Government Secondary School, Iwar(Tongov I)",Female,Disabled,NECO,College of Education,18,18,12,5,5,0,2.0
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Government Secondary School, Iwar(Tongov I)",Female,Disabled,WAEC,College of Education,26,26,19,9,10,0,2.0
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Government Secondary School, Iwar(Tongov I)",Male,ALL,NABTEB,College of Education,82,81,60,31,25,6,2.1
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Government Secondary School, Iwar(Tongov I)",Male,ALL,NECO,College of Education,161,159,116,47,38,9,2.0
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Government Secondary School, Iwar(Tongov I)",Male,ALL,WAEC,College of Education,213,210,152,56,51,5,2.0
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Government Secondary School, Iwar(Tongov I)",Male,Disabled,NABTEB,College of Education,11,11,7,6,6,0,2.1
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Government Secondary School, Iwar(Tongov I)",Male,Disabled,NECO,College of Education,21,21,12,5,5,0,2.0
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Government Secondary School, Iwar(Tongov I)",Male,Disabled,WAEC,College of Education,29,29,19,5,5,0,2.0
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Unity College, Katsina-Ala",Female,ALL,NABTEB,College of Education,110,108,76,37,31,6,2.1
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Unity College, Katsina-Ala",Female,ALL,NECO,College of Education,230,227,167,73,66,7,2.0
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Unity College, Katsina-Ala",Female,ALL,WAEC,College of Education,240,236,174,79,76,3,2.0
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Unity College, Katsina-Ala",Female,Disabled,NABTEB,College of Education,13,13,10,6,6,0,2.1
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Unity College, Katsina-Ala",Female,Disabled,NECO,College of Education,32,32,24,11,11,0,2.0
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Unity College, Katsina-Ala",Female,Disabled,WAEC,College of Education,32,32,22,9,10,0,2.0
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Unity College, Katsina-Ala",Male,ALL,NABTEB,College of Education,140,138,106,43,37,6,2.1
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Unity College, Katsina-Ala",Male,ALL,NECO,College of Education,266,262,185,78,71,7,2.0
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Unity College, Katsina-Ala",Male,ALL,WAEC,College of Education,327,322,223,93,86,7,2.0
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Unity College, Katsina-Ala",Male,Disabled,NABTEB,College of Education,19,19,13,6,6,0,2.1
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Unity College, Katsina-Ala",Male,Disabled,NECO,College of Education,36,35,24,11,11,0,2.0
2019/2020,North Central,Benue,Katsina-Ala,Iwar(Tongov I),"Unity College, Katsina-Ala",Male,Disabled,WAEC,College of Education,44,43,27,9,10,0,2.0
2019/2020,North Central,Benue,Makurdi,Agan,"Community Secondary School, Agan",Female,ALL,NABTEB,University,74,73,50,12,12,0,1.8
2019/2020,North Central,Benue,Makurdi,Agan,"Community Secondary School, Agan",Female,ALL,NECO,University,123,121,87,37,33,4,1.8
2019/2020,North Central,Benue,Makurdi,Agan,"Community Secondary School, Agan",Female,ALL,WAEC,University,163,161,109,37,35,2,1.8
2019/2020,North Central,Benue,Makurdi,Agan,"Community Secondary School, Agan",Female,Disabled,NABTEB,University,11,11,7,0,0,0,1.8
2019/2020,North Central,Benue,Makurdi,Agan,"Community Secondary School, Agan",Female,Disabled,NECO,University,15,15,9,5,6,0,1.8
2019/2020,North Central,Benue,Makurdi,Agan,"Community Secondary School, Agan",Female,Disabled,WAEC,University,20,20,14,5,5,0,1.8
2019/2020,North Central,Benue,Makurdi,Agan,"Community Secondary School, Agan",Male,ALL,NABTEB,University,82,81,53,12,12,0,1.8
2019/2020,North Central,Benue,Makurdi,Agan,"Community Secondary School, Agan",Male,ALL,NECO,University,143,141,90,26,22,4,1.8
2019/2020,North Central,Benue,Makurdi,Agan,"Community Secondary School, Agan",Male,ALL,WAEC,University,181,178,114,37,35,2,1.8
2019/2020,North Central,Benue,Makurdi,Agan,"Community Secondary School, Agan",Male,Disabled,NABTEB,University,11,11,7,0,0,0,1.8
2019/2020,North Central,Benue,Makurdi,Agan,"Community Secondary School, Agan",Male,Disabled,NECO,University,15,15,9,5,6,0,1.8
2019/2020,North Central,Benue,Makurdi,Agan,"Community Secondary School, Agan",Male,Disabled,WAEC,University,20,20,14,5,5,0,1.8
2019/2020,North Central,Benue,Makurdi,Agan,"Comprehensive High School, Agan",Female,ALL,NABTEB,College of Education,88,87,66,31,25,6,2.1
2019/2020,North Central,Benue,Makurdi,Agan,"Comprehensive High School, Agan",Female,ALL,NECO,College of Education,188,185,128,57,49,8,2.0
