session,zone,state,lga,ward,school,gender,disability,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,pupil_teacher_ratio
2019/2020,North Central,Benue,Gboko,Gboko East,"Government Secondary School, Gboko East",Female,Disabled,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1542,45,34.266666666666666
2019/2020,North Central,Benue,Gboko,Gboko East,"Government Secondary School, Gboko East",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,1457,42,34.69047619047619
2019/2020,North Central,Benue,Gboko,Gboko East,"Government Secondary School, Gboko East",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,1402,41,34.19512195121951
2019/2020,North Central,Benue,Gboko,Gboko East,"Government Secondary School, Gboko East",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,1407,41,34.31707317073171
2019/2020,North Central,Benue,Gboko,Gboko East,"Government Secondary School, Gboko East",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1261,37,34.08108108108108
2019/2020,North Central,Benue,Gboko,Gboko East,"Government Secondary School, Gboko East",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,1156,34,34.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Government Secondary School, Gboko East",Female,Disabled,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,1355,39,34.743589743589745
2019/2020,North Central,Benue,Gboko,Gboko East,"Government Secondary School, Gboko East",Male,Disabled,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,1307,38,34.39473684210526
2019/2020,North Central,Benue,Gboko,Gboko East,"Government Secondary School, Gboko East",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,1215,35,34.714285714285715
2019/2020,North Central,Benue,Gboko,Gboko East,"Government Secondary School, Gboko East",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,1206,35,34.457142857142856
2019/2020,North Central,Benue,Gboko,Gboko East,"Government Secondary School, Gboko East",Female,Non-Disabled,Public,SSS,,,Unqualified,261,7,37.285714285714285
2019/2020,North Central,Benue,Gboko,Gboko East,"Government Secondary School, Gboko East",Male,Non-Disabled,Public,SSS,,NCE,Qualified,277,7,39.57142857142857
2019/2020,North Central,Benue,Gboko,Gboko East,"Government Secondary School, Gboko East",Female,Non-Disabled,Public,SSS,,,Unqualified,261,7,37.285714285714285
2019/2020,North Central,Benue,Gboko,Gboko East,"Government Secondary School, Gboko East",Male,Non-Disabled,Public,SSS,,,Unqualified,248,7,35.42857142857143
2019/2020,North Central,Benue,Gboko,Gboko East,"Government Secondary School, Gboko East",Female,Non-Disabled,Public,SSS,,NCE,Qualified,144,4,36.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Government Secondary School, Gboko East",Female,Non-Disabled,Public,SSS,,PGDE,Qualified,65,2,32.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Government Secondary School, Gboko East",Male,Non-Disabled,Public,SSS,,Grade II or Equivalent,Unqualified,233,6,38.833333333333336
2019/2020,North Central,Benue,Gboko,Gboko East,"Unity College, Gboko",Female,Non-Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,179,5,35.8
2019/2020,North Central,Benue,Gboko,Gboko East,"Unity College, Gboko",Female,Non-Disabled,Public,JSS,,NCE,Qualified,228,6,38.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Unity College, Gboko",Male,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,390,10,39.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Unity College, Gboko",Female,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,325,8,40.625
2019/2020,North Central,Benue,Gboko,Gboko East,"Unity College, Gboko",Male,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,162,4,40.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Unity College, Gboko",Male,Disabled,Public,JSS,,NCE,Qualified,195,5,39.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Unity College, Gboko",Female,Non-Disabled,Public,JSS,,PGDE,Qualified,309,8,38.625
2019/2020,North Central,Benue,Gboko,Gboko East,"Unity College, Gboko",Male,Non-Disabled,Public,JSS,,PGDE,Qualified,276,7,39.42857142857143
2019/2020,North Central,Benue,Gboko,Gboko East,"Unity College, Gboko",Female,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,222,6,37.0
2019/2020,North Central,Benue,Gboko,Gboko East,"Unity College, Gboko",Male,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,219,6,36.5
2019/2020,North Central,Benue,Gboko,Gboko East,"Unity College, Gboko",Female,Non-Disabled,Public,SSS,,NCE,Qualified,248,7,35.42857142857143
2019/2020,North Central,Benue,Gboko,Gboko East,"Unity College, Gboko",Male,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,233,6,38.833333333333336
2019/2020,North Central,Benue,Gboko,Gboko East,"Unity College, Gboko",Female,Disabled,Public,SSS,,NCE,Qualified,248,7,35.42857142857143
2019/2020,North Central,Benue,Gboko,Gboko East,"Unity College, Gboko",Male,Non-Disabled,Public,SSS,,NCE,Qualified,219,6,36.5
2019/2020,North Central,Benue,Gboko,Gboko North West,"Community Secondary School, Gboko North West",Female,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,309,8,38.625
2019/2020,North Central,Benue,Gboko,Gboko North West,"Community Secondary School, Gboko North West",Male,Disabled,Public,JSS,,BEd or Equivalent,Qualified,146,4,36.5
2019/2020,North Central,Benue,Gboko,Gboko North West,"Community Secondary School, Gboko North West",Male,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,179,5,35.8
2019/2020,North Central,Benue,Gboko,Gboko North West,"Community Secondary School, Gboko North West",Female,Non-Disabled,Public,JSS,,PGDE,Qualified,293,7,41.85714285714285
2019/2020,North Central,Benue,Gboko,Gboko North West,"Community Secondary School, Gboko North West",Male,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,292,7,41.71428571428572
2019/2020,North Central,Benue,Gboko,Gboko North West,"Community Secondary School, Gboko North West",Female,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,309,8,38.625
2019/2020,North Central,Benue,Gboko,Gboko North West,"Community Secondary School, Gboko North West",Male,Non-Disabled,Public,JSS,,PGDE,Qualified,292,7,41.71428571428572
2019/2020,North Central,Benue,Gboko,Gboko North West,"Community Secondary School, Gboko North West",Female,Disabled,Public,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,1448,42,34.476190476190474
2019/2020,North Central,Benue,Gboko,Gboko North West,"Community Secondary School, Gboko North West",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,1307,38,34.39473684210526
2019/2020,North Central,Benue,Gboko,Gboko North West,"Community Secondary School, Gboko North West",Female,Disabled,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1075,31,34.67741935483871
2019/2020,North Central,Benue,Gboko,Gboko North West,"Community Secondary School, Gboko North West",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,1005,29,34.6551724137931
2019/2020,North Central,Benue,Gboko,Gboko North West,"Community Secondary School, Gboko North West",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,934,27,34.592592592592595
2019/2020,North Central,Benue,Gboko,Gboko North West,"Community Secondary School, Gboko North West",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,905,26,34.80769230769231
2019/2020,North Central,Benue,Gboko,Gboko North West,"Community Secondary School, Gboko North West",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,,Unqualified,1075,31,34.67741935483871
2019/2020,North Central,Benue,Gboko,Gboko North West,"Community Secondary School, Gboko North West",Male,Disabled,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,1307,38,34.39473684210526
2019/2020,North Central,Benue,Gboko,Gboko North West,"Community Secondary School, Gboko North West",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,1028,30,34.266666666666666
2019/2020,North Central,Benue,Gboko,Gboko North West,"Community Secondary School, Gboko North West",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,955,28,34.107142857142854
2019/2020,North Central,Benue,Gboko,Gboko North West,"Community Secondary School, Gboko North West",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,934,27,34.592592592592595
2019/2020,North Central,Benue,Gboko,Gboko North West,"Community Secondary School, Gboko North West",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,955,28,34.107142857142854
2019/2020,North Central,Benue,Gboko,Gboko North West,"Community Secondary School, Gboko North West",Female,Non-Disabled,Public,SSS,,NCE,Qualified,209,6,34.833333333333336
2019/2020,North Central,Benue,Gboko,Gboko North West,"Community Secondary School, Gboko North West",Male,Non-Disabled,Public,SSS,,MEd or Equivalent,Qualified,219,6,36.5
2019/2020,North Central,Benue,Gboko,Gboko North West,"Community Secondary School, Gboko North West",Female,Non-Disabled,Public,SSS,,NCE,Qualified,222,6,37.0
2019/2020,North Central,Benue,Gboko,Gboko North West,"Community Secondary School, Gboko North West",Male,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,204,5,40.8
2019/2020,North Central,Benue,Gboko,Gboko North West,"Community Secondary School, Gboko North West",Female,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,157,4,39.25
2019/2020,North Central,Benue,Gboko,Gboko North West,"Community Secondary School, Gboko North West",Male,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,160,4,40.0
2019/2020,North Central,Benue,Gboko,Gboko North West,"Comprehensive High School, Gboko North West",Female,Non-Disabled,Private,JSS,,BEd or Equivalent,Qualified,293,7,41.85714285714285
2019/2020,North Central,Benue,Gboko,Gboko North West,"Comprehensive High School, Gboko North West",Male,Non-Disabled,Private,JSS,,BEd or Equivalent,Qualified,308,8,38.5
2019/2020,North Central,Benue,Gboko,Gboko North West,"Comprehensive High School, Gboko North West",Female,Non-Disabled,Private,JSS,,Grade II or Equivalent,Unqualified,293,7,41.85714285714285
2019/2020,North Central,Benue,Gboko,Gboko North West,"Comprehensive High School, Gboko North West",Male,Non-Disabled,Private,JSS,,PGDE,Qualified,243,6,40.5
2019/2020,North Central,Benue,Gboko,Gboko North West,"Comprehensive High School, Gboko North West",Female,Non-Disabled,Private,JSS,,BEd or Equivalent,Qualified,228,6,38.0
2019/2020,North Central,Benue,Gboko,Gboko North West,"Comprehensive High School, Gboko North West",Male,Non-Disabled,Private,JSS,,MEd or Equivalent,Qualified,211,5,42.2
2019/2020,North Central,Benue,Gboko,Gboko North West,"Comprehensive High School, Gboko North West",Female,Non-Disabled,Private,SSS,,BEd or Equivalent,Qualified,170,5,34.0
2019/2020,North Central,Benue,Gboko,Gboko North West,"Comprehensive High School, Gboko North West",Male,Non-Disabled,Private,SSS,,BEd or Equivalent,Qualified,189,5,37.8
2019/2020,North Central,Benue,Gboko,Gboko North West,"Comprehensive High School, Gboko North West",Female,Non-Disabled,Private,SSS,,BEd or Equivalent,Qualified,157,4,39.25
2019/2020,North Central,Benue,Gboko,Gboko North West,"Comprehensive High School, Gboko North West",Male,Non-Disabled,Private,SSS,,NCE,Qualified,160,4,40.0
2019/2020,North Central,Benue,Gboko,Gboko North West,"Comprehensive High School, Gboko North West",Female,Non-Disabled,Private,SSS,,Grade II or Equivalent,Unqualified,65,2,32.5
2019/2020,North Central,Benue,Gboko,Gboko North West,"Comprehensive High School, Gboko North West",Female,Non-Disabled,Private,SSS,,,Unqualified,78,2,39.0
2019/2020,North Central,Benue,Gboko,Gboko North West,"Comprehensive High School, Gboko North West",Male,Non-Disabled,Private,SSS,,MEd or Equivalent,Qualified,146,4,36.5
2019/2020,North Central,Benue,Gboko,Gboko North West,"Government Secondary School, Gboko North West",Female,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,162,4,40.5
2019/2020,North Central,Benue,Gboko,Gboko North West,"Government Secondary School, Gboko North West",Female,Non-Disabled,Public,JSS,,,Unqualified,228,6,38.0
2019/2020,North Central,Benue,Gboko,Gboko North West,"Government Secondary School, Gboko North West",Male,Disabled,Public,JSS,,NCE,Qualified,373,9,41.44444444444444
2019/2020,North Central,Benue,Gboko,Gboko North West,"Government Secondary School, Gboko North West",Female,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,130,3,43.333333333333336
2019/2020,North Central,Benue,Gboko,Gboko North West,"Government Secondary School, Gboko North West",Female,Non-Disabled,Public,JSS,,,Unqualified,276,7,39.42857142857143
2019/2020,North Central,Benue,Gboko,Gboko North West,"Government Secondary School, Gboko North West",Male,Non-Disabled,Public,JSS,,PGDE,Qualified,390,10,39.0
2019/2020,North Central,Benue,Gboko,Gboko North West,"Government Secondary School, Gboko North West",Female,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,293,7,41.85714285714285
2019/2020,North Central,Benue,Gboko,Gboko North West,"Government Secondary School, Gboko North West",Male,Non-Disabled,Public,JSS,,NCE,Qualified,308,8,38.5
2019/2020,North Central,Benue,Gboko,Gboko North West,"Government Secondary School, Gboko North West",Female,Non-Disabled,Public,SSS,,Grade II or Equivalent,Unqualified,131,3,43.66666666666666
2019/2020,North Central,Benue,Gboko,Gboko North West,"Government Secondary School, Gboko North West",Female,Non-Disabled,Public,SSS,,PGDE,Qualified,91,2,45.5
2019/2020,North Central,Benue,Gboko,Gboko North West,"Government Secondary School, Gboko North West",Male,Non-Disabled,Public,SSS,,NCE,Qualified,248,7,35.42857142857143
2019/2020,North Central,Benue,Gboko,Gboko North West,"Government Secondary School, Gboko North West",Female,Non-Disabled,Public,SSS,,PGDE,Qualified,235,6,39.16666666666666
2019/2020,North Central,Benue,Gboko,Gboko North West,"Government Secondary School, Gboko North West",Male,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,248,7,35.42857142857143
2019/2020,North Central,Benue,Gboko,Gboko North West,"Government Secondary School, Gboko North West",Female,Non-Disabled,Public,SSS,,PGDE,Qualified,222,6,37.0
2019/2020,North Central,Benue,Gboko,Gboko North West,"Government Secondary School, Gboko North West",Male,Non-Disabled,Public,SSS,,,Unqualified,233,6,38.833333333333336
2019/2020,North Central,Benue,Gboko,Gboko North West,"Unity College, Gboko",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1075,31,34.67741935483871
2019/2020,North Central,Benue,Gboko,Gboko North West,"Unity College, Gboko",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1055,31,34.03225806451613
2019/2020,North Central,Benue,Gboko,Gboko North West,"Unity College, Gboko",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1261,37,34.08108108108108
2019/2020,North Central,Benue,Gboko,Gboko North West,"Unity College, Gboko",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,1156,34,34.0
2019/2020,North Central,Benue,Gboko,Gboko North West,"Unity College, Gboko",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,1121,33,33.96969696969697
2019/2020,North Central,Benue,Gboko,Gboko North West,"Unity College, Gboko",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1156,34,34.0
2019/2020,North Central,Benue,Gboko,Gboko North West,"Unity College, Gboko",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1121,33,33.96969696969697
2019/2020,North Central,Benue,Gboko,Gboko North West,"Unity College, Gboko",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1206,35,34.457142857142856
2019/2020,North Central,Benue,Gboko,Gboko North West,"Unity College, Gboko",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,981,29,33.827586206896555
2019/2020,North Central,Benue,Gboko,Gboko North West,"Unity College, Gboko",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,1005,29,34.6551724137931
2019/2020,North Central,Benue,Gboko,Gboko North West,"Unity College, Gboko",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,1028,30,34.266666666666666
2019/2020,North Central,Benue,Gboko,Gboko North West,"Unity College, Gboko",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,1106,32,34.5625
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev I,"Community Secondary School, Ikurav Tiev I",Female,Disabled,Public,JSS,,BEd or Equivalent,Qualified,374,9,41.55555555555556
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev I,"Community Secondary School, Ikurav Tiev I",Male,Disabled,Public,JSS,,MEd or Equivalent,Qualified,146,4,36.5
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev I,"Community Secondary School, Ikurav Tiev I",Male,Non-Disabled,Public,JSS,,PGDE,Qualified,130,3,43.333333333333336
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev I,"Community Secondary School, Ikurav Tiev I",Female,Disabled,Public,JSS,,BEd or Equivalent,Qualified,341,9,37.888888888888886
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev I,"Community Secondary School, Ikurav Tiev I",Male,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,292,7,41.71428571428572
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev I,"Community Secondary School, Ikurav Tiev I",Female,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,114,3,38.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev I,"Community Secondary School, Ikurav Tiev I",Female,Non-Disabled,Public,JSS,,PGDE,Qualified,228,6,38.0
2019/2020,North Central,Benue,Katsina-Ala,Ikurav Tiev I,"Community Secondary School, Ikurav Tiev I",Male,Non-Disabled,Public,JSS,,PGDE,Qualified,325,8,40.625
