session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years,gap_band
2022/2023,Female,ALL,WAEC,College of Education,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,49,36,15,14,1,0,13,21,1,2.1,2 years
2022/2023,Female,ALL,WAEC,College of Education,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,26,19,8,7,1,0,7,11,1,2.1,3-5 years
2022/2023,Female,ALL,WAEC,College of Education,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,8,6,2,2,0,0,2,4,0,2.1,5+ years
2022/2023,Female,ALL,NECO,University,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,147,106,44,41,3,0,41,62,3,2.1,1 year
2022/2023,Female,ALL,NECO,University,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,63,46,19,18,2,0,17,27,1,2.1,2 years
2022/2023,Female,ALL,NECO,University,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,33,24,10,9,1,0,9,14,1,2.1,3-5 years
2022/2023,Female,ALL,NECO,University,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,10,7,3,3,0,0,3,4,0,2.1,5+ years
2022/2023,Female,ALL,NECO,Polytechnic,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,67,48,20,19,2,0,19,28,1,2.1,1 year
2022/2023,Female,ALL,NECO,Polytechnic,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,29,21,9,8,1,0,8,12,1,2.1,2 years
2022/2023,Female,ALL,NECO,Polytechnic,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,15,11,5,4,0,0,4,6,1,2.1,3-5 years
2022/2023,Female,ALL,NECO,Polytechnic,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,5,3,1,1,0,0,2,2,0,2.1,5+ years
2022/2023,Female,ALL,NECO,College of Education,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,53,39,16,15,1,0,14,23,1,2.1,1 year
2022/2023,Female,ALL,NECO,College of Education,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,23,17,7,6,1,0,6,10,1,2.1,2 years
2022/2023,Female,ALL,NECO,College of Education,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,12,9,4,3,0,0,3,5,1,2.1,3-5 years
2022/2023,Female,ALL,NECO,College of Education,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,4,3,1,1,0,0,1,2,0,2.1,5+ years
2022/2023,Female,ALL,NABTEB,University,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,46,33,14,13,1,0,13,19,1,2.1,1 year
2022/2023,Female,ALL,NABTEB,University,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,20,14,6,5,0,0,6,8,1,2.1,2 years
2022/2023,Female,ALL,NABTEB,University,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,10,7,3,3,0,0,3,4,0,2.1,3-5 years
2022/2023,Female,ALL,NABTEB,University,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,3,2,1,1,0,0,1,1,0,2.1,5+ years
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,21,15,6,6,1,0,6,9,0,2.1,1 year
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,9,6,3,2,0,0,3,3,1,2.1,2 years
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,5,3,1,1,0,0,2,2,0,2.1,3-5 years
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2022/2023,Female,ALL,NABTEB,College of Education,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,17,12,5,5,0,0,5,7,0,2.1,1 year
2022/2023,Female,ALL,NABTEB,College of Education,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,7,5,2,2,0,0,2,3,0,2.1,2 years
2022/2023,Female,ALL,NABTEB,College of Education,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,4,3,1,1,0,0,1,2,0,2.1,3-5 years
2022/2023,Female,ALL,NABTEB,College of Education,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2022/2023,Female,Disabled,WAEC,University,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,20,15,6,6,1,0,5,9,0,2.1,1 year
2022/2023,Female,Disabled,WAEC,University,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,9,6,3,2,0,0,3,3,1,2.1,2 years
2022/2023,Female,Disabled,WAEC,University,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,5,3,1,1,0,0,2,2,0,2.1,3-5 years
2022/2023,Female,Disabled,WAEC,University,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,9,7,3,3,0,0,2,4,0,2.1,1 year
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,4,3,1,1,0,0,1,2,0,2.1,2 years
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,2,2,1,1,0,0,0,1,0,2.1,3-5 years
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,1,0,0,0,0,0,1,0,0,2.1,5+ years
2022/2023,Female,Disabled,WAEC,College of Education,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,7,5,2,2,0,0,2,3,0,2.1,1 year
2022/2023,Female,Disabled,WAEC,College of Education,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,3,2,1,1,0,0,1,1,0,2.1,2 years
2022/2023,Female,Disabled,WAEC,College of Education,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,2,1,1,0,0,0,1,0,1,2.1,3-5 years
2022/2023,Female,Disabled,WAEC,College of Education,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,1,0,0,0,0,0,1,0,0,2.1,5+ years
2022/2023,Female,Disabled,NECO,University,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,10,7,3,3,0,0,3,4,0,2.1,1 year
2022/2023,Female,Disabled,NECO,University,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,4,3,1,1,0,0,1,2,0,2.1,2 years
2022/2023,Female,Disabled,NECO,University,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,2,2,1,1,0,0,0,1,0,2.1,3-5 years
2022/2023,Female,Disabled,NECO,University,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,1,0,0,0,0,0,1,0,0,2.1,5+ years
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,4,3,1,1,0,0,1,2,0,2.1,1 year
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,2,1,1,1,0,0,1,0,0,2.1,2 years
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2022/2023,Female,Disabled,NECO,College of Education,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,3,3,1,1,0,0,0,2,0,2.1,1 year
2022/2023,Female,Disabled,NECO,College of Education,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,1,1,0,0,0,0,0,1,0,2.1,2 years
2022/2023,Female,Disabled,NECO,College of Education,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2022/2023,Female,Disabled,NECO,College of Education,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2022/2023,Female,Disabled,NABTEB,University,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,3,2,1,1,0,0,1,1,0,2.1,1 year
2022/2023,Female,Disabled,NABTEB,University,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,1,1,0,0,0,0,0,1,0,2.1,2 years
2022/2023,Female,Disabled,NABTEB,University,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,1,0,0,0,0,0,1,0,0,2.1,3-5 years
2022/2023,Female,Disabled,NABTEB,University,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,1,1,0,0,0,0,0,1,0,2.1,1 year
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,1,0,0,0,0,0,1,0,0,2.1,2 years
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,1,1,0,0,0,0,0,1,0,2.1,1 year
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,0,0,0,0,0,0,0,0,0,2.1,2 years
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2022/2023,Female,ALL,WAEC,University,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,342,247,104,95,8,0,95,143,9,2.1,1 year
2022/2023,Female,ALL,WAEC,University,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,147,107,45,41,3,0,40,62,4,2.1,2 years
2022/2023,Female,ALL,WAEC,University,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,77,55,23,21,2,0,22,32,2,2.1,3-5 years
2022/2023,Female,ALL,WAEC,University,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,24,17,7,7,1,0,7,10,0,2.1,5+ years
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,155,112,47,43,4,0,43,65,4,2.1,1 year
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,67,48,20,19,2,0,19,28,1,2.1,2 years
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,35,25,11,10,1,0,10,14,1,2.1,3-5 years
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,11,8,3,3,0,0,3,5,0,2.1,5+ years
2022/2023,Female,ALL,WAEC,College of Education,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,124,90,38,35,3,0,34,52,3,2.1,1 year
2022/2023,Female,ALL,WAEC,College of Education,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,54,39,16,15,1,0,15,23,1,2.1,2 years
2022/2023,Female,ALL,WAEC,College of Education,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,28,20,8,8,1,0,8,12,0,2.1,3-5 years
2022/2023,Female,ALL,WAEC,College of Education,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,9,6,3,2,0,0,3,3,1,2.1,5+ years
2022/2023,Female,ALL,NECO,University,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,160,116,48,44,4,0,44,68,4,2.1,1 year
2022/2023,Female,ALL,NECO,University,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,69,50,21,19,2,0,19,29,2,2.1,2 years
2022/2023,Female,ALL,NECO,University,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,36,26,11,10,1,0,10,15,1,2.1,3-5 years
2022/2023,Female,ALL,NECO,University,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,11,8,3,3,0,0,3,5,0,2.1,5+ years
2022/2023,Female,ALL,NECO,Polytechnic,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,73,53,22,20,2,0,20,31,2,2.1,1 year
2022/2023,Female,ALL,NECO,Polytechnic,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,31,23,9,9,1,0,8,14,0,2.1,2 years
2022/2023,Female,ALL,NECO,Polytechnic,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,16,12,5,5,0,0,4,7,0,2.1,3-5 years
2022/2023,Female,ALL,NECO,Polytechnic,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,5,4,2,1,0,0,1,2,1,2.1,5+ years
2022/2023,Female,ALL,NECO,College of Education,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,58,42,18,16,1,0,16,24,2,2.1,1 year
2022/2023,Female,ALL,NECO,College of Education,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,25,18,8,7,1,0,7,10,1,2.1,2 years
2022/2023,Female,ALL,NECO,College of Education,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,13,9,4,4,0,0,4,5,0,2.1,3-5 years
2022/2023,Female,ALL,NECO,College of Education,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,4,3,1,1,0,0,1,2,0,2.1,5+ years
2022/2023,Female,ALL,NABTEB,University,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,50,36,15,14,1,0,14,21,1,2.1,1 year
2022/2023,Female,ALL,NABTEB,University,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,21,15,6,6,1,0,6,9,0,2.1,2 years
2022/2023,Female,ALL,NABTEB,University,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,11,8,3,3,0,0,3,5,0,2.1,3-5 years
2022/2023,Female,ALL,NABTEB,University,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,3,2,1,1,0,0,1,1,0,2.1,5+ years
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,23,16,7,6,1,0,7,9,1,2.1,1 year
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,10,7,3,3,0,0,3,4,0,2.1,2 years
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,5,4,2,1,0,0,1,2,1,2.1,3-5 years
2022/2023,Female,ALL,NABTEB,Polytechnic,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,2,1,0,0,0,0,1,1,0,2.1,5+ years
2022/2023,Female,ALL,NABTEB,College of Education,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,18,13,5,5,0,0,5,8,0,2.1,1 year
2022/2023,Female,ALL,NABTEB,College of Education,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,8,6,2,2,0,0,2,4,0,2.1,2 years
2022/2023,Female,ALL,NABTEB,College of Education,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,4,3,1,1,0,0,1,2,0,2.1,3-5 years
2022/2023,Female,ALL,NABTEB,College of Education,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2022/2023,Female,Disabled,WAEC,University,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,22,16,7,6,1,0,6,9,1,2.1,1 year
2022/2023,Female,Disabled,WAEC,University,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,10,7,3,3,0,0,3,4,0,2.1,2 years
2022/2023,Female,Disabled,WAEC,University,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,5,4,2,1,0,0,1,2,1,2.1,3-5 years
2022/2023,Female,Disabled,WAEC,University,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,2,1,0,0,0,0,1,1,0,2.1,5+ years
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,10,7,3,3,0,0,3,4,0,2.1,1 year
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,4,3,1,1,0,0,1,2,0,2.1,2 years
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,2,2,1,1,0,0,0,1,0,2.1,3-5 years
2022/2023,Female,Disabled,WAEC,Polytechnic,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2022/2023,Female,Disabled,WAEC,College of Education,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,8,6,2,2,0,0,2,4,0,2.1,1 year
2022/2023,Female,Disabled,WAEC,College of Education,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,3,3,1,1,0,0,0,2,0,2.1,2 years
2022/2023,Female,Disabled,WAEC,College of Education,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,2,1,1,1,0,0,1,0,0,2.1,3-5 years
2022/2023,Female,Disabled,WAEC,College of Education,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,1,0,0,0,0,0,1,0,0,2.1,5+ years
2022/2023,Female,Disabled,NECO,University,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,10,8,3,3,0,0,2,5,0,2.1,1 year
2022/2023,Female,Disabled,NECO,University,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,4,3,1,1,0,0,1,2,0,2.1,2 years
2022/2023,Female,Disabled,NECO,University,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,2,2,1,1,0,0,0,1,0,2.1,3-5 years
2022/2023,Female,Disabled,NECO,University,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,5,3,1,1,0,0,2,2,0,2.1,1 year
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,2,1,1,1,0,0,1,0,0,2.1,2 years
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2022/2023,Female,Disabled,NECO,Polytechnic,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2022/2023,Female,Disabled,NECO,College of Education,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,4,3,1,1,0,0,1,2,0,2.1,1 year
2022/2023,Female,Disabled,NECO,College of Education,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,2,1,0,0,0,0,1,1,0,2.1,2 years
2022/2023,Female,Disabled,NECO,College of Education,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2022/2023,Female,Disabled,NECO,College of Education,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2022/2023,Female,Disabled,NABTEB,University,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,3,2,1,1,0,0,1,1,0,2.1,1 year
2022/2023,Female,Disabled,NABTEB,University,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,1,1,0,0,0,0,0,1,0,2.1,2 years
2022/2023,Female,Disabled,NABTEB,University,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2022/2023,Female,Disabled,NABTEB,University,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,1,1,0,0,0,0,0,1,0,2.1,1 year
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,1,0,0,0,0,0,1,0,0,2.1,2 years
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2022/2023,Female,Disabled,NABTEB,Polytechnic,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,1,1,0,0,0,0,0,1,0,2.1,1 year
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,1,0,0,0,0,0,1,0,0,2.1,2 years
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2022/2023,Female,Disabled,NABTEB,College of Education,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2022/2023,Female,ALL,WAEC,University,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,384,278,116,107,9,0,106,162,9,2.1,1 year
2022/2023,Female,ALL,WAEC,University,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,165,120,50,46,4,0,45,70,4,2.1,2 years
2022/2023,Female,ALL,WAEC,University,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,86,62,26,24,2,0,24,36,2,2.1,3-5 years
2022/2023,Female,ALL,WAEC,University,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,26,19,8,7,1,0,7,11,1,2.1,5+ years
2022/2023,Female,ALL,WAEC,Polytechnic,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,174,126,53,49,4,0,48,73,4,2.1,1 year
