session,zone,state,lga,ward,school,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2022/2023,South East,Enugu,Aninri,Nnenwe I,"TOWN SCHOOL, EZINATO OHOFIA",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,1,0.0,0.0,0.0,74.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Nnenwe I,"TOWN SCHOOL, EZINATO OHOFIA",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,2,0.0,0.0,0.0,74.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Nnenwe I,"TRINITY PRIMARY SCHOOL, NDEABOR",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,18,0.0,1.0,1.0,74.8,0.0,0.0,54.0,54.0,0.23,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Nnenwe Ii,CHINONSO NURSERY AND PRIMARYSCHOOL EMUDO NENWE,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,0,0.0,0.0,0.0,74.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Nnenwe Ii,CHINONSO NURSERY AND PRIMARYSCHOOL EMUDO NENWE,Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,1,0.0,0.0,0.0,74.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Nnenwe Ii,"COMMUNITY PRIMARY SCHOOL, UMUALUGWOY",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,14,0.0,1.0,0.0,74.8,0.0,0.0,44.0,0.0,0.27,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Nnenwe Ii,"COMMUNITY UNITY SCHOOL, NOCHELE",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,2,1.0,0.0,0.0,74.8,0.0,7.0,0.0,0.0,0,0.4,0.78,0.87,0.62,0.58
2022/2023,South East,Enugu,Aninri,Nnenwe Ii,"COMMUNITY UNITY SCHOOL, NOCHELE",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,6,1.0,0.0,0.0,74.8,0.0,7.0,0.0,0.0,0,0.4,0.78,0.87,0.62,0.58
2022/2023,South East,Enugu,Aninri,Nnenwe Ii,COMPREHENSIVE SECONDARY SCHOOL NENWE,Female,all,Private,JSS,JSS1,JSS1,0,0.0,0.0,0.0,76.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Nnenwe Ii,COMPREHENSIVE SECONDARY SCHOOL NENWE,Female,all,Private,SSS,SSS1,SSS1,0,0.0,0.0,0.0,78.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Nnenwe Ii,COMPREHENSIVE SECONDARY SCHOOL NENWE,Female,all,Public,JSS,JSS1,JSS1,55,1.0,1.0,1.0,76.8,0.0,61.0,61.0,61.0,0.22,0.38,0.21,0.6,0.44,0.42
2022/2023,South East,Enugu,Aninri,Nnenwe Ii,COMPREHENSIVE SECONDARY SCHOOL NENWE,Female,all,Public,SSS,SSS1,SSS1,52,0.0,1.0,1.0,78.8,1.0,0.0,38.0,38.0,0.3,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Nnenwe Ii,COMPREHENSIVE SECONDARY SCHOOL NENWE,Female,disabled,Private,JSS,JSS1,JSS1,0,0.0,0.0,0.0,76.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Nnenwe Ii,COMPREHENSIVE SECONDARY SCHOOL NENWE,Female,disabled,Private,SSS,SSS1,SSS1,0,0.0,0.0,0.0,78.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Nnenwe Ii,COMPREHENSIVE SECONDARY SCHOOL NENWE,Male,all,Private,JSS,JSS1,JSS1,0,0.0,0.0,0.0,76.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Nnenwe Ii,COMPREHENSIVE SECONDARY SCHOOL NENWE,Male,all,Private,SSS,SSS1,SSS1,0,0.0,0.0,0.0,78.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Nnenwe Ii,COMPREHENSIVE SECONDARY SCHOOL NENWE,Male,all,Public,JSS,JSS1,JSS1,49,1.0,1.0,1.0,76.8,0.0,54.0,54.0,54.0,0.23,0.39,0.22,0.61,0.44,0.42
2022/2023,South East,Enugu,Aninri,Nnenwe Ii,COMPREHENSIVE SECONDARY SCHOOL NENWE,Male,all,Public,SSS,SSS1,SSS1,40,1.0,1.0,1.0,78.8,1.0,37.0,37.0,37.0,0.3,0.46,0.26,0.63,0.46,0.44
2022/2023,South East,Enugu,Aninri,Nnenwe Ii,COMPREHENSIVE SECONDARY SCHOOL NENWE,Male,disabled,Private,JSS,JSS1,JSS1,0,0.0,0.0,0.0,76.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Nnenwe Ii,COMPREHENSIVE SECONDARY SCHOOL NENWE,Male,disabled,Private,SSS,SSS1,SSS1,0,0.0,0.0,0.0,78.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Nnenwe Ii,"DOMINION GLOBAL COLLEGE, NDEABOR",Female,all,Private,JSS,JSS1,JSS1,20,0.0,1.0,0.0,76.8,0.0,0.0,22.0,0.0,0.46,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Nnenwe Ii,"DOMINION GLOBAL COLLEGE, NDEABOR",Female,all,Private,SSS,SSS1,SSS1,25,0.0,1.0,0.0,78.8,1.0,0.0,18.0,0.0,0.54,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Nnenwe Ii,"DOMINION GLOBAL COLLEGE, NDEABOR",Male,all,Private,JSS,JSS1,JSS1,18,0.0,0.0,0.0,76.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Nnenwe Ii,"DOMINION GLOBAL COLLEGE, NDEABOR",Male,all,Private,SSS,SSS1,SSS1,18,0.0,0.0,0.0,78.8,1.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Nnenwe Ii,GREAT LEADERS ACADEMY,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,69,1.0,5.0,2.0,74.8,0.0,212.0,42.4,106.0,2.85,0.28,0.18,0.71,0.51,0.5
2022/2023,South East,Enugu,Aninri,Nnenwe Ii,HENRY CLINTON INTERNATIONAL SECONDARY SCHOOL,Female,all,Public,JSS,JSS1,JSS1,1,1.0,0.0,0.0,76.8,0.0,1.0,0.0,0.0,0,0.51,0.84,0.88,0.63,0.58
2022/2023,South East,Enugu,Aninri,Nnenwe Ii,HENRY CLINTON INTERNATIONAL SECONDARY SCHOOL,Female,all,Public,SSS,SSS1,SSS1,1,0.0,0.0,0.0,78.8,1.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Nnenwe Ii,HENRY CLINTON INTERNATIONAL SECONDARY SCHOOL,Female,disabled,Public,JSS,JSS1,JSS1,3,1.0,0.0,0.0,76.8,0.0,1.0,0.0,0.0,0,0.51,0.84,0.88,0.63,0.58
2022/2023,South East,Enugu,Aninri,Nnenwe Ii,HENRY CLINTON INTERNATIONAL SECONDARY SCHOOL,Female,disabled,Public,SSS,SSS1,SSS1,7,0.0,0.0,0.0,78.8,1.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Nnenwe Ii,HENRY CLINTON INTERNATIONAL SECONDARY SCHOOL,Male,all,Public,JSS,JSS1,JSS1,1,1.0,0.0,0.0,76.8,0.0,1.0,0.0,0.0,0,0.51,0.84,0.88,0.63,0.58
2022/2023,South East,Enugu,Aninri,Nnenwe Ii,HENRY CLINTON INTERNATIONAL SECONDARY SCHOOL,Male,all,Public,SSS,SSS1,SSS1,1,1.0,0.0,0.0,78.8,1.0,1.0,0.0,0.0,0,0.57,0.84,0.88,0.63,0.58
2022/2023,South East,Enugu,Aninri,Nnenwe Ii,HENRY CLINTON INTERNATIONAL SECONDARY SCHOOL,Male,disabled,Public,JSS,JSS1,JSS1,3,1.0,0.0,0.0,76.8,0.0,1.0,0.0,0.0,0,0.51,0.84,0.88,0.63,0.58
2022/2023,South East,Enugu,Aninri,Nnenwe Ii,HENRY CLINTON INTERNATIONAL SECONDARY SCHOOL,Male,disabled,Public,SSS,SSS1,SSS1,5,1.0,0.0,0.0,78.8,1.0,1.0,0.0,0.0,0,0.57,0.84,0.88,0.63,0.58
2022/2023,South East,Enugu,Aninri,Nnenwe Ii,"MIGRANT FARMERS CHILDREN SCHOOL, AMANKWU",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,0,0.0,0.0,0.0,74.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Nnenwe Ii,"MIGRANT FARMERS CHILDREN SCHOOL, AMANKWU",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,1,0.0,0.0,0.0,74.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Nnenwe Ii,"MOUNTAIN ZION PRIMARY SCHOOL, UHUAGU AMOKWE",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,15,0.0,1.0,0.0,74.8,0.0,0.0,45.0,0.0,0.26,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Nnenwe Ii,"NOBLE PRIMARY SCHOOL, ONUNWEKE",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,2,1.0,0.0,0.0,74.8,0.0,6.0,0.0,0.0,0,0.41,0.84,0.88,0.63,0.58
2022/2023,South East,Enugu,Aninri,Nnenwe Ii,"NOBLE PRIMARY SCHOOL, ONUNWEKE",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,5,1.0,0.0,0.0,74.8,0.0,6.0,0.0,0.0,0,0.41,0.84,0.88,0.63,0.58
2022/2023,South East,Enugu,Aninri,Nnenwe Ii,"PRISCA INTERNATIONAL PRIMARY SCHOOL, AMORJI NENWE",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,65,1.0,5.0,2.0,74.8,0.0,199.0,39.8,99.5,2.91,0.28,0.18,0.71,0.51,0.5
2022/2023,South East,Enugu,Aninri,Nnenwe Iii,"CHRIST THE KING NURSERY AND PRIMARY, OBIOFU AMAORJI NENWE",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,1,1.0,0.0,0.0,74.8,0.0,3.0,0.0,0.0,0,0.41,0.84,0.88,0.63,0.58
2022/2023,South East,Enugu,Aninri,Nnenwe Iii,"CHRIST THE KING NURSERY AND PRIMARY, OBIOFU AMAORJI NENWE",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,3,1.0,0.0,0.0,74.8,0.0,3.0,0.0,0.0,0,0.41,0.84,0.88,0.63,0.58
2022/2023,South East,Enugu,Aninri,Nnenwe Iii,COMMUNITY SCHOOL EZZA-UMUOMA NDEABOH,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,32,1.0,3.0,1.0,74.8,0.0,97.0,32.3333,97.0,1.44,0.28,0.18,0.68,0.49,0.48
2022/2023,South East,Enugu,Aninri,Nnenwe Iii,DIVINE INTERNATIONAL NURSERY AND PRIMARY SCHOOL NENWE,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,3,1.0,0.0,0.0,74.8,0.0,10.0,0.0,0.0,0,0.36,0.58,0.84,0.6,0.57
2022/2023,South East,Enugu,Aninri,Nnenwe Iii,DIVINE INTERNATIONAL NURSERY AND PRIMARY SCHOOL NENWE,Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,9,1.0,0.0,0.0,74.8,0.0,10.0,0.0,0.0,0,0.36,0.58,0.84,0.6,0.57
2022/2023,South East,Enugu,Aninri,Nnenwe Iii,DIVINE INTERNATIONAL SECONDARY SCHOOL NENWE,Female,all,Private,JSS,JSS1,JSS1,1,0.0,0.0,0.0,76.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Nnenwe Iii,DIVINE INTERNATIONAL SECONDARY SCHOOL NENWE,Female,all,Private,SSS,SSS1,SSS1,1,0.0,0.0,0.0,78.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Nnenwe Iii,DIVINE INTERNATIONAL SECONDARY SCHOOL NENWE,Female,all,Public,JSS,JSS1,JSS1,80,1.0,2.0,1.0,76.8,0.0,88.0,44.0,88.0,0.68,0.38,0.19,0.64,0.46,0.45
2022/2023,South East,Enugu,Aninri,Nnenwe Iii,DIVINE INTERNATIONAL SECONDARY SCHOOL NENWE,Female,all,Public,SSS,SSS1,SSS1,77,1.0,1.0,1.0,78.8,1.0,56.0,56.0,56.0,0.23,0.45,0.22,0.61,0.44,0.42
2022/2023,South East,Enugu,Aninri,Nnenwe Iii,DIVINE INTERNATIONAL SECONDARY SCHOOL NENWE,Female,disabled,Private,JSS,JSS1,JSS1,3,0.0,0.0,0.0,76.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Nnenwe Iii,DIVINE INTERNATIONAL SECONDARY SCHOOL NENWE,Female,disabled,Private,SSS,SSS1,SSS1,7,0.0,0.0,0.0,78.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Nnenwe Iii,DIVINE INTERNATIONAL SECONDARY SCHOOL NENWE,Male,all,Private,JSS,JSS1,JSS1,1,0.0,0.0,0.0,76.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Nnenwe Iii,DIVINE INTERNATIONAL SECONDARY SCHOOL NENWE,Male,all,Private,SSS,SSS1,SSS1,1,0.0,0.0,0.0,78.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Nnenwe Iii,DIVINE INTERNATIONAL SECONDARY SCHOOL NENWE,Male,all,Public,JSS,JSS1,JSS1,72,1.0,2.0,1.0,76.8,0.0,80.0,40.0,80.0,0.71,0.38,0.19,0.64,0.47,0.45
2022/2023,South East,Enugu,Aninri,Nnenwe Iii,DIVINE INTERNATIONAL SECONDARY SCHOOL NENWE,Male,all,Public,SSS,SSS1,SSS1,61,1.0,1.0,1.0,78.8,1.0,56.0,56.0,56.0,0.23,0.45,0.22,0.61,0.44,0.42
2022/2023,South East,Enugu,Aninri,Nnenwe Iii,DIVINE INTERNATIONAL SECONDARY SCHOOL NENWE,Male,disabled,Private,JSS,JSS1,JSS1,3,0.0,0.0,0.0,76.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Nnenwe Iii,DIVINE INTERNATIONAL SECONDARY SCHOOL NENWE,Male,disabled,Private,SSS,SSS1,SSS1,5,0.0,0.0,0.0,78.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Nnenwe Iii,GOD FOUNDATION NURSERY AND PRIMARY SCHOOL AGBAJA UMUMBA NDIUNO,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,91,1.0,7.0,3.0,74.8,0.0,279.0,39.8571,93.0,4.41,0.28,0.18,0.72,0.52,0.51
2022/2023,South East,Enugu,Aninri,Nnenwe Iii,"GOVERNMENT GIRLS HIGH SCHOOL, NENWE",Female,all,Private,JSS,JSS1,JSS1,29,0.0,1.0,0.0,76.8,0.0,0.0,32.0,0.0,0.34,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Nnenwe Iii,"GOVERNMENT GIRLS HIGH SCHOOL, NENWE",Female,all,Private,SSS,SSS1,SSS1,34,0.0,1.0,0.0,78.8,1.0,0.0,25.0,0.0,0.41,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Nnenwe Iii,"GOVERNMENT GIRLS HIGH SCHOOL, NENWE",Male,all,Private,JSS,JSS1,JSS1,26,0.0,1.0,0.0,76.8,0.0,0.0,29.0,0.0,0.37,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Nnenwe Iii,"GOVERNMENT GIRLS HIGH SCHOOL, NENWE",Male,all,Private,SSS,SSS1,SSS1,28,0.0,1.0,0.0,78.8,1.0,0.0,26.0,0.0,0.4,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Nnenwe Iii,"HIGH-FLIERS DEVOTIONAL ACADEMY,AGBADA NENWE",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,1,1.0,0.0,0.0,74.8,0.0,3.0,0.0,0.0,0,0.41,0.84,0.88,0.63,0.58
2022/2023,South East,Enugu,Aninri,Nnenwe Iii,"HIGH-FLIERS DEVOTIONAL ACADEMY,AGBADA NENWE",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,3,1.0,0.0,0.0,74.8,0.0,3.0,0.0,0.0,0,0.41,0.84,0.88,0.63,0.58
2022/2023,South East,Enugu,Aninri,Nnenwe Iii,"MIGRANT FARMERS CHILDREN SCHOOL, NGENANWANTA",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,29,1.0,2.0,1.0,74.8,0.0,88.0,44.0,88.0,0.68,0.28,0.19,0.64,0.46,0.45
2022/2023,South East,Enugu,Aninri,Nnenwe Iii,"POWER HOUSE NURSERY AND PRIMARY SCHOOL,ONUNWEKE NDEABOH",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,3,1.0,0.0,0.0,74.8,0.0,9.0,0.0,0.0,0,0.37,0.63,0.86,0.61,0.58
2022/2023,South East,Enugu,Aninri,Nnenwe Iii,"POWER HOUSE NURSERY AND PRIMARY SCHOOL,ONUNWEKE NDEABOH",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,8,1.0,0.0,0.0,74.8,0.0,9.0,0.0,0.0,0,0.37,0.63,0.86,0.61,0.58
2022/2023,South East,Enugu,Aninri,Nnenwe Iii,"ROSE VALLEY NURSERY AND PRIMARY SCHOOL,ST THEREZAS PARISH UHUEZE NENWE",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,87,1.0,7.0,3.0,74.8,0.0,267.0,38.1429,89.0,4.48,0.28,0.19,0.73,0.52,0.51
2022/2023,South East,Enugu,Aninri,Nnenwe Iii,UDECHUKWU COMPREHENSIVE ACEDEMY,Female,all,Public,JSS,JSS1,JSS1,2,1.0,0.0,0.0,76.8,0.0,2.0,0.0,0.0,0,0.51,0.84,0.88,0.63,0.58
2022/2023,South East,Enugu,Aninri,Nnenwe Iii,UDECHUKWU COMPREHENSIVE ACEDEMY,Female,all,Public,SSS,SSS1,SSS1,1,1.0,0.0,0.0,78.8,1.0,1.0,0.0,0.0,0,0.57,0.84,0.88,0.63,0.58
2022/2023,South East,Enugu,Aninri,Nnenwe Iii,UDECHUKWU COMPREHENSIVE ACEDEMY,Female,disabled,Public,JSS,JSS1,JSS1,6,1.0,0.0,0.0,76.8,0.0,2.0,0.0,0.0,0,0.51,0.84,0.88,0.63,0.58
2022/2023,South East,Enugu,Aninri,Nnenwe Iii,UDECHUKWU COMPREHENSIVE ACEDEMY,Female,disabled,Public,SSS,SSS1,SSS1,7,1.0,0.0,0.0,78.8,1.0,1.0,0.0,0.0,0,0.57,0.84,0.88,0.63,0.58
2022/2023,South East,Enugu,Aninri,Nnenwe Iii,UDECHUKWU COMPREHENSIVE ACEDEMY,Male,all,Public,JSS,JSS1,JSS1,2,1.0,0.0,0.0,76.8,0.0,2.0,0.0,0.0,0,0.51,0.84,0.88,0.63,0.58
2022/2023,South East,Enugu,Aninri,Nnenwe Iii,UDECHUKWU COMPREHENSIVE ACEDEMY,Male,all,Public,SSS,SSS1,SSS1,1,1.0,0.0,0.0,78.8,1.0,1.0,0.0,0.0,0,0.57,0.84,0.88,0.63,0.58
2022/2023,South East,Enugu,Aninri,Nnenwe Iii,UDECHUKWU COMPREHENSIVE ACEDEMY,Male,disabled,Public,JSS,JSS1,JSS1,6,1.0,0.0,0.0,76.8,0.0,2.0,0.0,0.0,0,0.51,0.84,0.88,0.63,0.58
2022/2023,South East,Enugu,Aninri,Nnenwe Iii,UDECHUKWU COMPREHENSIVE ACEDEMY,Male,disabled,Public,SSS,SSS1,SSS1,5,1.0,0.0,0.0,78.8,1.0,1.0,0.0,0.0,0,0.57,0.84,0.88,0.63,0.58
2022/2023,South East,Enugu,Aninri,Oduma I,"AMAGU CENTRAL SCHOOL, AGBADA NENWE",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,1,0.0,0.0,0.0,74.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Oduma I,"AMAGU CENTRAL SCHOOL, AGBADA NENWE",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,2,0.0,0.0,0.0,74.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Oduma I,"AMOKWE COMMUNITY SCHOOL, II ODUMA",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,16,0.0,1.0,1.0,74.8,0.0,0.0,49.0,49.0,0.25,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Oduma I,"AMORJI COMMUNITY SCHOOL, ODUMA",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,2,1.0,0.0,0.0,74.8,0.0,7.0,0.0,0.0,0,0.4,0.78,0.87,0.62,0.58
2022/2023,South East,Enugu,Aninri,Oduma I,"AMORJI COMMUNITY SCHOOL, ODUMA",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,6,1.0,0.0,0.0,74.8,0.0,7.0,0.0,0.0,0,0.4,0.78,0.87,0.62,0.58
2022/2023,South East,Enugu,Aninri,Oduma I,BASIC FOUNDATION ACADEMY NURSERY AND PRIMARY SCHOOL ODUMA,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,65,1.0,5.0,2.0,74.8,0.0,201.0,40.2,100.5,2.9,0.28,0.18,0.71,0.51,0.5
2022/2023,South East,Enugu,Aninri,Oduma I,ELITES SECONDARY SCHOOL ODUMA,Male,all,Private,SSS,SSS1,SSS1,0,0.0,0.0,0.0,78.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Oduma I,ELITES SECONDARY SCHOOL ODUMA,Male,disabled,Private,SSS,SSS1,SSS1,0,0.0,0.0,0.0,78.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Oduma I,EVANGEL NURSERY AND PRIMARY SCHOOL OHOFIA,Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,0,0.0,0.0,0.0,74.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Oduma I,EVANGEL NURSERY AND PRIMARY SCHOOL OHOFIA,Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,1,0.0,0.0,0.0,74.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Oduma I,FIRST CHOICE COMMUNITY PRIMARY SCHOOL AMACHALLA  UKA,Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,14,0.0,1.0,0.0,74.8,0.0,0.0,42.0,0.0,0.28,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Oduma I,GIRLSSECONDARY SCHOOL AMOJI ODUMA,Female,all,Private,SSS,SSS1,SSS1,0,0.0,0.0,0.0,78.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Oduma I,GIRLSSECONDARY SCHOOL AMOJI ODUMA,Female,disabled,Private,SSS,SSS1,SSS1,0,0.0,0.0,0.0,78.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Oduma I,GIRLSSECONDARY SCHOOL AMOJI ODUMA,Male,all,Private,SSS,SSS1,SSS1,24,0.0,1.0,0.0,78.8,1.0,0.0,22.0,0.0,0.46,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Oduma I,"GOLDEN ACCESS ACADEMY PRIMARY SCHOOL, AMAGU ODUMA",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,2,1.0,0.0,0.0,74.8,0.0,6.0,0.0,0.0,0,0.41,0.84,0.88,0.63,0.58
2022/2023,South East,Enugu,Aninri,Oduma I,"GOLDEN ACCESS ACADEMY PRIMARY SCHOOL, AMAGU ODUMA",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,5,1.0,0.0,0.0,74.8,0.0,6.0,0.0,0.0,0,0.41,0.84,0.88,0.63,0.58
2022/2023,South East,Enugu,Aninri,Oduma I,GOSPEL INTERNATIONAL NURSERY AND PRIMARY SCHOOL,Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,65,1.0,5.0,2.0,74.8,0.0,199.0,39.8,99.5,2.91,0.28,0.18,0.71,0.51,0.5
2022/2023,South East,Enugu,Aninri,Oduma I,"KINGS HIGH SCHOOL, ODUMA",Female,all,Private,SSS,SSS1,SSS1,29,0.0,1.0,0.0,78.8,1.0,0.0,21.0,0.0,0.47,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Oduma I,"KINGS HIGH SCHOOL, ODUMA",Male,all,Private,JSS,JSS1,JSS1,1,0.0,0.0,0.0,76.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Oduma I,"KINGS HIGH SCHOOL, ODUMA",Male,all,Public,SSS,SSS1,SSS1,1,0.0,0.0,0.0,78.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Oduma I,"KINGS HIGH SCHOOL, ODUMA",Male,disabled,Private,JSS,JSS1,JSS1,3,0.0,0.0,0.0,76.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Oduma I,"KINGS HIGH SCHOOL, ODUMA",Male,disabled,Public,SSS,SSS1,SSS1,5,0.0,0.0,0.0,78.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Oduma I,MODERN SECONDARY SCHOOL UKETE,Female,all,Private,JSS,JSS1,JSS1,1,0.0,0.0,0.0,76.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Oduma I,MODERN SECONDARY SCHOOL UKETE,Female,all,Public,SSS,SSS1,SSS1,1,0.0,0.0,0.0,78.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Oduma I,MODERN SECONDARY SCHOOL UKETE,Female,disabled,Private,JSS,JSS1,JSS1,3,0.0,0.0,0.0,76.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Oduma I,MODERN SECONDARY SCHOOL UKETE,Female,disabled,Public,SSS,SSS1,SSS1,7,0.0,0.0,0.0,78.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2022/2023,South East,Enugu,Aninri,Oduma I,MODERN SECONDARY SCHOOL UKETE,Male,all,Private,JSS,JSS1,JSS1,20,0.0,1.0,0.0,76.8,0.0,0.0,22.0,0.0,0.46,0,0,0,0,0
