session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability_scope,pupil_teacher_ratio
2019/2020,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Male,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1271.0,50,all,25.42
2019/2020,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Male,Public,Pre-Primary/Primary,Primary 4,,Unqualified,1317.0,52,all,25.3269
2019/2020,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Male,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,1044.0,41,all,25.4634
2019/2020,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Male,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,1044.0,41,all,25.4634
2019/2020,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Male,Public,SSS,,BEd or Equivalent,Qualified,244.0,9,all,27.1111
2019/2020,South South,Akwa Ibom,Abak,Abak Urban II,"Unity College, Abak",Male,Public,SSS,,Grade II or Equivalent,Unqualified,546.0,20,all,27.3
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Community Secondary School, Abak Urban III",Female,Public,JSS,,Grade II or Equivalent,Unqualified,150.0,5,all,30.0
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Community Secondary School, Abak Urban III",Female,Public,JSS,,MEd or Equivalent,Qualified,534.0,18,all,29.6667
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Community Secondary School, Abak Urban III",Female,Public,JSS,,PGDE,Qualified,317.0,11,all,28.8182
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Community Secondary School, Abak Urban III",Female,Public,SSS,,BEd or Equivalent,Qualified,217.0,8,all,27.125
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Community Secondary School, Abak Urban III",Female,Public,SSS,,NCE,Qualified,89.0,3,all,29.6667
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Community Secondary School, Abak Urban III",Female,Public,SSS,,PGDE,Qualified,294.0,11,all,26.7273
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Community Secondary School, Abak Urban III",Male,Public,JSS,,BEd or Equivalent,Qualified,297.0,10,all,29.7
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Community Secondary School, Abak Urban III",Male,Public,JSS,,Grade II or Equivalent,Unqualified,313.0,11,all,28.4545
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Community Secondary School, Abak Urban III",Male,Public,JSS,,PGDE,Qualified,329.0,11,all,29.9091
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Community Secondary School, Abak Urban III",Male,Public,SSS,,,Unqualified,129.0,5,all,25.8
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Community Secondary School, Abak Urban III",Male,Public,SSS,,Grade II or Equivalent,Unqualified,172.0,6,all,28.6667
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Community Secondary School, Abak Urban III",Male,Public,SSS,,MEd or Equivalent,Qualified,86.0,3,all,28.6667
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Community Secondary School, Abak Urban III",Male,Public,SSS,,NCE,Qualified,215.0,8,all,26.875
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Comprehensive High School, Abak Urban III",Female,Private,JSS,,BEd or Equivalent,Qualified,117.0,4,all,29.25
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Comprehensive High School, Abak Urban III",Female,Private,JSS,,Grade II or Equivalent,Unqualified,117.0,4,all,29.25
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Comprehensive High School, Abak Urban III",Female,Private,JSS,,PGDE,Qualified,467.0,17,all,27.4706
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Comprehensive High School, Abak Urban III",Female,Private,SSS,,BEd or Equivalent,Qualified,332.0,13,all,25.5385
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Comprehensive High School, Abak Urban III",Female,Private,SSS,,NCE,Qualified,153.0,6,all,25.5
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Comprehensive High School, Abak Urban III",Male,Private,JSS,,BEd or Equivalent,Qualified,181.0,6,all,30.1667
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Comprehensive High School, Abak Urban III",Male,Private,JSS,,Grade II or Equivalent,Unqualified,231.0,8,all,28.875
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Comprehensive High School, Abak Urban III",Male,Private,JSS,,NCE,Qualified,214.0,7,all,30.5714
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Comprehensive High School, Abak Urban III",Male,Private,SSS,,BEd or Equivalent,Qualified,229.0,8,all,28.625
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Comprehensive High School, Abak Urban III",Male,Private,SSS,,NCE,Qualified,230.0,9,all,25.5556
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Female,Public,JSS,,Grade II or Equivalent,Unqualified,317.0,11,all,28.8182
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Female,Public,JSS,,NCE,Qualified,317.0,11,all,28.8182
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Female,Public,JSS,,PGDE,Qualified,300.0,10,all,30.0
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Female,Public,SSS,,BEd or Equivalent,Qualified,217.0,8,all,27.125
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Female,Public,SSS,,Grade II or Equivalent,Unqualified,204.0,7,all,29.1429
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Female,Public,SSS,,MEd or Equivalent,Qualified,179.0,7,all,25.5714
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Male,Public,JSS,,,Unqualified,280.0,10,all,28.0
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Male,Public,JSS,,BEd or Equivalent,Qualified,264.0,9,all,29.3333
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Male,Public,JSS,,PGDE,Qualified,296.0,10,all,29.6
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Male,Public,SSS,,,Unqualified,301.0,11,all,27.3636
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Male,Public,SSS,,Grade II or Equivalent,Unqualified,101.0,4,all,25.25
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Male,Public,SSS,,MEd or Equivalent,Qualified,115.0,4,all,28.75
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Government Secondary School, Abak Urban III",Male,Public,SSS,,NCE,Qualified,115.0,4,all,28.75
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Female,Public,Adult & Non-Formal Education,,,Unqualified,79.0,4,all,19.75
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,26.0,1,all,26.0
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,35.0,2,all,17.5
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,79.0,4,all,19.75
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Female,Public,JSS,,BEd or Equivalent,Qualified,800.0,28,all,28.5714
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Female,Public,JSS,,PGDE,Qualified,434.0,15,all,28.9333
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Female,Public,Pre-Primary/Primary,Primary 1,,Unqualified,1480.0,59,all,25.0847
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Female,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,1353.0,54,all,25.0556
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Female,Public,Pre-Primary/Primary,Primary 3,,Unqualified,1184.0,47,all,25.1915
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Female,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1100.0,44,all,25.0
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Female,Public,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,1057.0,42,all,25.1667
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Female,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,930.0,37,all,25.1351
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Female,Public,SSS,,NCE,Qualified,370.0,14,all,26.4286
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Female,Public,SSS,,PGDE,Qualified,358.0,13,all,27.5385
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Male,Public,Adult & Non-Formal Education,,,Unqualified,56.0,3,all,18.6667
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,84.0,4,all,21.0
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,56.0,3,all,18.6667
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,98.0,5,all,19.6
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Male,Public,JSS,,BEd or Equivalent,Qualified,148.0,5,all,29.6
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Male,Public,JSS,,NCE,Qualified,346.0,12,all,28.8333
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Male,Public,JSS,,PGDE,Qualified,478.0,17,all,28.1176
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Male,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1407.0,56,all,25.125
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Male,Public,Pre-Primary/Primary,Primary 2,,Unqualified,1453.0,58,all,25.0517
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Male,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,1090.0,43,all,25.3488
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Male,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,1044.0,41,all,25.4634
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Male,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,1180.0,47,all,25.1064
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Male,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,999.0,40,all,24.975
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Male,Public,SSS,,BEd or Equivalent,Qualified,388.0,14,all,27.7143
2019/2020,South South,Akwa Ibom,Abak,Abak Urban III,"Unity College, Abak",Male,Public,SSS,,NCE,Qualified,417.0,15,all,27.8
2019/2020,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,61.0,3,all,20.3333
2019/2020,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,61.0,3,all,20.3333
2019/2020,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,44.0,2,all,22.0
2019/2020,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,105.0,5,all,21.0
2019/2020,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,52.0,2,all,26.0
2019/2020,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Female,Public,JSS,,BEd or Equivalent,Qualified,184.0,6,all,30.6667
2019/2020,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Female,Public,JSS,,NCE,Qualified,467.0,16,all,29.1875
2019/2020,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Female,Public,JSS,,PGDE,Qualified,550.0,19,all,28.9474
2019/2020,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Female,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,888.0,35,all,25.3714
2019/2020,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Female,Public,Pre-Primary/Primary,,NCE,Qualified,846.0,34,all,24.8824
2019/2020,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Female,Public,Pre-Primary/Primary,,PGDE,Qualified,1776.0,70,all,25.3714
2019/2020,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Female,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1311.0,52,all,25.2115
2019/2020,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Female,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1226.0,49,all,25.0204
2019/2020,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Female,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,1226.0,49,all,25.0204
2019/2020,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Female,Public,Pre-Primary/Primary,Primary 4,MEd or Equivalent,Qualified,1269.0,50,all,25.38
2019/2020,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Female,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,1142.0,45,all,25.3778
2019/2020,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Female,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,973.0,39,all,24.9487
2019/2020,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Female,Public,SSS,,BEd or Equivalent,Qualified,409.0,15,all,27.2667
2019/2020,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Female,Public,SSS,,Grade II or Equivalent,Unqualified,153.0,6,all,25.5
2019/2020,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Female,Public,SSS,,NCE,Qualified,256.0,9,all,28.4444
2019/2020,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Male,Public,Adult & Non-Formal Education,,,Unqualified,84.0,4,all,21.0
2019/2020,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,98.0,5,all,19.6
2019/2020,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,98.0,5,all,19.6
2019/2020,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,42.0,2,all,21.0
2019/2020,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,154.0,8,all,19.25
2019/2020,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Male,Public,JSS,,BEd or Equivalent,Qualified,247.0,9,all,27.4444
2019/2020,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Male,Public,JSS,,MEd or Equivalent,Qualified,560.0,20,all,28.0
2019/2020,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Male,Public,JSS,,NCE,Qualified,297.0,10,all,29.7
2019/2020,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Male,Public,Pre-Primary/Primary,,,Unqualified,908.0,36,all,25.2222
2019/2020,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Male,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,863.0,34,all,25.3824
2019/2020,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Male,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,908.0,36,all,25.2222
2019/2020,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Male,Public,Pre-Primary/Primary,,NCE,Qualified,817.0,32,all,25.5312
2019/2020,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Male,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1226.0,49,all,25.0204
2019/2020,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Male,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,1226.0,49,all,25.0204
2019/2020,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Male,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,1317.0,52,all,25.3269
2019/2020,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Male,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,1317.0,52,all,25.3269
2019/2020,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Male,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,1090.0,43,all,25.3488
2019/2020,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Male,Public,Pre-Primary/Primary,Primary 6,,Unqualified,953.0,38,all,25.0789
2019/2020,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Male,Public,SSS,,Grade II or Equivalent,Unqualified,258.0,9,all,28.6667
2019/2020,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Male,Public,SSS,,NCE,Qualified,287.0,10,all,28.7
2019/2020,South South,Akwa Ibom,Eket,Central I,"Community Secondary School, Central I",Male,Public,SSS,,PGDE,Qualified,273.0,10,all,27.3
2019/2020,South South,Akwa Ibom,Eket,Central I,"Comprehensive High School, Central I",Female,Private,Adult & Non-Formal Education,,,Unqualified,18.0,1,all,18.0
2019/2020,South South,Akwa Ibom,Eket,Central I,"Comprehensive High School, Central I",Female,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,78.0,3,all,26.0
2019/2020,South South,Akwa Ibom,Eket,Central I,"Comprehensive High School, Central I",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,96.0,4,all,24.0
2019/2020,South South,Akwa Ibom,Eket,Central I,"Comprehensive High School, Central I",Female,Private,Adult & Non-Formal Education,,PGDE,Qualified,34.0,2,all,17.0
2019/2020,South South,Akwa Ibom,Eket,Central I,"Comprehensive High School, Central I",Female,Private,Pre-Primary/Primary,,,Unqualified,761.0,30,all,25.3667
2019/2020,South South,Akwa Ibom,Eket,Central I,"Comprehensive High School, Central I",Female,Private,Pre-Primary/Primary,,NCE,Qualified,592.0,24,all,24.6667
2019/2020,South South,Akwa Ibom,Eket,Central I,"Comprehensive High School, Central I",Female,Private,Pre-Primary/Primary,,PGDE,Qualified,1480.0,59,all,25.0847
2019/2020,South South,Akwa Ibom,Eket,Central I,"Comprehensive High School, Central I",Female,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,1100.0,44,all,25.0
2019/2020,South South,Akwa Ibom,Eket,Central I,"Comprehensive High School, Central I",Female,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,973.0,39,all,24.9487
2019/2020,South South,Akwa Ibom,Eket,Central I,"Comprehensive High School, Central I",Female,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,1057.0,42,all,25.1667
2019/2020,South South,Akwa Ibom,Eket,Central I,"Comprehensive High School, Central I",Female,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,1269.0,50,all,25.38
