session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability_scope,pupil_teacher_ratio
2019/2020,North East,Adamawa,Mubi North,Betso,"Unity College, Mubi North",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,103.0,4,all,25.75
2019/2020,North East,Adamawa,Mubi North,Betso,"Unity College, Mubi North",Male,Public,JSS,,Grade II or Equivalent,Unqualified,483.0,14,all,34.5
2019/2020,North East,Adamawa,Mubi North,Betso,"Unity College, Mubi North",Male,Public,JSS,,NCE,Qualified,181.0,5,all,36.2
2019/2020,North East,Adamawa,Mubi North,Betso,"Unity College, Mubi North",Male,Public,JSS,,PGDE,Qualified,704.0,20,all,35.2
2019/2020,North East,Adamawa,Mubi North,Betso,"Unity College, Mubi North",Male,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1286.0,42,all,30.619
2019/2020,North East,Adamawa,Mubi North,Betso,"Unity College, Mubi North",Male,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1286.0,42,all,30.619
2019/2020,North East,Adamawa,Mubi North,Betso,"Unity College, Mubi North",Male,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,1286.0,42,all,30.619
2019/2020,North East,Adamawa,Mubi North,Betso,"Unity College, Mubi North",Male,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1286.0,42,all,30.619
2019/2020,North East,Adamawa,Mubi North,Betso,"Unity College, Mubi North",Male,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,1088.0,35,all,31.0857
2019/2020,North East,Adamawa,Mubi North,Betso,"Unity College, Mubi North",Male,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,989.0,32,all,30.9062
2019/2020,North East,Adamawa,Mubi North,Betso,"Unity College, Mubi North",Male,Public,SSS,,BEd or Equivalent,Qualified,350.0,10,all,35.0
2019/2020,North East,Adamawa,Mubi North,Betso,"Unity College, Mubi North",Male,Public,SSS,,MEd or Equivalent,Qualified,681.0,20,all,34.05
2019/2020,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,27.0,1,all,27.0
2019/2020,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,27.0,1,all,27.0
2019/2020,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,27.0,1,all,27.0
2019/2020,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,63.0,2,all,31.5
2019/2020,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,27.0,1,all,27.0
2019/2020,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Female,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,917.0,30,all,30.5667
2019/2020,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Female,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,871.0,28,all,31.1071
2019/2020,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1100.0,36,all,30.5556
2019/2020,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Female,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,825.0,27,all,30.5556
2019/2020,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Female,Public,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,917.0,30,all,30.5667
2019/2020,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Female,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,963.0,31,all,31.0645
2019/2020,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,44.0,2,all,22.0
2019/2020,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,132.0,6,all,22.0
2019/2020,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,88.0,4,all,22.0
2019/2020,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Male,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,939.0,30,all,31.3
2019/2020,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,1088.0,35,all,31.0857
2019/2020,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Male,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,1137.0,37,all,30.7297
2019/2020,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Male,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,890.0,29,all,30.6897
2019/2020,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Male,Public,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,939.0,30,all,31.3
2019/2020,North East,Adamawa,Mubi North,Digil,"Community Secondary School, Digil",Male,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,890.0,29,all,30.6897
2019/2020,North East,Adamawa,Mubi North,Digil,"Comprehensive High School, Digil",Female,Private,JSS,,BEd or Equivalent,Qualified,730.0,20,all,36.5
2019/2020,North East,Adamawa,Mubi North,Digil,"Comprehensive High School, Digil",Female,Private,JSS,,PGDE,Qualified,203.0,6,all,33.8333
2019/2020,North East,Adamawa,Mubi North,Digil,"Comprehensive High School, Digil",Female,Private,SSS,,Grade II or Equivalent,Unqualified,211.0,6,all,35.1667
2019/2020,North East,Adamawa,Mubi North,Digil,"Comprehensive High School, Digil",Female,Private,SSS,,NCE,Qualified,176.0,5,all,35.2
2019/2020,North East,Adamawa,Mubi North,Digil,"Comprehensive High School, Digil",Female,Private,SSS,,PGDE,Qualified,211.0,6,all,35.1667
2019/2020,North East,Adamawa,Mubi North,Digil,"Comprehensive High School, Digil",Male,Private,JSS,,,Unqualified,261.0,7,all,37.2857
2019/2020,North East,Adamawa,Mubi North,Digil,"Comprehensive High School, Digil",Male,Private,JSS,,BEd or Equivalent,Qualified,302.0,8,all,37.75
2019/2020,North East,Adamawa,Mubi North,Digil,"Comprehensive High School, Digil",Male,Private,JSS,,PGDE,Qualified,262.0,7,all,37.4286
2019/2020,North East,Adamawa,Mubi North,Digil,"Comprehensive High School, Digil",Male,Private,SSS,,Grade II or Equivalent,Unqualified,409.0,12,all,34.0833
2019/2020,North East,Adamawa,Mubi North,Digil,"Comprehensive High School, Digil",Male,Private,SSS,,PGDE,Qualified,214.0,6,all,35.6667
2019/2020,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,37.0,1,all,37.0
2019/2020,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,99.0,4,all,24.75
2019/2020,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,36.0,1,all,36.0
2019/2020,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,82.0,3,all,27.3333
2019/2020,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,73.0,3,all,24.3333
2019/2020,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,Public,JSS,,,Unqualified,446.0,13,all,34.3077
2019/2020,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,Public,JSS,,Grade II or Equivalent,Unqualified,892.0,25,all,35.68
2019/2020,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,2476.0,80,all,30.95
2019/2020,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,Public,Pre-Primary/Primary,,NCE,Qualified,275.0,9,all,30.5556
2019/2020,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,Public,Pre-Primary/Primary,,PGDE,Qualified,825.0,27,all,30.5556
2019/2020,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,1604.0,52,all,30.8462
2019/2020,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1284.0,42,all,30.5714
2019/2020,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1329.0,43,all,30.907
2019/2020,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,Public,Pre-Primary/Primary,Primary 4,MEd or Equivalent,Qualified,1238.0,40,all,30.95
2019/2020,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,1192.0,39,all,30.5641
2019/2020,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,1054.0,34,all,31.0
2019/2020,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,Public,SSS,,BEd or Equivalent,Qualified,439.0,13,all,33.7692
2019/2020,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,Public,SSS,,NCE,Qualified,193.0,6,all,32.1667
2019/2020,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,Public,SSS,,PGDE,Qualified,316.0,9,all,35.1111
2019/2020,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,89.0,3,all,29.6667
2019/2020,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,118.0,5,all,23.6
2019/2020,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,118.0,4,all,29.5
2019/2020,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,45.0,2,all,22.5
2019/2020,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,132.0,6,all,22.0
2019/2020,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,Public,JSS,,,Unqualified,402.0,11,all,36.5455
2019/2020,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,Public,JSS,,BEd or Equivalent,Qualified,563.0,16,all,35.1875
2019/2020,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,Public,JSS,,PGDE,Qualified,402.0,11,all,36.5455
2019/2020,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,544.0,18,all,30.2222
2019/2020,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,Public,Pre-Primary/Primary,,NCE,Qualified,1286.0,41,all,31.3659
2019/2020,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,Public,Pre-Primary/Primary,,PGDE,Qualified,1780.0,58,all,30.6897
2019/2020,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,1681.0,54,all,31.1296
2019/2020,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,Public,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,1335.0,43,all,31.0465
2019/2020,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1483.0,48,all,30.8958
2019/2020,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,1137.0,37,all,30.7297
2019/2020,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,Public,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,1286.0,42,all,30.619
2019/2020,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,1088.0,35,all,31.0857
2019/2020,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,Public,SSS,,BEd or Equivalent,Qualified,525.0,15,all,35.0
2019/2020,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,Public,SSS,,MEd or Equivalent,Qualified,370.0,11,all,33.6364
2019/2020,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,Public,SSS,,NCE,Qualified,136.0,4,all,34.0
2019/2020,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Female,Public,Adult & Non-Formal Education,,,Unqualified,46.0,2,all,23.0
2019/2020,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,127.0,4,all,31.75
2019/2020,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,36.0,1,all,36.0
2019/2020,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Female,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1100.0,36,all,30.5556
2019/2020,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Female,Public,Pre-Primary/Primary,Primary 2,,Unqualified,1375.0,45,all,30.5556
2019/2020,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Female,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1238.0,40,all,30.95
2019/2020,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Female,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,1100.0,36,all,30.5556
2019/2020,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Female,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,1008.0,33,all,30.5455
2019/2020,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Female,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,963.0,31,all,31.0645
2019/2020,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Male,Public,Adult & Non-Formal Education,,,Unqualified,44.0,2,all,22.0
2019/2020,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,88.0,4,all,22.0
2019/2020,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,44.0,2,all,22.0
2019/2020,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,88.0,4,all,22.0
2019/2020,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Male,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1088.0,35,all,31.0857
2019/2020,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Male,Public,Pre-Primary/Primary,Primary 2,,Unqualified,1137.0,37,all,30.7297
2019/2020,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Male,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1137.0,37,all,30.7297
2019/2020,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Male,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,989.0,32,all,30.9062
2019/2020,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Male,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,940.0,30,all,31.3333
2019/2020,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Male,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,890.0,29,all,30.6897
2019/2020,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,Public,Adult & Non-Formal Education,,,Unqualified,101.0,3,all,33.6667
2019/2020,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,128.0,5,all,25.6
2019/2020,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,18.0,1,all,18.0
2019/2020,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,91.0,3,all,30.3333
2019/2020,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,Public,JSS,,BEd or Equivalent,Qualified,345.0,10,all,34.5
2019/2020,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,Public,JSS,,Grade II or Equivalent,Unqualified,426.0,12,all,35.5
2019/2020,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,Public,JSS,,MEd or Equivalent,Qualified,162.0,5,all,32.4
2019/2020,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,Public,JSS,,NCE,Qualified,487.0,14,all,34.7857
2019/2020,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,Public,Pre-Primary/Primary,,,Unqualified,871.0,28,all,31.1071
2019/2020,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,1375.0,45,all,30.5556
2019/2020,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,458.0,15,all,30.5333
2019/2020,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,Public,Pre-Primary/Primary,,NCE,Qualified,963.0,31,all,31.0645
2019/2020,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1329.0,43,all,30.907
2019/2020,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1467.0,48,all,30.5625
2019/2020,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1329.0,43,all,30.907
2019/2020,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,Public,Pre-Primary/Primary,Primary 4,,Unqualified,1238.0,40,all,30.95
2019/2020,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,Public,Pre-Primary/Primary,Primary 5,,Unqualified,1284.0,42,all,30.5714
2019/2020,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,963.0,31,all,31.0645
2019/2020,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,Public,SSS,,BEd or Equivalent,Qualified,158.0,5,all,31.6
