session,zone,state,lga,ward,school,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,13.65,0.0,3.0,6.0,6.0
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.25,1.25,0.25,0.25,13.15,0.0,6.6,33.0,33.0
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.75,0.25,0.25,14.15,0.0,1.3333,4.0,4.0
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Male,disabled,Public,JSS,JSS1,JSS1,7.25,2.25,0.25,0.25,13.65,0.0,3.2222,29.0,29.0
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,23.75,3.75,0.5,0.25,13.15,0.0,6.3333,47.5,95.0
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Male,disabled,Public,SSS,SSS1,SSS1,2.75,1.5,0.25,0.25,14.15,0.0,1.8333,11.0,11.0
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Female,all,Private,JSS,JSS1,JSS1,61.75,1.0,1.5,1.25,27.3,0.0,61.75,41.1667,49.4
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,326.75,2.5,7.25,5.25,26.3,0.0,130.7,45.069,62.2381
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Female,all,Private,SSS,SSS1,SSS1,72.0,1.5,1.75,1.25,28.3,0.25,48.0,41.1429,57.6
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Female,all,Public,JSS,JSS1,JSS1,287.5,4.5,5.75,4.25,27.3,0.0,63.8889,50.0,67.6471
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,798.75,7.5,17.75,12.5,26.3,0.0,106.5,45.0,63.9
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Female,all,Public,SSS,SSS1,SSS1,165.75,3.0,3.5,2.5,28.3,0.25,55.25,47.3571,66.3
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Female,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,13.65,0.0,3.0,6.0,6.0
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.25,1.25,0.25,0.25,13.15,0.0,6.6,33.0,33.0
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.75,0.25,0.25,14.15,0.0,1.3333,4.0,4.0
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Female,disabled,Public,JSS,JSS1,JSS1,7.5,2.25,0.25,0.25,13.65,0.0,3.3333,30.0,30.0
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,22.5,3.75,0.5,0.25,13.15,0.0,6.0,45.0,90.0
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Female,disabled,Public,SSS,SSS1,SSS1,3.25,1.5,0.25,0.25,14.15,0.0,2.1667,13.0,13.0
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Male,all,Private,JSS,JSS1,JSS1,63.0,1.0,1.5,1.25,27.3,0.0,63.0,42.0,50.4
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,321.25,2.5,7.25,5.25,26.3,0.0,128.5,44.3103,61.1905
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Male,all,Private,SSS,SSS1,SSS1,74.25,1.5,1.75,1.25,28.3,0.25,49.5,42.4286,59.4
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Male,all,Public,JSS,JSS1,JSS1,270.5,4.5,5.25,3.75,27.3,0.0,60.1111,51.5238,72.1333
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,840.0,7.5,18.75,13.25,26.3,0.0,112.0,44.8,63.3962
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Male,all,Public,SSS,SSS1,SSS1,160.5,3.0,3.5,2.5,28.3,0.25,53.5,45.8571,64.2
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,13.65,0.0,3.0,6.0,6.0
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.25,1.25,0.25,0.25,13.15,0.0,6.6,33.0,33.0
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.75,0.25,0.25,14.15,0.0,1.3333,4.0,4.0
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Male,disabled,Public,JSS,JSS1,JSS1,7.25,2.25,0.25,0.25,13.65,0.0,3.2222,29.0,29.0
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,23.75,3.75,0.5,0.25,13.15,0.0,6.3333,47.5,95.0
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Male,disabled,Public,SSS,SSS1,SSS1,2.75,1.5,0.25,0.25,14.15,0.0,1.8333,11.0,11.0
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Female,all,Private,JSS,JSS1,JSS1,61.75,1.0,1.5,1.25,27.3,0.0,61.75,41.1667,49.4
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,326.75,2.5,7.25,5.25,26.3,0.0,130.7,45.069,62.2381
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Female,all,Private,SSS,SSS1,SSS1,72.0,1.5,1.75,1.25,28.3,0.25,48.0,41.1429,57.6
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Female,all,Public,JSS,JSS1,JSS1,287.5,4.5,5.75,4.25,27.3,0.0,63.8889,50.0,67.6471
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,798.75,7.5,17.75,12.5,26.3,0.0,106.5,45.0,63.9
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Female,all,Public,SSS,SSS1,SSS1,165.75,3.0,3.5,2.5,28.3,0.25,55.25,47.3571,66.3
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Female,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,13.65,0.0,3.0,6.0,6.0
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.25,1.25,0.25,0.25,13.15,0.0,6.6,33.0,33.0
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.75,0.25,0.25,14.15,0.0,1.3333,4.0,4.0
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Female,disabled,Public,JSS,JSS1,JSS1,7.5,2.25,0.25,0.25,13.65,0.0,3.3333,30.0,30.0
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,22.5,3.75,0.5,0.25,13.15,0.0,6.0,45.0,90.0
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Female,disabled,Public,SSS,SSS1,SSS1,3.25,1.5,0.25,0.25,14.15,0.0,2.1667,13.0,13.0
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Male,all,Private,JSS,JSS1,JSS1,63.0,1.0,1.5,1.25,27.3,0.0,63.0,42.0,50.4
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,321.25,2.5,7.25,5.25,26.3,0.0,128.5,44.3103,61.1905
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Male,all,Private,SSS,SSS1,SSS1,74.25,1.5,1.75,1.25,28.3,0.25,49.5,42.4286,59.4
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Male,all,Public,JSS,JSS1,JSS1,270.5,4.5,5.25,3.75,27.3,0.0,60.1111,51.5238,72.1333
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,840.0,7.5,18.75,13.25,26.3,0.0,112.0,44.8,63.3962
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Male,all,Public,SSS,SSS1,SSS1,160.5,3.0,3.5,2.5,28.3,0.25,53.5,45.8571,64.2
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,13.65,0.0,3.0,6.0,6.0
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.25,1.25,0.25,0.25,13.15,0.0,6.6,33.0,33.0
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.75,0.25,0.25,14.15,0.0,1.3333,4.0,4.0
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Male,disabled,Public,JSS,JSS1,JSS1,7.25,2.25,0.25,0.25,13.65,0.0,3.2222,29.0,29.0
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,23.75,3.75,0.5,0.25,13.15,0.0,6.3333,47.5,95.0
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Male,disabled,Public,SSS,SSS1,SSS1,2.75,1.5,0.25,0.25,14.15,0.0,1.8333,11.0,11.0
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Female,all,Private,JSS,JSS1,JSS1,61.75,1.0,1.5,1.25,27.3,0.0,61.75,41.1667,49.4
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,326.75,2.5,7.25,5.25,26.3,0.0,130.7,45.069,62.2381
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Female,all,Private,SSS,SSS1,SSS1,72.0,1.5,1.75,1.25,28.3,0.25,48.0,41.1429,57.6
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Female,all,Public,JSS,JSS1,JSS1,287.5,4.5,5.75,4.25,27.3,0.0,63.8889,50.0,67.6471
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,798.75,7.5,17.75,12.5,26.3,0.0,106.5,45.0,63.9
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Female,all,Public,SSS,SSS1,SSS1,165.75,3.0,3.5,2.5,28.3,0.25,55.25,47.3571,66.3
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Female,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,13.65,0.0,3.0,6.0,6.0
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.25,1.25,0.25,0.25,13.15,0.0,6.6,33.0,33.0
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.75,0.25,0.25,14.15,0.0,1.3333,4.0,4.0
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Female,disabled,Public,JSS,JSS1,JSS1,7.5,2.25,0.25,0.25,13.65,0.0,3.3333,30.0,30.0
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,22.5,3.75,0.5,0.25,13.15,0.0,6.0,45.0,90.0
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Female,disabled,Public,SSS,SSS1,SSS1,3.25,1.5,0.25,0.25,14.15,0.0,2.1667,13.0,13.0
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Male,all,Private,JSS,JSS1,JSS1,63.0,1.0,1.5,1.25,27.3,0.0,63.0,42.0,50.4
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,321.25,2.5,7.25,5.25,26.3,0.0,128.5,44.3103,61.1905
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Male,all,Private,SSS,SSS1,SSS1,74.25,1.5,1.75,1.25,28.3,0.25,49.5,42.4286,59.4
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Male,all,Public,JSS,JSS1,JSS1,270.5,4.5,5.25,3.75,27.3,0.0,60.1111,51.5238,72.1333
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,840.0,7.5,18.75,13.25,26.3,0.0,112.0,44.8,63.3962
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Male,all,Public,SSS,SSS1,SSS1,160.5,3.0,3.5,2.5,28.3,0.25,53.5,45.8571,64.2
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Male,disabled,Private,JSS,JSS1,JSS1,1.5,0.5,0.25,0.25,13.65,0.0,3.0,6.0,6.0
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.25,1.25,0.25,0.25,13.15,0.0,6.6,33.0,33.0
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.75,0.25,0.25,14.15,0.0,1.3333,4.0,4.0
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Male,disabled,Public,JSS,JSS1,JSS1,7.25,2.25,0.25,0.25,13.65,0.0,3.2222,29.0,29.0
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,23.75,3.75,0.5,0.25,13.15,0.0,6.3333,47.5,95.0
2019/2020,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Male,disabled,Public,SSS,SSS1,SSS1,2.75,1.5,0.25,0.25,14.15,0.0,1.8333,11.0,11.0
2019/2020,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Female,all,Private,JSS,JSS1,JSS1,96.0,1.5,2.0,1.5,27.3,0.0,64.0,48.0,64.0
2019/2020,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,273.25,2.5,6.25,4.5,26.3,0.0,109.3,43.72,60.7222
2019/2020,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Female,all,Private,SSS,SSS1,SSS1,91.5,2.0,2.0,1.5,28.3,0.25,45.75,45.75,61.0
2019/2020,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Female,all,Public,JSS,JSS1,JSS1,303.25,4.5,6.0,4.25,27.3,0.0,67.3889,50.5417,71.3529
2019/2020,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,895.75,7.5,20.0,14.0,26.3,0.0,119.4333,44.7875,63.9821
2019/2020,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Female,all,Public,SSS,SSS1,SSS1,165.75,3.0,3.5,2.5,28.3,0.25,55.25,47.3571,66.3
2019/2020,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Female,disabled,Private,JSS,JSS1,JSS1,2.25,0.75,0.25,0.25,13.65,0.0,3.0,9.0,9.0
2019/2020,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.25,1.25,0.25,0.25,13.15,0.0,6.6,33.0,33.0
2019/2020,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Female,disabled,Private,SSS,SSS1,SSS1,1.5,1.0,0.25,0.25,14.15,0.0,1.5,6.0,6.0
2019/2020,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Female,disabled,Public,JSS,JSS1,JSS1,7.0,2.25,0.25,0.25,13.65,0.0,3.1111,28.0,28.0
2019/2020,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,24.75,3.75,0.5,0.25,13.15,0.0,6.6,49.5,99.0
2019/2020,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Female,disabled,Public,SSS,SSS1,SSS1,3.25,1.5,0.25,0.25,14.15,0.0,2.1667,13.0,13.0
2019/2020,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Male,all,Private,JSS,JSS1,JSS1,87.0,1.5,2.0,1.5,27.3,0.0,58.0,43.5,58.0
2019/2020,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,282.5,2.5,6.5,4.75,26.3,0.0,113.0,43.4615,59.4737
2019/2020,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Male,all,Private,SSS,SSS1,SSS1,84.5,2.0,2.0,1.5,28.3,0.25,42.25,42.25,56.3333
2019/2020,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Male,all,Public,JSS,JSS1,JSS1,246.0,4.5,5.0,3.75,27.3,0.0,54.6667,49.2,65.6
2019/2020,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,995.25,7.5,22.25,15.75,26.3,0.0,132.7,44.7303,63.1905
2019/2020,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Male,all,Public,SSS,SSS1,SSS1,164.75,3.0,3.5,2.5,28.3,0.25,54.9167,47.0714,65.9
2019/2020,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Male,disabled,Private,JSS,JSS1,JSS1,2.0,0.75,0.25,0.25,13.65,0.0,2.6667,8.0,8.0
2019/2020,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.5,1.25,0.25,0.25,13.15,0.0,6.8,34.0,34.0
2019/2020,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Male,disabled,Private,SSS,SSS1,SSS1,1.75,1.0,0.25,0.25,14.15,0.0,1.75,7.0,7.0
2019/2020,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Male,disabled,Public,JSS,JSS1,JSS1,5.75,2.25,0.25,0.25,13.65,0.0,2.5556,23.0,23.0
2019/2020,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,27.5,3.75,0.5,0.25,13.15,0.0,7.3333,55.0,110.0
2019/2020,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Male,disabled,Public,SSS,SSS1,SSS1,3.25,1.5,0.25,0.25,14.15,0.0,2.1667,13.0,13.0
2019/2020,South South,Rivers,Bonny,Ward III Orosiriri,"Comprehensive High School, Ward III Orosiriri",Female,all,Private,JSS,JSS1,JSS1,96.0,1.5,2.0,1.5,27.3,0.0,64.0,48.0,64.0
2019/2020,South South,Rivers,Bonny,Ward III Orosiriri,"Comprehensive High School, Ward III Orosiriri",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,273.25,2.5,6.25,4.5,26.3,0.0,109.3,43.72,60.7222
2019/2020,South South,Rivers,Bonny,Ward III Orosiriri,"Comprehensive High School, Ward III Orosiriri",Female,all,Private,SSS,SSS1,SSS1,91.5,2.0,2.0,1.5,28.3,0.25,45.75,45.75,61.0
2019/2020,South South,Rivers,Bonny,Ward III Orosiriri,"Comprehensive High School, Ward III Orosiriri",Female,all,Public,JSS,JSS1,JSS1,303.25,4.5,6.0,4.25,27.3,0.0,67.3889,50.5417,71.3529
2019/2020,South South,Rivers,Bonny,Ward III Orosiriri,"Comprehensive High School, Ward III Orosiriri",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,895.75,7.5,20.0,14.0,26.3,0.0,119.4333,44.7875,63.9821
2019/2020,South South,Rivers,Bonny,Ward III Orosiriri,"Comprehensive High School, Ward III Orosiriri",Female,all,Public,SSS,SSS1,SSS1,165.75,3.0,3.5,2.5,28.3,0.25,55.25,47.3571,66.3
2019/2020,South South,Rivers,Bonny,Ward III Orosiriri,"Comprehensive High School, Ward III Orosiriri",Female,disabled,Private,JSS,JSS1,JSS1,2.25,0.75,0.25,0.25,13.65,0.0,3.0,9.0,9.0
