session,zone,state,lga,ward,school,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Male,all,Private,JSS,JSS1,JSS1,50.25,1.0,1.25,1.0,27.45,0.0,50.25,40.2,50.25,0.37,0.33,0.14,0.52,0.37,0.36
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,159.75,1.5,3.5,2.25,26.45,0.0,106.5,45.6429,71.0,1.25,0.34,0.17,0.79,0.56,0.54
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Male,all,Private,SSS,SSS1,SSS1,82.75,1.5,1.75,1.25,28.45,0.25,55.1667,47.2857,66.2,0.46,0.59,0.18,0.79,0.56,0.54
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Male,all,Public,JSS,JSS1,JSS1,203.5,3.5,3.75,2.5,27.45,0.0,58.1429,54.2667,81.4,0.87,1.13,0.37,1.75,1.25,1.21
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,713.75,5.5,15.0,9.5,26.45,0.0,129.7727,47.5833,75.1316,5.67,1.23,0.59,2.93,2.06,2.02
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Male,all,Public,SSS,SSS1,SSS1,109.5,2.0,2.25,1.5,28.45,0.25,54.75,48.6667,73.0,0.57,0.79,0.23,1.04,0.74,0.72
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Male,disabled,Private,JSS,JSS1,JSS1,1.0,0.5,0.25,0.25,13.725,0.0,2.0,4.0,4.0,0.24,0.2,0.42,0.3,0.2,0.18
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.0,0.75,0.25,0.25,13.225,0.0,6.6667,20.0,20.0,0.12,0.14,0.19,0.31,0.2,0.2
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Male,disabled,Private,SSS,SSS1,SSS1,1.75,0.75,0.25,0.25,14.225,0.0,2.3333,7.0,7.0,0.24,0.33,0.5,0.45,0.3,0.28
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Male,disabled,Public,JSS,JSS1,JSS1,5.25,1.75,0.25,0.25,13.725,0.0,3.0,21.0,21.0,0.12,0.49,0.42,0.72,0.47,0.46
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,20.5,2.75,0.5,0.25,13.225,0.0,7.4545,41.0,82.0,0.14,0.42,0.22,0.92,0.59,0.59
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Male,disabled,Public,SSS,SSS1,SSS1,2.25,1.0,0.25,0.25,14.225,0.0,2.25,9.0,9.0,0.24,0.41,0.53,0.59,0.39,0.37
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Comprehensive High School, Brass ward II",Female,all,Private,JSS,JSS1,JSS1,58.0,1.0,1.25,1.0,27.45,0.0,58.0,46.4,58.0,0.34,0.33,0.13,0.51,0.36,0.35
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Comprehensive High School, Brass ward II",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,147.75,1.5,3.25,2.25,26.45,0.0,98.5,45.4615,65.6667,1.12,0.34,0.17,0.78,0.55,0.54
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Comprehensive High School, Brass ward II",Female,all,Private,SSS,SSS1,SSS1,82.0,1.5,1.75,1.25,28.45,0.25,54.6667,46.8571,65.6,0.46,0.59,0.18,0.79,0.56,0.54
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Comprehensive High School, Brass ward II",Female,all,Public,JSS,JSS1,JSS1,219.5,3.5,4.25,2.75,27.45,0.0,62.7143,51.6471,79.8182,1.07,1.13,0.37,1.77,1.26,1.22
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Comprehensive High School, Brass ward II",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,689.75,5.5,14.5,9.25,26.45,0.0,125.4091,47.569,74.5676,5.38,1.23,0.59,2.92,2.06,2.01
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Comprehensive High School, Brass ward II",Female,all,Public,SSS,SSS1,SSS1,105.5,2.0,2.25,1.5,28.45,0.25,52.75,46.8889,70.3333,0.59,0.79,0.23,1.05,0.74,0.72
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Comprehensive High School, Brass ward II",Female,disabled,Private,JSS,JSS1,JSS1,1.75,0.5,0.25,0.25,13.725,0.0,3.5,7.0,7.0,0.24,0.18,0.33,0.3,0.2,0.18
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Comprehensive High School, Brass ward II",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,4.75,0.75,0.25,0.25,13.225,0.0,6.3333,19.0,19.0,0.13,0.14,0.2,0.32,0.2,0.2
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Comprehensive High School, Brass ward II",Female,disabled,Private,SSS,SSS1,SSS1,1.5,0.75,0.25,0.25,14.225,0.0,2.0,6.0,6.0,0.24,0.34,0.58,0.46,0.3,0.28
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Comprehensive High School, Brass ward II",Female,disabled,Public,JSS,JSS1,JSS1,6.0,1.75,0.25,0.25,13.725,0.0,3.4286,24.0,24.0,0.11,0.48,0.37,0.69,0.45,0.44
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Comprehensive High School, Brass ward II",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,20.0,2.75,0.5,0.25,13.225,0.0,7.2727,40.0,80.0,0.14,0.42,0.22,0.93,0.59,0.59
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Comprehensive High School, Brass ward II",Female,disabled,Public,SSS,SSS1,SSS1,2.25,1.0,0.25,0.25,14.225,0.0,2.25,9.0,9.0,0.24,0.41,0.53,0.59,0.39,0.37
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Comprehensive High School, Brass ward II",Male,all,Private,JSS,JSS1,JSS1,50.25,1.0,1.25,1.0,27.45,0.0,50.25,40.2,50.25,0.37,0.33,0.14,0.52,0.37,0.36
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Comprehensive High School, Brass ward II",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,159.75,1.5,3.5,2.25,26.45,0.0,106.5,45.6429,71.0,1.25,0.34,0.17,0.79,0.56,0.54
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Comprehensive High School, Brass ward II",Male,all,Private,SSS,SSS1,SSS1,82.75,1.5,1.75,1.25,28.45,0.25,55.1667,47.2857,66.2,0.46,0.59,0.18,0.79,0.56,0.54
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Comprehensive High School, Brass ward II",Male,all,Public,JSS,JSS1,JSS1,203.5,3.5,3.75,2.5,27.45,0.0,58.1429,54.2667,81.4,0.87,1.13,0.37,1.75,1.25,1.21
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Comprehensive High School, Brass ward II",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,713.75,5.5,15.0,9.5,26.45,0.0,129.7727,47.5833,75.1316,5.67,1.23,0.59,2.93,2.06,2.02
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Comprehensive High School, Brass ward II",Male,all,Public,SSS,SSS1,SSS1,109.5,2.0,2.25,1.5,28.45,0.25,54.75,48.6667,73.0,0.57,0.79,0.23,1.04,0.74,0.72
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Comprehensive High School, Brass ward II",Male,disabled,Private,JSS,JSS1,JSS1,1.0,0.5,0.25,0.25,13.725,0.0,2.0,4.0,4.0,0.24,0.2,0.42,0.3,0.2,0.18
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Comprehensive High School, Brass ward II",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.0,0.75,0.25,0.25,13.225,0.0,6.6667,20.0,20.0,0.12,0.14,0.19,0.31,0.2,0.2
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Comprehensive High School, Brass ward II",Male,disabled,Private,SSS,SSS1,SSS1,1.75,0.75,0.25,0.25,14.225,0.0,2.3333,7.0,7.0,0.24,0.33,0.5,0.45,0.3,0.28
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Comprehensive High School, Brass ward II",Male,disabled,Public,JSS,JSS1,JSS1,5.25,1.75,0.25,0.25,13.725,0.0,3.0,21.0,21.0,0.12,0.49,0.42,0.72,0.47,0.46
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Comprehensive High School, Brass ward II",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,20.5,2.75,0.5,0.25,13.225,0.0,7.4545,41.0,82.0,0.14,0.42,0.22,0.92,0.59,0.59
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Comprehensive High School, Brass ward II",Male,disabled,Public,SSS,SSS1,SSS1,2.25,1.0,0.25,0.25,14.225,0.0,2.25,9.0,9.0,0.24,0.41,0.53,0.59,0.39,0.37
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Government Secondary School, Brass ward II",Female,all,Private,JSS,JSS1,JSS1,58.0,1.0,1.25,1.0,27.45,0.0,58.0,46.4,58.0,0.34,0.33,0.13,0.51,0.36,0.35
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Government Secondary School, Brass ward II",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,147.75,1.5,3.25,2.25,26.45,0.0,98.5,45.4615,65.6667,1.12,0.34,0.17,0.78,0.55,0.54
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Government Secondary School, Brass ward II",Female,all,Private,SSS,SSS1,SSS1,82.0,1.5,1.75,1.25,28.45,0.25,54.6667,46.8571,65.6,0.46,0.59,0.18,0.79,0.56,0.54
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Government Secondary School, Brass ward II",Female,all,Public,JSS,JSS1,JSS1,219.5,3.5,4.25,2.75,27.45,0.0,62.7143,51.6471,79.8182,1.07,1.13,0.37,1.77,1.26,1.22
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Government Secondary School, Brass ward II",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,689.75,5.5,14.5,9.25,26.45,0.0,125.4091,47.569,74.5676,5.38,1.23,0.59,2.92,2.06,2.01
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Government Secondary School, Brass ward II",Female,all,Public,SSS,SSS1,SSS1,105.5,2.0,2.25,1.5,28.45,0.25,52.75,46.8889,70.3333,0.59,0.79,0.23,1.05,0.74,0.72
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Government Secondary School, Brass ward II",Female,disabled,Private,JSS,JSS1,JSS1,1.75,0.5,0.25,0.25,13.725,0.0,3.5,7.0,7.0,0.24,0.18,0.33,0.3,0.2,0.18
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Government Secondary School, Brass ward II",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,4.75,0.75,0.25,0.25,13.225,0.0,6.3333,19.0,19.0,0.13,0.14,0.2,0.32,0.2,0.2
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Government Secondary School, Brass ward II",Female,disabled,Private,SSS,SSS1,SSS1,1.5,0.75,0.25,0.25,14.225,0.0,2.0,6.0,6.0,0.24,0.34,0.58,0.46,0.3,0.28
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Government Secondary School, Brass ward II",Female,disabled,Public,JSS,JSS1,JSS1,6.0,1.75,0.25,0.25,13.725,0.0,3.4286,24.0,24.0,0.11,0.48,0.37,0.69,0.45,0.44
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Government Secondary School, Brass ward II",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,20.0,2.75,0.5,0.25,13.225,0.0,7.2727,40.0,80.0,0.14,0.42,0.22,0.93,0.59,0.59
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Government Secondary School, Brass ward II",Female,disabled,Public,SSS,SSS1,SSS1,2.25,1.0,0.25,0.25,14.225,0.0,2.25,9.0,9.0,0.24,0.41,0.53,0.59,0.39,0.37
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Government Secondary School, Brass ward II",Male,all,Private,JSS,JSS1,JSS1,50.25,1.0,1.25,1.0,27.45,0.0,50.25,40.2,50.25,0.37,0.33,0.14,0.52,0.37,0.36
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Government Secondary School, Brass ward II",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,159.75,1.5,3.5,2.25,26.45,0.0,106.5,45.6429,71.0,1.25,0.34,0.17,0.79,0.56,0.54
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Government Secondary School, Brass ward II",Male,all,Private,SSS,SSS1,SSS1,82.75,1.5,1.75,1.25,28.45,0.25,55.1667,47.2857,66.2,0.46,0.59,0.18,0.79,0.56,0.54
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Government Secondary School, Brass ward II",Male,all,Public,JSS,JSS1,JSS1,203.5,3.5,3.75,2.5,27.45,0.0,58.1429,54.2667,81.4,0.87,1.13,0.37,1.75,1.25,1.21
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Government Secondary School, Brass ward II",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,713.75,5.5,15.0,9.5,26.45,0.0,129.7727,47.5833,75.1316,5.67,1.23,0.59,2.93,2.06,2.02
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Government Secondary School, Brass ward II",Male,all,Public,SSS,SSS1,SSS1,109.5,2.0,2.25,1.5,28.45,0.25,54.75,48.6667,73.0,0.57,0.79,0.23,1.04,0.74,0.72
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Government Secondary School, Brass ward II",Male,disabled,Private,JSS,JSS1,JSS1,1.0,0.5,0.25,0.25,13.725,0.0,2.0,4.0,4.0,0.24,0.2,0.42,0.3,0.2,0.18
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Government Secondary School, Brass ward II",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.0,0.75,0.25,0.25,13.225,0.0,6.6667,20.0,20.0,0.12,0.14,0.19,0.31,0.2,0.2
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Government Secondary School, Brass ward II",Male,disabled,Private,SSS,SSS1,SSS1,1.75,0.75,0.25,0.25,14.225,0.0,2.3333,7.0,7.0,0.24,0.33,0.5,0.45,0.3,0.28
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Government Secondary School, Brass ward II",Male,disabled,Public,JSS,JSS1,JSS1,5.25,1.75,0.25,0.25,13.725,0.0,3.0,21.0,21.0,0.12,0.49,0.42,0.72,0.47,0.46
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Government Secondary School, Brass ward II",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,20.5,2.75,0.5,0.25,13.225,0.0,7.4545,41.0,82.0,0.14,0.42,0.22,0.92,0.59,0.59
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Government Secondary School, Brass ward II",Male,disabled,Public,SSS,SSS1,SSS1,2.25,1.0,0.25,0.25,14.225,0.0,2.25,9.0,9.0,0.24,0.41,0.53,0.59,0.39,0.37
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Unity College, Brass",Female,all,Private,JSS,JSS1,JSS1,58.0,1.0,1.25,1.0,27.45,0.0,58.0,46.4,58.0,0.34,0.33,0.13,0.51,0.36,0.35
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Unity College, Brass",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,147.75,1.5,3.25,2.25,26.45,0.0,98.5,45.4615,65.6667,1.12,0.34,0.17,0.78,0.55,0.54
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Unity College, Brass",Female,all,Private,SSS,SSS1,SSS1,82.0,1.5,1.75,1.25,28.45,0.25,54.6667,46.8571,65.6,0.46,0.59,0.18,0.79,0.56,0.54
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Unity College, Brass",Female,all,Public,JSS,JSS1,JSS1,219.5,3.5,4.25,2.75,27.45,0.0,62.7143,51.6471,79.8182,1.07,1.13,0.37,1.77,1.26,1.22
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Unity College, Brass",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,689.75,5.5,14.5,9.25,26.45,0.0,125.4091,47.569,74.5676,5.38,1.23,0.59,2.92,2.06,2.01
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Unity College, Brass",Female,all,Public,SSS,SSS1,SSS1,105.5,2.0,2.25,1.5,28.45,0.25,52.75,46.8889,70.3333,0.59,0.79,0.23,1.05,0.74,0.72
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Unity College, Brass",Female,disabled,Private,JSS,JSS1,JSS1,1.75,0.5,0.25,0.25,13.725,0.0,3.5,7.0,7.0,0.24,0.18,0.33,0.3,0.2,0.18
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Unity College, Brass",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,4.75,0.75,0.25,0.25,13.225,0.0,6.3333,19.0,19.0,0.13,0.14,0.2,0.32,0.2,0.2
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Unity College, Brass",Female,disabled,Private,SSS,SSS1,SSS1,1.5,0.75,0.25,0.25,14.225,0.0,2.0,6.0,6.0,0.24,0.34,0.58,0.46,0.3,0.28
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Unity College, Brass",Female,disabled,Public,JSS,JSS1,JSS1,6.0,1.75,0.25,0.25,13.725,0.0,3.4286,24.0,24.0,0.11,0.48,0.37,0.69,0.45,0.44
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Unity College, Brass",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,20.0,2.75,0.5,0.25,13.225,0.0,7.2727,40.0,80.0,0.14,0.42,0.22,0.93,0.59,0.59
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Unity College, Brass",Female,disabled,Public,SSS,SSS1,SSS1,2.25,1.0,0.25,0.25,14.225,0.0,2.25,9.0,9.0,0.24,0.41,0.53,0.59,0.39,0.37
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Unity College, Brass",Male,all,Private,JSS,JSS1,JSS1,50.25,1.0,1.25,1.0,27.45,0.0,50.25,40.2,50.25,0.37,0.33,0.14,0.52,0.37,0.36
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Unity College, Brass",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,159.75,1.5,3.5,2.25,26.45,0.0,106.5,45.6429,71.0,1.25,0.34,0.17,0.79,0.56,0.54
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Unity College, Brass",Male,all,Private,SSS,SSS1,SSS1,82.75,1.5,1.75,1.25,28.45,0.25,55.1667,47.2857,66.2,0.46,0.59,0.18,0.79,0.56,0.54
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Unity College, Brass",Male,all,Public,JSS,JSS1,JSS1,203.5,3.5,3.75,2.5,27.45,0.0,58.1429,54.2667,81.4,0.87,1.13,0.37,1.75,1.25,1.21
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Unity College, Brass",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,713.75,5.5,15.0,9.5,26.45,0.0,129.7727,47.5833,75.1316,5.67,1.23,0.59,2.93,2.06,2.02
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Unity College, Brass",Male,all,Public,SSS,SSS1,SSS1,109.5,2.0,2.25,1.5,28.45,0.25,54.75,48.6667,73.0,0.57,0.79,0.23,1.04,0.74,0.72
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Unity College, Brass",Male,disabled,Private,JSS,JSS1,JSS1,1.0,0.5,0.25,0.25,13.725,0.0,2.0,4.0,4.0,0.24,0.2,0.42,0.3,0.2,0.18
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Unity College, Brass",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.0,0.75,0.25,0.25,13.225,0.0,6.6667,20.0,20.0,0.12,0.14,0.19,0.31,0.2,0.2
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Unity College, Brass",Male,disabled,Private,SSS,SSS1,SSS1,1.75,0.75,0.25,0.25,14.225,0.0,2.3333,7.0,7.0,0.24,0.33,0.5,0.45,0.3,0.28
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Unity College, Brass",Male,disabled,Public,JSS,JSS1,JSS1,5.25,1.75,0.25,0.25,13.725,0.0,3.0,21.0,21.0,0.12,0.49,0.42,0.72,0.47,0.46
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Unity College, Brass",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,20.5,2.75,0.5,0.25,13.225,0.0,7.4545,41.0,82.0,0.14,0.42,0.22,0.92,0.59,0.59
2019/2020,South South,Bayelsa,Brass,Brass ward II,"Unity College, Brass",Male,disabled,Public,SSS,SSS1,SSS1,2.25,1.0,0.25,0.25,14.225,0.0,2.25,9.0,9.0,0.24,0.41,0.53,0.59,0.39,0.37
2019/2020,South South,Bayelsa,Brass,Cafe Farmosa,"Community Secondary School, Cafe Farmosa",Female,all,Private,JSS,JSS1,JSS1,42.25,0.5,1.0,0.75,27.45,0.0,84.5,42.25,56.3333,0.28,0.16,0.06,0.26,0.18,0.18
2019/2020,South South,Bayelsa,Brass,Cafe Farmosa,"Community Secondary School, Cafe Farmosa",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,116.25,1.0,2.5,1.75,26.45,0.0,116.25,46.5,66.4286,0.91,0.22,0.12,0.53,0.37,0.36
2019/2020,South South,Bayelsa,Brass,Cafe Farmosa,"Community Secondary School, Cafe Farmosa",Female,all,Private,SSS,SSS1,SSS1,39.25,0.5,1.0,0.75,28.45,0.25,78.5,39.25,52.3333,0.29,0.2,0.07,0.27,0.19,0.18
2019/2020,South South,Bayelsa,Brass,Cafe Farmosa,"Community Secondary School, Cafe Farmosa",Female,all,Public,JSS,JSS1,JSS1,158.75,2.5,3.0,2.0,27.45,0.0,63.5,52.9167,79.375,0.74,0.81,0.27,1.26,0.9,0.87
2019/2020,South South,Bayelsa,Brass,Cafe Farmosa,"Community Secondary School, Cafe Farmosa",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,518.75,4.0,10.75,7.0,26.45,0.0,129.6875,48.2558,74.1071,4,0.89,0.43,2.12,1.5,1.47
2019/2020,South South,Bayelsa,Brass,Cafe Farmosa,"Community Secondary School, Cafe Farmosa",Female,all,Public,SSS,SSS1,SSS1,93.75,2.0,2.0,1.5,28.45,0.25,46.875,46.875,62.5,0.51,0.79,0.25,1.05,0.74,0.72
2019/2020,South South,Bayelsa,Brass,Cafe Farmosa,"Community Secondary School, Cafe Farmosa",Female,disabled,Private,JSS,JSS1,JSS1,1.0,0.25,0.25,0.25,13.725,0.0,4.0,4.0,4.0,0.24,0.1,0.21,0.15,0.1,0.09
2019/2020,South South,Bayelsa,Brass,Cafe Farmosa,"Community Secondary School, Cafe Farmosa",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,3.75,0.5,0.25,0.25,13.225,0.0,7.5,15.0,15.0,0.16,0.1,0.16,0.23,0.15,0.15
2019/2020,South South,Bayelsa,Brass,Cafe Farmosa,"Community Secondary School, Cafe Farmosa",Female,disabled,Private,SSS,SSS1,SSS1,0.5,0.25,0.25,0.25,14.225,0.0,2.0,2.0,2.0,0.24,0.12,0.21,0.15,0.1,0.09
2019/2020,South South,Bayelsa,Brass,Cafe Farmosa,"Community Secondary School, Cafe Farmosa",Female,disabled,Public,JSS,JSS1,JSS1,4.25,1.25,0.25,0.25,13.725,0.0,3.4,17.0,17.0,0.14,0.37,0.36,0.56,0.36,0.35
2019/2020,South South,Bayelsa,Brass,Cafe Farmosa,"Community Secondary School, Cafe Farmosa",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,15.5,2.0,0.25,0.25,13.225,0.0,7.75,62.0,62.0,0.05,0.31,0.19,0.63,0.4,0.4
2019/2020,South South,Bayelsa,Brass,Cafe Farmosa,"Community Secondary School, Cafe Farmosa",Female,disabled,Public,SSS,SSS1,SSS1,1.0,1.0,0.25,0.25,14.225,0.0,1.0,4.0,4.0,0.24,0.47,0.84,0.61,0.41,0.37
2019/2020,South South,Bayelsa,Brass,Cafe Farmosa,"Community Secondary School, Cafe Farmosa",Male,all,Private,JSS,JSS1,JSS1,39.0,0.5,1.0,0.75,27.45,0.0,78.0,39.0,52.0,0.29,0.17,0.07,0.26,0.18,0.18
2019/2020,South South,Bayelsa,Brass,Cafe Farmosa,"Community Secondary School, Cafe Farmosa",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,123.75,1.0,2.75,1.75,26.45,0.0,123.75,45.0,70.7143,1.07,0.22,0.11,0.54,0.38,0.37
2019/2020,South South,Bayelsa,Brass,Cafe Farmosa,"Community Secondary School, Cafe Farmosa",Male,all,Private,SSS,SSS1,SSS1,40.25,0.5,1.0,0.75,28.45,0.25,80.5,40.25,53.6667,0.29,0.2,0.07,0.27,0.19,0.18
2019/2020,South South,Bayelsa,Brass,Cafe Farmosa,"Community Secondary School, Cafe Farmosa",Male,all,Public,JSS,JSS1,JSS1,148.0,2.5,2.75,1.75,27.45,0.0,59.2,53.8182,84.5714,0.65,0.81,0.26,1.26,0.89,0.87
2019/2020,South South,Bayelsa,Brass,Cafe Farmosa,"Community Secondary School, Cafe Farmosa",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,493.0,4.0,10.25,6.75,26.45,0.0,123.25,48.0976,73.037,3.73,0.89,0.44,2.11,1.49,1.46
2019/2020,South South,Bayelsa,Brass,Cafe Farmosa,"Community Secondary School, Cafe Farmosa",Male,all,Public,SSS,SSS1,SSS1,103.75,2.0,2.25,1.5,28.45,0.25,51.875,46.1111,69.1667,0.59,0.79,0.23,1.05,0.75,0.72
2019/2020,South South,Bayelsa,Brass,Cafe Farmosa,"Community Secondary School, Cafe Farmosa",Male,disabled,Private,JSS,JSS1,JSS1,1.0,0.25,0.25,0.25,13.725,0.0,4.0,4.0,4.0,0.24,0.1,0.21,0.15,0.1,0.09
2019/2020,South South,Bayelsa,Brass,Cafe Farmosa,"Community Secondary School, Cafe Farmosa",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,4.25,0.5,0.25,0.25,13.225,0.0,8.5,17.0,17.0,0.14,0.1,0.14,0.22,0.14,0.14
2019/2020,South South,Bayelsa,Brass,Cafe Farmosa,"Community Secondary School, Cafe Farmosa",Male,disabled,Private,SSS,SSS1,SSS1,0.5,0.25,0.25,0.25,14.225,0.0,2.0,2.0,2.0,0.24,0.12,0.21,0.15,0.1,0.09
2019/2020,South South,Bayelsa,Brass,Cafe Farmosa,"Community Secondary School, Cafe Farmosa",Male,disabled,Public,JSS,JSS1,JSS1,4.0,1.25,0.25,0.25,13.725,0.0,3.2,16.0,16.0,0.15,0.37,0.38,0.57,0.37,0.36
