school_key,school,ward_key,ward,lga_key,lga,state_key,state,zone,ownership,school_level
kogi-okene-idoji-school-2,"Community Secondary School, Idoji",kogi-okene-idoji,Idoji,okene,Okene,kogi,Kogi,North Central,Public,Secondary
kogi-okene-idoji-school-3,"Unity College, Okene",kogi-okene-idoji,Idoji,okene,Okene,kogi,Kogi,North Central,Public,Secondary
kogi-okene-idoji-school-4,"Comprehensive High School, Idoji",kogi-okene-idoji,Idoji,okene,Okene,kogi,Kogi,North Central,Private,Secondary
kogi-kabba-bunu-aiyeteju-school-1,"Government Secondary School, Aiyeteju",kogi-kabba-bunu-aiyeteju,Aiyeteju,kabba-bunu,Kabba/Bunu,kogi,Kogi,North Central,Public,Secondary
kogi-kabba-bunu-aiyeteju-school-2,"Community Secondary School, Aiyeteju",kogi-kabba-bunu-aiyeteju,Aiyeteju,kabba-bunu,Kabba/Bunu,kogi,Kogi,North Central,Public,Secondary
kogi-kabba-bunu-aiyeteju-school-3,"Unity College, Kabba/Bunu",kogi-kabba-bunu-aiyeteju,Aiyeteju,kabba-bunu,Kabba/Bunu,kogi,Kogi,North Central,Public,Secondary
kogi-kabba-bunu-aiyeteju-school-4,"Comprehensive High School, Aiyeteju",kogi-kabba-bunu-aiyeteju,Aiyeteju,kabba-bunu,Kabba/Bunu,kogi,Kogi,North Central,Private,Secondary
kogi-kabba-bunu-aiyetoro-kiri-school-1,"Government Secondary School, Aiyetoro-Kiri",kogi-kabba-bunu-aiyetoro-kiri,Aiyetoro-Kiri,kabba-bunu,Kabba/Bunu,kogi,Kogi,North Central,Public,Secondary
kogi-kabba-bunu-aiyetoro-kiri-school-2,"Community Secondary School, Aiyetoro-Kiri",kogi-kabba-bunu-aiyetoro-kiri,Aiyetoro-Kiri,kabba-bunu,Kabba/Bunu,kogi,Kogi,North Central,Public,Secondary
kogi-kabba-bunu-aiyetoro-kiri-school-3,"Unity College, Kabba/Bunu",kogi-kabba-bunu-aiyetoro-kiri,Aiyetoro-Kiri,kabba-bunu,Kabba/Bunu,kogi,Kogi,North Central,Public,Secondary
kogi-kabba-bunu-aiyetoro-kiri-school-4,"Comprehensive High School, Aiyetoro-Kiri",kogi-kabba-bunu-aiyetoro-kiri,Aiyetoro-Kiri,kabba-bunu,Kabba/Bunu,kogi,Kogi,North Central,Private,Secondary
kogi-kabba-bunu-aiyewa-school-1,"Government Secondary School, Aiyewa",kogi-kabba-bunu-aiyewa,Aiyewa,kabba-bunu,Kabba/Bunu,kogi,Kogi,North Central,Public,Secondary
kogi-kabba-bunu-aiyewa-school-2,"Community Secondary School, Aiyewa",kogi-kabba-bunu-aiyewa,Aiyewa,kabba-bunu,Kabba/Bunu,kogi,Kogi,North Central,Public,Secondary
kogi-kabba-bunu-aiyewa-school-3,"Unity College, Kabba/Bunu",kogi-kabba-bunu-aiyewa,Aiyewa,kabba-bunu,Kabba/Bunu,kogi,Kogi,North Central,Public,Secondary
kogi-kabba-bunu-aiyewa-school-4,"Comprehensive High School, Aiyewa",kogi-kabba-bunu-aiyewa,Aiyewa,kabba-bunu,Kabba/Bunu,kogi,Kogi,North Central,Private,Secondary
kogi-idah-ede-school-1,"Government Secondary School, Ede",kogi-idah-ede,Ede,idah,Idah,kogi,Kogi,North Central,Public,Secondary
kogi-idah-ede-school-2,"Community Secondary School, Ede",kogi-idah-ede,Ede,idah,Idah,kogi,Kogi,North Central,Public,Secondary
kogi-idah-ede-school-3,"Unity College, Idah",kogi-idah-ede,Ede,idah,Idah,kogi,Kogi,North Central,Public,Secondary
kogi-idah-ede-school-4,"Comprehensive High School, Ede",kogi-idah-ede,Ede,idah,Idah,kogi,Kogi,North Central,Private,Secondary
kogi-idah-ega-school-1,"Government Secondary School, Ega",kogi-idah-ega,Ega,idah,Idah,kogi,Kogi,North Central,Public,Secondary
kogi-idah-ega-school-2,"Community Secondary School, Ega",kogi-idah-ega,Ega,idah,Idah,kogi,Kogi,North Central,Public,Secondary
kogi-idah-ega-school-3,"Unity College, Idah",kogi-idah-ega,Ega,idah,Idah,kogi,Kogi,North Central,Public,Secondary
kogi-idah-ega-school-4,"Comprehensive High School, Ega",kogi-idah-ega,Ega,idah,Idah,kogi,Kogi,North Central,Private,Secondary
kogi-idah-ichala-school-1,"Government Secondary School, Ichala",kogi-idah-ichala,Ichala,idah,Idah,kogi,Kogi,North Central,Public,Secondary
kogi-idah-ichala-school-2,"Community Secondary School, Ichala",kogi-idah-ichala,Ichala,idah,Idah,kogi,Kogi,North Central,Public,Secondary
kogi-idah-ichala-school-3,"Unity College, Idah",kogi-idah-ichala,Ichala,idah,Idah,kogi,Kogi,North Central,Public,Secondary
kogi-idah-ichala-school-4,"Comprehensive High School, Ichala",kogi-idah-ichala,Ichala,idah,Idah,kogi,Kogi,North Central,Private,Secondary
kogi-ankpa-ankpa-i-school-1,"Government Secondary School, Ankpa I",kogi-ankpa-ankpa-i,Ankpa I,ankpa,Ankpa,kogi,Kogi,North Central,Public,Secondary
kogi-ankpa-ankpa-i-school-2,"Community Secondary School, Ankpa I",kogi-ankpa-ankpa-i,Ankpa I,ankpa,Ankpa,kogi,Kogi,North Central,Public,Secondary
kogi-ankpa-ankpa-i-school-3,"Unity College, Ankpa",kogi-ankpa-ankpa-i,Ankpa I,ankpa,Ankpa,kogi,Kogi,North Central,Public,Secondary
kogi-ankpa-ankpa-i-school-4,"Comprehensive High School, Ankpa I",kogi-ankpa-ankpa-i,Ankpa I,ankpa,Ankpa,kogi,Kogi,North Central,Private,Secondary
kogi-ankpa-ankpa-ii-school-1,"Government Secondary School, Ankpa II",kogi-ankpa-ankpa-ii,Ankpa II,ankpa,Ankpa,kogi,Kogi,North Central,Public,Secondary
kogi-ankpa-ankpa-ii-school-2,"Community Secondary School, Ankpa II",kogi-ankpa-ankpa-ii,Ankpa II,ankpa,Ankpa,kogi,Kogi,North Central,Public,Secondary
kogi-ankpa-ankpa-ii-school-3,"Unity College, Ankpa",kogi-ankpa-ankpa-ii,Ankpa II,ankpa,Ankpa,kogi,Kogi,North Central,Public,Secondary
kogi-ankpa-ankpa-ii-school-4,"Comprehensive High School, Ankpa II",kogi-ankpa-ankpa-ii,Ankpa II,ankpa,Ankpa,kogi,Kogi,North Central,Private,Secondary
kogi-ankpa-ankpa-suburb-i-school-1,"Government Secondary School, Ankpa Suburb I",kogi-ankpa-ankpa-suburb-i,Ankpa Suburb I,ankpa,Ankpa,kogi,Kogi,North Central,Public,Secondary
kogi-ankpa-ankpa-suburb-i-school-2,"Community Secondary School, Ankpa Suburb I",kogi-ankpa-ankpa-suburb-i,Ankpa Suburb I,ankpa,Ankpa,kogi,Kogi,North Central,Public,Secondary
kogi-ankpa-ankpa-suburb-i-school-3,"Unity College, Ankpa",kogi-ankpa-ankpa-suburb-i,Ankpa Suburb I,ankpa,Ankpa,kogi,Kogi,North Central,Public,Secondary
kogi-ankpa-ankpa-suburb-i-school-4,"Comprehensive High School, Ankpa Suburb I",kogi-ankpa-ankpa-suburb-i,Ankpa Suburb I,ankpa,Ankpa,kogi,Kogi,North Central,Private,Secondary
kwara-ilorin-east-agbeyangigbadamuosin-school-1,"Government Secondary School, Agbeyangi/Gbadamu/Osin",kwara-ilorin-east-agbeyangigbadamuosin,Agbeyangi/Gbadamu/Osin,ilorin-east,Ilorin East,kwara,Kwara,North Central,Public,Secondary
kwara-ilorin-east-agbeyangigbadamuosin-school-2,"Community Secondary School, Agbeyangi/Gbadamu/Osin",kwara-ilorin-east-agbeyangigbadamuosin,Agbeyangi/Gbadamu/Osin,ilorin-east,Ilorin East,kwara,Kwara,North Central,Public,Secondary
kwara-ilorin-east-agbeyangigbadamuosin-school-3,"Unity College, Ilorin East",kwara-ilorin-east-agbeyangigbadamuosin,Agbeyangi/Gbadamu/Osin,ilorin-east,Ilorin East,kwara,Kwara,North Central,Public,Secondary
kwara-ilorin-east-agbeyangigbadamuosin-school-4,"Comprehensive High School, Agbeyangi/Gbadamu/Osin",kwara-ilorin-east-agbeyangigbadamuosin,Agbeyangi/Gbadamu/Osin,ilorin-east,Ilorin East,kwara,Kwara,North Central,Private,Secondary
kwara-ilorin-east-apado-school-1,"Government Secondary School, Apado",kwara-ilorin-east-apado,Apado,ilorin-east,Ilorin East,kwara,Kwara,North Central,Public,Secondary
kwara-ilorin-east-apado-school-2,"Community Secondary School, Apado",kwara-ilorin-east-apado,Apado,ilorin-east,Ilorin East,kwara,Kwara,North Central,Public,Secondary
kwara-ilorin-east-apado-school-3,"Unity College, Ilorin East",kwara-ilorin-east-apado,Apado,ilorin-east,Ilorin East,kwara,Kwara,North Central,Public,Secondary
kwara-ilorin-east-apado-school-4,"Comprehensive High School, Apado",kwara-ilorin-east-apado,Apado,ilorin-east,Ilorin East,kwara,Kwara,North Central,Private,Secondary
kwara-ilorin-east-balogun-gambari-ii-school-1,"Government Secondary School, Balogun Gambari II",kwara-ilorin-east-balogun-gambari-ii,Balogun Gambari II,ilorin-east,Ilorin East,kwara,Kwara,North Central,Public,Secondary
kwara-ilorin-east-balogun-gambari-ii-school-2,"Community Secondary School, Balogun Gambari II",kwara-ilorin-east-balogun-gambari-ii,Balogun Gambari II,ilorin-east,Ilorin East,kwara,Kwara,North Central,Public,Secondary
kwara-ilorin-east-balogun-gambari-ii-school-3,"Unity College, Ilorin East",kwara-ilorin-east-balogun-gambari-ii,Balogun Gambari II,ilorin-east,Ilorin East,kwara,Kwara,North Central,Public,Secondary
kwara-ilorin-east-balogun-gambari-ii-school-4,"Comprehensive High School, Balogun Gambari II",kwara-ilorin-east-balogun-gambari-ii,Balogun Gambari II,ilorin-east,Ilorin East,kwara,Kwara,North Central,Private,Secondary
kwara-ilorin-west-adewole-school-1,"Government Secondary School, Adewole",kwara-ilorin-west-adewole,Adewole,ilorin-west,Ilorin West,kwara,Kwara,North Central,Public,Secondary
kwara-ilorin-west-adewole-school-2,"Community Secondary School, Adewole",kwara-ilorin-west-adewole,Adewole,ilorin-west,Ilorin West,kwara,Kwara,North Central,Public,Secondary
kwara-ilorin-west-adewole-school-3,"Unity College, Ilorin West",kwara-ilorin-west-adewole,Adewole,ilorin-west,Ilorin West,kwara,Kwara,North Central,Public,Secondary
kwara-ilorin-west-adewole-school-4,"Comprehensive High School, Adewole",kwara-ilorin-west-adewole,Adewole,ilorin-west,Ilorin West,kwara,Kwara,North Central,Private,Secondary
kwara-ilorin-west-ajikobi-school-1,"Government Secondary School, Ajikobi",kwara-ilorin-west-ajikobi,Ajikobi,ilorin-west,Ilorin West,kwara,Kwara,North Central,Public,Secondary
kwara-ilorin-west-ajikobi-school-2,"Community Secondary School, Ajikobi",kwara-ilorin-west-ajikobi,Ajikobi,ilorin-west,Ilorin West,kwara,Kwara,North Central,Public,Secondary
kwara-ilorin-west-ajikobi-school-3,"Unity College, Ilorin West",kwara-ilorin-west-ajikobi,Ajikobi,ilorin-west,Ilorin West,kwara,Kwara,North Central,Public,Secondary
kwara-ilorin-west-ajikobi-school-4,"Comprehensive High School, Ajikobi",kwara-ilorin-west-ajikobi,Ajikobi,ilorin-west,Ilorin West,kwara,Kwara,North Central,Private,Secondary
kwara-ilorin-west-baboko-school-1,"Government Secondary School, Baboko",kwara-ilorin-west-baboko,Baboko,ilorin-west,Ilorin West,kwara,Kwara,North Central,Public,Secondary
kwara-ilorin-west-baboko-school-2,"Community Secondary School, Baboko",kwara-ilorin-west-baboko,Baboko,ilorin-west,Ilorin West,kwara,Kwara,North Central,Public,Secondary
kwara-ilorin-west-baboko-school-3,"Unity College, Ilorin West",kwara-ilorin-west-baboko,Baboko,ilorin-west,Ilorin West,kwara,Kwara,North Central,Public,Secondary
kwara-ilorin-west-baboko-school-4,"Comprehensive High School, Baboko",kwara-ilorin-west-baboko,Baboko,ilorin-west,Ilorin West,kwara,Kwara,North Central,Private,Secondary
kwara-offa-balogun-school-1,"Government Secondary School, Balogun",kwara-offa-balogun,Balogun,offa,Offa,kwara,Kwara,North Central,Public,Secondary
kwara-offa-balogun-school-2,"Community Secondary School, Balogun",kwara-offa-balogun,Balogun,offa,Offa,kwara,Kwara,North Central,Public,Secondary
kwara-offa-balogun-school-3,"Unity College, Offa",kwara-offa-balogun,Balogun,offa,Offa,kwara,Kwara,North Central,Public,Secondary
kwara-offa-balogun-school-4,"Comprehensive High School, Balogun",kwara-offa-balogun,Balogun,offa,Offa,kwara,Kwara,North Central,Private,Secondary
kwara-offa-essa-a-school-1,"Government Secondary School, Essa-A",kwara-offa-essa-a,Essa-A,offa,Offa,kwara,Kwara,North Central,Public,Secondary
kwara-offa-essa-a-school-2,"Community Secondary School, Essa-A",kwara-offa-essa-a,Essa-A,offa,Offa,kwara,Kwara,North Central,Public,Secondary
kwara-offa-essa-a-school-3,"Unity College, Offa",kwara-offa-essa-a,Essa-A,offa,Offa,kwara,Kwara,North Central,Public,Secondary
kwara-offa-essa-a-school-4,"Comprehensive High School, Essa-A",kwara-offa-essa-a,Essa-A,offa,Offa,kwara,Kwara,North Central,Private,Secondary
kwara-offa-essa-b-school-1,"Government Secondary School, Essa-B",kwara-offa-essa-b,Essa-B,offa,Offa,kwara,Kwara,North Central,Public,Secondary
kwara-offa-essa-b-school-2,"Community Secondary School, Essa-B",kwara-offa-essa-b,Essa-B,offa,Offa,kwara,Kwara,North Central,Public,Secondary
kwara-offa-essa-b-school-3,"Unity College, Offa",kwara-offa-essa-b,Essa-B,offa,Offa,kwara,Kwara,North Central,Public,Secondary
kwara-offa-essa-b-school-4,"Comprehensive High School, Essa-B",kwara-offa-essa-b,Essa-B,offa,Offa,kwara,Kwara,North Central,Private,Secondary
kwara-ekiti-eruku-school-1,"Government Secondary School, Eruku",kwara-ekiti-eruku,Eruku,ekiti,Ekiti,kwara,Kwara,North Central,Public,Secondary
kwara-ekiti-eruku-school-2,"Community Secondary School, Eruku",kwara-ekiti-eruku,Eruku,ekiti,Ekiti,kwara,Kwara,North Central,Public,Secondary
kwara-ekiti-eruku-school-3,"Unity College, Ekiti",kwara-ekiti-eruku,Eruku,ekiti,Ekiti,kwara,Kwara,North Central,Public,Secondary
kwara-ekiti-eruku-school-4,"Comprehensive High School, Eruku",kwara-ekiti-eruku,Eruku,ekiti,Ekiti,kwara,Kwara,North Central,Private,Secondary
kwara-ekiti-isapa-school-1,"Government Secondary School, Isapa",kwara-ekiti-isapa,Isapa,ekiti,Ekiti,kwara,Kwara,North Central,Public,Secondary
kwara-ekiti-isapa-school-2,"Community Secondary School, Isapa",kwara-ekiti-isapa,Isapa,ekiti,Ekiti,kwara,Kwara,North Central,Public,Secondary
kwara-ekiti-isapa-school-3,"Unity College, Ekiti",kwara-ekiti-isapa,Isapa,ekiti,Ekiti,kwara,Kwara,North Central,Public,Secondary
kwara-ekiti-isapa-school-4,"Comprehensive High School, Isapa",kwara-ekiti-isapa,Isapa,ekiti,Ekiti,kwara,Kwara,North Central,Private,Secondary
kwara-ekiti-koro-school-1,"Government Secondary School, Koro",kwara-ekiti-koro,Koro,ekiti,Ekiti,kwara,Kwara,North Central,Public,Secondary
kwara-ekiti-koro-school-2,"Community Secondary School, Koro",kwara-ekiti-koro,Koro,ekiti,Ekiti,kwara,Kwara,North Central,Public,Secondary
kwara-ekiti-koro-school-3,"Unity College, Ekiti",kwara-ekiti-koro,Koro,ekiti,Ekiti,kwara,Kwara,North Central,Public,Secondary
kwara-ekiti-koro-school-4,"Comprehensive High School, Koro",kwara-ekiti-koro,Koro,ekiti,Ekiti,kwara,Kwara,North Central,Private,Secondary
kwara-edu-lafiagi-i-school-1,"Government Secondary School, Lafiagi I",kwara-edu-lafiagi-i,Lafiagi I,edu,Edu,kwara,Kwara,North Central,Public,Secondary
kwara-edu-lafiagi-i-school-2,"Community Secondary School, Lafiagi I",kwara-edu-lafiagi-i,Lafiagi I,edu,Edu,kwara,Kwara,North Central,Public,Secondary
kwara-edu-lafiagi-i-school-3,"Unity College, Edu",kwara-edu-lafiagi-i,Lafiagi I,edu,Edu,kwara,Kwara,North Central,Public,Secondary
kwara-edu-lafiagi-i-school-4,"Comprehensive High School, Lafiagi I",kwara-edu-lafiagi-i,Lafiagi I,edu,Edu,kwara,Kwara,North Central,Private,Secondary
kwara-edu-lafiagi-ii-school-1,"Government Secondary School, Lafiagi II",kwara-edu-lafiagi-ii,Lafiagi II,edu,Edu,kwara,Kwara,North Central,Public,Secondary
kwara-edu-lafiagi-ii-school-2,"Community Secondary School, Lafiagi II",kwara-edu-lafiagi-ii,Lafiagi II,edu,Edu,kwara,Kwara,North Central,Public,Secondary
kwara-edu-lafiagi-ii-school-3,"Unity College, Edu",kwara-edu-lafiagi-ii,Lafiagi II,edu,Edu,kwara,Kwara,North Central,Public,Secondary
kwara-edu-lafiagi-ii-school-4,"Comprehensive High School, Lafiagi II",kwara-edu-lafiagi-ii,Lafiagi II,edu,Edu,kwara,Kwara,North Central,Private,Secondary
kwara-edu-lafiagi-iii-school-1,"Government Secondary School, Lafiagi III",kwara-edu-lafiagi-iii,Lafiagi III,edu,Edu,kwara,Kwara,North Central,Public,Secondary
kwara-edu-lafiagi-iii-school-2,"Community Secondary School, Lafiagi III",kwara-edu-lafiagi-iii,Lafiagi III,edu,Edu,kwara,Kwara,North Central,Public,Secondary
kwara-edu-lafiagi-iii-school-3,"Unity College, Edu",kwara-edu-lafiagi-iii,Lafiagi III,edu,Edu,kwara,Kwara,North Central,Public,Secondary
kwara-edu-lafiagi-iii-school-4,"Comprehensive High School, Lafiagi III",kwara-edu-lafiagi-iii,Lafiagi III,edu,Edu,kwara,Kwara,North Central,Private,Secondary
nasarawa-lafia-adogi-school-1,"Government Secondary School, Adogi",nasarawa-lafia-adogi,Adogi,lafia,Lafia,nasarawa,Nasarawa,North Central,Public,Secondary
nasarawa-lafia-adogi-school-2,"Community Secondary School, Adogi",nasarawa-lafia-adogi,Adogi,lafia,Lafia,nasarawa,Nasarawa,North Central,Public,Secondary
nasarawa-lafia-adogi-school-3,"Unity College, Lafia",nasarawa-lafia-adogi,Adogi,lafia,Lafia,nasarawa,Nasarawa,North Central,Public,Secondary
nasarawa-lafia-adogi-school-4,"Comprehensive High School, Adogi",nasarawa-lafia-adogi,Adogi,lafia,Lafia,nasarawa,Nasarawa,North Central,Private,Secondary
nasarawa-lafia-agyaragun-tofa-school-1,"Government Secondary School, Agyaragun Tofa",nasarawa-lafia-agyaragun-tofa,Agyaragun Tofa,lafia,Lafia,nasarawa,Nasarawa,North Central,Public,Secondary
nasarawa-lafia-agyaragun-tofa-school-2,"Community Secondary School, Agyaragun Tofa",nasarawa-lafia-agyaragun-tofa,Agyaragun Tofa,lafia,Lafia,nasarawa,Nasarawa,North Central,Public,Secondary
